"root","x","Barrier","Kr","Kx","kAQP","perimeter","Kr2","radius","conductance"
"root11",16,"M2",4.36221065707125e-05,0.207266938525543,9e-04,0.120869726479233,5.0488549271658e-08,0.192370144393353,6.10253714079858e-09
"root11",16,"M3",4.26320526018328e-05,0.207266938525543,9e-04,0.120869726479233,4.93426534743435e-08,0.192370144393353,5.96403302920348e-09
"root11",16,"M1",0.000120781214452022,0.207266938525543,0.001,0.120869726479233,1.39793072282433e-07,0.192370144393353,1.68967504104693e-08
"root11",16,"M2",4.40350488521693e-05,0.207266938525543,0.001,0.120869726479233,5.09664917270478e-08,0.192370144393353,6.16030591465436e-09
"root11",16,"M3",4.31312800990822e-05,0.207266938525543,0.001,0.120869726479233,4.99204630776414e-08,0.192370144393353,6.03387271791117e-09
"root11",18,"M1",4.53156321028731e-05,0.20983976135689,1e-04,0.18086411473904,5.24486482672142e-08,0.287854178886579,9.48607833810899e-09
"root11",18,"M2",3.40387950615025e-05,0.20983976135689,1e-04,0.18086411473904,3.93967535434057e-08,0.287854178886579,7.1254589532202e-09
"root11",18,"M3",3.11895152967495e-05,0.20983976135689,1e-04,0.18086411473904,3.60989760379045e-08,0.287854178886579,6.52900934408142e-09
"root11",18,"M1",5.25057316793352e-05,0.20983976135689,2e-04,0.18086411473904,6.07705227770083e-08,0.287854178886579,1.09912068042923e-08
"root11",18,"M2",3.66016754528047e-05,0.20983976135689,2e-04,0.18086411473904,4.2363050292598e-08,0.287854178886579,7.66195558881617e-09
"root11",18,"M3",3.44468710192025e-05,0.20983976135689,2e-04,0.18086411473904,3.98690636796325e-08,0.287854178886579,7.21088290789115e-09
"root11",18,"M1",5.77792764111902e-05,0.20983976135689,3e-04,0.18086411473904,6.68741625129516e-08,0.287854178886579,1.20951362018197e-08
"root11",18,"M2",3.81243532483003e-05,0.20983976135689,3e-04,0.18086411473904,4.41254088521994e-08,0.287854178886579,7.98070300955125e-09
"root11",18,"M3",3.63708622197121e-05,0.20983976135689,3e-04,0.18086411473904,4.2095905346889e-08,0.287854178886579,7.6136386547035e-09
"root11",18,"M1",6.21343733928243e-05,0.20983976135689,4e-04,0.18086411473904,7.19147840194726e-08,0.287854178886579,1.30068037483312e-08
"root11",18,"M2",3.92292960793088e-05,0.20983976135689,4e-04,0.18086411473904,4.54042778695704e-08,0.287854178886579,8.21200452224523e-09
"root11",18,"M3",3.77447160732232e-05,0.20983976135689,4e-04,0.18086411473904,4.3686013973638e-08,0.287854178886579,7.90123224381936e-09
"root11",18,"M1",6.59432930635739e-05,0.20983976135689,5e-04,0.18086411473904,7.63232558606179e-08,0.287854178886579,1.38041381052319e-08
"root11",18,"M2",4.01144312620324e-05,0.20983976135689,5e-04,0.18086411473904,4.64287398866116e-08,0.287854178886579,8.39729293804116e-09
"root11",18,"M3",3.88257295448294e-05,0.20983976135689,5e-04,0.18086411473904,4.49371869731822e-08,0.287854178886579,8.12752454076731e-09
"root11",18,"M1",6.93881662764518e-05,0.20983976135689,6e-04,0.18086411473904,8.03103776347822e-08,0.287854178886579,1.45252653552729e-08
"root11",18,"M2",4.08647099422341e-05,0.20983976135689,6e-04,0.18086411473904,4.72971179886969e-08,0.287854178886579,8.55435137473358e-09
"root11",18,"M3",3.97264639815137e-05,0.20983976135689,6e-04,0.18086411473904,4.59797036823075e-08,0.287854178886579,8.31607840246393e-09
"root11",18,"M1",7.25722556582337e-05,0.20983976135689,7e-04,0.18086411473904,8.39956662711038e-08,0.287854178886579,1.5191801822039e-08
"root11",18,"M2",4.15234850666234e-05,0.20983976135689,7e-04,0.18086411473904,4.80595891974808e-08,0.287854178886579,8.69225505492429e-09
"root11",18,"M3",4.05051181794342e-05,0.20983976135689,7e-04,0.18086411473904,4.68809238187896e-08,0.287854178886579,8.47907678463375e-09
"root11",18,"M1",7.55598918617914e-05,0.20983976135689,8e-04,0.18086411473904,8.745357854374e-08,0.287854178886579,1.58172140640746e-08
"root11",18,"M2",4.21156121163995e-05,0.20983976135689,8e-04,0.18086411473904,4.87449214310179e-08,0.287854178886579,8.81620706264512e-09
"root11",18,"M3",4.11953585819705e-05,0.20983976135689,8e-04,0.18086411473904,4.7679813173577e-08,0.287854178886579,8.62356720056182e-09
"root11",18,"M1",7.83938939776593e-05,0.20983976135689,9e-04,0.18086411473904,9.07336735852538e-08,0.287854178886579,1.64104655500179e-08
"root11",18,"M2",4.26566028844734e-05,0.20983976135689,9e-04,0.18086411473904,4.93710681533257e-08,0.287854178886579,8.92945453527206e-09
"root11",18,"M3",4.18183130854282e-05,0.20983976135689,9e-04,0.18086411473904,4.84008253303567e-08,0.287854178886579,8.75397242601387e-09
"root11",18,"M1",8.11042096634969e-05,0.20983976135689,0.001,0.18086411473904,9.38706130364547e-08,0.287854178886579,1.69778253268494e-08
"root11",18,"M2",4.31567870177177e-05,0.20983976135689,0.001,0.18086411473904,4.99499849742103e-08,0.287854178886579,9.03415981358889e-09
"root11",18,"M3",4.23880893580861e-05,0.20983976135689,0.001,0.18086411473904,4.90602886088959e-08,0.287854178886579,8.87324566808977e-09
"root11",20,"M1",5.70903477684715e-05,0.438779775301181,1e-04,0.143056483765784,6.60767913986939e-08,0.2276814653267,9.45271343602235e-09
"root11",20,"M2",3.92650437436227e-05,0.438779775301181,1e-04,0.143056483765784,4.54456524810448e-08,0.2276814653267,6.50129524638005e-09
"root11",20,"M3",3.45285874736013e-05,0.438779775301181,1e-04,0.143056483765784,3.99636429092608e-08,0.2276814653267,5.71705823307025e-09
"root11",20,"M1",6.9157737969359e-05,0.438779775301181,2e-04,0.143056483765784,8.00436782052766e-08,0.2276814653267,1.14507671517268e-08
"root11",20,"M2",4.25884763138329e-05,0.438779775301181,2e-04,0.143056483765784,4.92922179558251e-08,0.2276814653267,7.05157137777698e-09
"root11",20,"M3",3.87472450660348e-05,0.438779775301181,2e-04,0.143056483765784,4.48463484560588e-08,0.2276814653267,6.41556091985887e-09
"root11",20,"M1",7.82981006771411e-05,0.438779775301181,3e-04,0.143056483765784,9.0622801709654e-08,0.2276814653267,1.2964179361587e-08
"root11",20,"M2",4.44410321667853e-05,0.438779775301181,3e-04,0.143056483765784,5.14363798226682e-08,0.2276814653267,7.35830763507223e-09
"root11",20,"M3",4.12013791387983e-05,0.438779775301181,3e-04,0.143056483765784,4.76867814106462e-08,0.2276814653267,6.82190327071459e-09
"root11",20,"M1",8.59403334987888e-05,0.438779775301181,4e-04,0.143056483765784,9.94679785865611e-08,0.2276814653267,1.42295392638837e-08
"root11",20,"M2",4.57016495723636e-05,0.438779775301181,4e-04,0.143056483765784,5.28954277457912e-08,0.2276814653267,7.56703390059998e-09
"root11",20,"M3",4.28976677783623e-05,0.438779775301181,4e-04,0.143056483765784,4.96500784471786e-08,0.2276814653267,7.1027656413487e-09
"root11",20,"M1",9.26484793643817e-05,0.438779775301181,5e-04,0.143056483765784,1.07232036301368e-07,0.2276814653267,1.53402380603186e-08
"root11",20,"M2",4.6655362631536e-05,0.438779775301181,5e-04,0.143056483765784,5.39992623050185e-08,0.2276814653267,7.72494459130219e-09
"root11",20,"M3",4.41840783384469e-05,0.438779775301181,5e-04,0.143056483765784,5.11389795583876e-08,0.2276814653267,7.31576259899324e-09
"root11",20,"M1",9.87117892286027e-05,0.438779775301181,6e-04,0.143056483765784,1.14249756051623e-07,0.2276814653267,1.63441683718439e-08
"root11",20,"M2",4.74251313282596e-05,0.438779775301181,6e-04,0.143056483765784,5.48901982965968e-08,0.2276814653267,7.85239876151776e-09
"root11",20,"M3",4.52175920143153e-05,0.438779775301181,6e-04,0.143056483765784,5.23351759424946e-08,0.2276814653267,7.48688624759692e-09
"root11",20,"M1",0.000104300843805931,0.438779775301181,7e-04,0.143056483765784,1.20718569219828e-07,0.2276814653267,1.72695740378249e-08
"root11",20,"M2",4.80735182059422e-05,0.438779775301181,7e-04,0.143056483765784,5.56406460716924e-08,0.2276814653267,7.95975518147279e-09
"root11",20,"M3",4.6080925795231e-05,0.438779775301181,7e-04,0.143056483765784,5.33344048555914e-08,0.2276814653267,7.62983242238167e-09
"root11",20,"M1",0.000109525417628501,0.438779775301181,8e-04,0.143056483765784,1.26765529662617e-07,0.2276814653267,1.81346309362412e-08
"root11",20,"M2",4.86360876562153e-05,0.438779775301181,8e-04,0.143056483765784,5.62917681206196e-08,0.2276814653267,8.05290241229469e-09
"root11",20,"M3",4.6822442923743e-05,0.438779775301181,8e-04,0.143056483765784,5.41926422728507e-08,0.2276814653267,7.752608849531e-09
"root11",20,"M1",0.000114460537301278,0.438779775301181,9e-04,0.143056483765784,1.32477473728331e-07,0.2276814653267,1.89517615697491e-08
"root11",20,"M2",4.91347580438559e-05,0.438779775301181,9e-04,0.143056483765784,5.68689329211295e-08,0.2276814653267,8.13546957920902e-09
"root11",20,"M3",4.7472632593101e-05,0.438779775301181,9e-04,0.143056483765784,5.49451766123854e-08,0.2276814653267,7.86026376605785e-09
"root11",20,"M1",0.000119159812000668,0.438779775301181,0.001,0.143056483765784,1.37916449074847e-07,0.2276814653267,1.97298422581105e-08
"root11",20,"M2",4.95839019224794e-05,0.438779775301181,0.001,0.143056483765784,5.738877537324e-08,0.2276814653267,8.20983641252014e-09
"root11",20,"M3",4.80518511427098e-05,0.438779775301181,0.001,0.143056483765784,5.56155684522104e-08,0.2276814653267,7.95616766540849e-09
"root11",21,"M1",4.40821628663471e-05,0.0290550173931997,1e-04,0.148842469775866,5.10210218360499e-08,0.236890148068351,7.59409490056605e-09
"root11",21,"M2",3.22402686154518e-05,0.0290550173931997,1e-04,0.148842469775866,3.73151257123285e-08,0.236890148068351,5.55407547101989e-09
"root11",21,"M3",2.91456829316558e-05,0.0290550173931997,1e-04,0.148842469775866,3.37334293190461e-08,0.236890148068351,5.02096693385642e-09
"root11",21,"M1",5.14715454897518e-05,0.0290550173931997,2e-04,0.148842469775866,5.95735480205461e-08,0.236890148068351,8.86707402068923e-09
"root11",21,"M2",3.46871958784503e-05,0.0290550173931997,2e-04,0.148842469775866,4.01472174519101e-08,0.236890148068351,5.97561100017104e-09
"root11",21,"M3",3.22541183932756e-05,0.0290550173931997,2e-04,0.148842469775866,3.73311555477727e-08,0.236890148068351,5.55646139131751e-09
"root11",21,"M1",5.6817460447109e-05,0.0290550173931997,3e-04,0.148842469775866,6.57609495915613e-08,0.236890148068351,9.78802215201422e-09
"root11",21,"M2",3.60742402384568e-05,0.0290550173931997,3e-04,0.148842469775866,4.17525928685843e-08,0.236890148068351,6.21455904210629e-09
"root11",21,"M3",3.40551014503156e-05,0.0290550173931997,3e-04,0.148842469775866,3.9415626678606e-08,0.236890148068351,5.86671922260723e-09
"root11",21,"M1",6.11709038796249e-05,0.0290550173931997,4e-04,0.148842469775866,7.07996572680844e-08,0.236890148068351,1.05379958470665e-08
"root11",21,"M2",3.70406512640752e-05,0.0290550173931997,4e-04,0.148842469775866,4.28711241482352e-08,0.236890148068351,6.38104400029109e-09
"root11",21,"M3",3.53105487423972e-05,0.0290550173931997,4e-04,0.148842469775866,4.08686906740708e-08,0.236890148068351,6.0829968564346e-09
"root11",21,"M1",6.49292394797092e-05,0.0290550173931997,5e-04,0.148842469775866,7.51495827311449e-08,0.236890148068351,1.11854494963294e-08
"root11",21,"M2",3.77899081486451e-05,0.0290550173931997,5e-04,0.148842469775866,4.37383196164874e-08,0.236890148068351,6.51011951556419e-09
"root11",21,"M3",3.62755420000518e-05,0.0290550173931997,5e-04,0.148842469775866,4.19855810185785e-08,0.236890148068351,6.24923757377994e-09
"root11",21,"M1",6.82887836012314e-05,0.0290550173931997,6e-04,0.148842469775866,7.90379439829067e-08,0.236890148068351,1.17642027884224e-08
"root11",21,"M2",3.84089321151706e-05,0.0290550173931997,6e-04,0.148842469775866,4.44547825407067e-08,0.236890148068351,6.61675962670783e-09
"root11",21,"M3",3.70628990255548e-05,0.0290550173931997,6e-04,0.148842469775866,4.28968738721699e-08,0.236890148068351,6.38487665279758e-09
"root11",21,"M1",7.13616773969226e-05,0.0290550173931997,7e-04,0.148842469775866,8.2594534024216e-08,0.236890148068351,1.22935744341511e-08
"root11",21,"M2",3.89417125011016e-05,0.0290550173931997,7e-04,0.148842469775866,4.50714265059046e-08,0.236890148068351,6.70854243746027e-09
"root11",21,"M3",3.77312638875805e-05,0.0290550173931997,7e-04,0.148842469775866,4.36704443143293e-08,0.236890148068351,6.50001678795419e-09
"root11",21,"M1",7.42181845285483e-05,0.0290550173931997,8e-04,0.148842469775866,8.59006765376716e-08,0.236890148068351,1.27856688512848e-08
"root11",21,"M2",3.94131910110457e-05,0.0290550173931997,8e-04,0.148842469775866,4.56171192257473e-08,0.236890148068351,6.78976468962037e-09
"root11",21,"M3",3.83145945678298e-05,0.0290550173931997,8e-04,0.148842469775866,4.43455955646178e-08,0.236890148068351,6.6005079675194e-09
"root11",21,"M1",7.69052775815971e-05,0.0290550173931997,9e-04,0.148842469775866,8.90107379416633e-08,0.236890148068351,1.32485780718095e-08
"root11",21,"M2",3.98387287658164e-05,0.0290550173931997,9e-04,0.148842469775866,4.61096397752505e-08,0.236890148068351,6.86307266462378e-09
"root11",21,"M3",3.88341502996745e-05,0.0290550173931997,9e-04,0.148842469775866,4.49469332172159e-08,0.236890148068351,6.69001254890132e-09
"root11",21,"M1",7.94559170265179e-05,0.0290550173931997,0.001,0.148842469775866,9.19628669288402e-08,0.236890148068351,1.36879802413579e-08
"root11",21,"M2",4.02284052736868e-05,0.0290550173931997,0.001,0.148842469775866,4.65606542519523e-08,0.236890148068351,6.93020277324076e-09
"root11",21,"M3",3.9304054557027e-05,0.0290550173931997,0.001,0.148842469775866,4.54908038854479e-08,0.236890148068351,6.77096360239963e-09
"root11",26,"M1",4.51802640768087e-05,0.513652921625104,1e-04,0.175331351733232,5.22919723111212e-08,0.279048513073276,9.16842219010561e-09
"root11",26,"M2",3.50185164127449e-05,0.513652921625104,1e-04,0.175331351733232,4.05306902925288e-08,0.279048513073276,7.10630071567006e-09
"root11",26,"M3",3.20461401353664e-05,0.513652921625104,1e-04,0.175331351733232,3.70904399714889e-08,0.279048513073276,6.50311697658145e-09
"root11",26,"M1",5.17670461646378e-05,0.513652921625104,2e-04,0.175331351733232,5.9915562690553e-08,0.279048513073276,1.05050765963919e-08
"root11",26,"M2",3.75936736673967e-05,0.513652921625104,2e-04,0.175331351733232,4.35111963743017e-08,0.279048513073276,7.62887687583643e-09
"root11",26,"M3",3.52694301510064e-05,0.513652921625104,2e-04,0.175331351733232,4.0821099711813e-08,0.279048513073276,7.15721859170921e-09
"root11",26,"M1",5.66959913626226e-05,0.513652921625104,3e-04,0.175331351733232,6.56203603734058e-08,0.279048513073276,1.1505306485491e-08
"root11",26,"M2",3.92254465842283e-05,0.513652921625104,3e-04,0.175331351733232,4.53998224354494e-08,0.279048513073276,7.96001223605606e-09
"root11",26,"M3",3.72955901661914e-05,0.513652921625104,3e-04,0.175331351733232,4.31661923219808e-08,0.279048513073276,7.56838684898955e-09
"root11",26,"M1",6.0859603897828e-05,0.513652921625104,4e-04,0.175331351733232,7.04393563632268e-08,0.279048513073276,1.23502275663834e-08
"root11",26,"M2",4.04766884802894e-05,0.513652921625104,4e-04,0.175331351733232,4.6848019074409e-08,0.279048513073276,8.21392651034037e-09
"root11",26,"M3",3.88175278003574e-05,0.513652921625104,4e-04,0.175331351733232,4.49276942133766e-08,0.279048513073276,7.87723335668863e-09
"root11",26,"M1",6.4582396321008e-05,0.513652921625104,5e-04,0.175331351733232,7.47481438900555e-08,0.279048513073276,1.31056931077936e-08
"root11",26,"M2",4.15248278330439e-05,0.513652921625104,5e-04,0.175331351733232,4.80611433252823e-08,0.279048513073276,8.42662522506634e-09
"root11",26,"M3",4.0065489540489e-05,0.513652921625104,5e-04,0.175331351733232,4.6372094375566e-08,0.279048513073276,8.13048198956899e-09
"root11",26,"M1",6.80197287608438e-05,0.513652921625104,6e-04,0.175331351733232,7.87265379176433e-08,0.279048513073276,1.38032303103779e-08
"root11",26,"M2",4.24458545501009e-05,0.513652921625104,6e-04,0.175331351733232,4.91271464700242e-08,0.279048513073276,8.61352899738582e-09
"root11",26,"M3",4.11413928228054e-05,0.513652921625104,6e-04,0.175331351733232,4.76173528041729e-08,0.279048513073276,8.34881483311384e-09
"root11",26,"M1",7.12579372418196e-05,0.513652921625104,7e-04,0.175331351733232,8.24744644002542e-08,0.279048513073276,1.44603593267709e-08
"root11",26,"M2",4.32785654576821e-05,0.513652921625104,7e-04,0.175331351733232,5.00909322426876e-08,0.279048513073276,8.78251085968815e-09
"root11",26,"M3",4.2098407978796e-05,0.513652921625104,7e-04,0.175331351733232,4.87250092347176e-08,0.279048513073276,8.54302173233725e-09
"root11",26,"M1",7.43497983026275e-05,0.513652921625104,8e-04,0.175331351733232,8.60530072947077e-08,0.279048513073276,1.50877900896908e-08
"root11",26,"M2",4.4045251385766e-05,0.513652921625104,8e-04,0.175331351733232,5.09783002150069e-08,0.279048513073276,8.93809428575968e-09
"root11",26,"M3",4.2967506454377e-05,0.513652921625104,8e-04,0.175331351733232,4.97309102481215e-08,0.279048513073276,8.71938771672719e-09
"root11",26,"M1",7.7329810260238e-05,0.513652921625104,9e-04,0.175331351733232,8.95020952086088e-08,0.279048513073276,1.56925233358818e-08
"root11",26,"M2",4.47598760654586e-05,0.513652921625104,9e-04,0.175331351733232,5.18054121127993e-08,0.279048513073276,9.08311293283425e-09
"root11",26,"M3",4.37682400101677e-05,0.513652921625104,9e-04,0.175331351733232,5.06576851969533e-08,0.279048513073276,8.88188042125837e-09
"root11",26,"M1",8.02216835586183e-05,0.513652921625104,0.001,0.175331351733232,9.28491707854378e-08,0.279048513073276,1.62793706211205e-08
"root11",26,"M2",4.54317899683003e-05,0.513652921625104,0.001,0.175331351733232,5.25830902410883e-08,0.279048513073276,9.21946429028053e-09
"root11",26,"M3",4.4513738931676e-05,0.513652921625104,0.001,0.175331351733232,5.15205311709213e-08,0.279048513073276,9.03316437221174e-09
"root11",4,"M1",5.16802552036654e-05,0.101395031774823,1e-04,0.132231541204003,5.98151101894275e-08,0.210453034152767,7.90944420763527e-09
"root11",4,"M2",3.54514769654015e-05,0.101395031774823,1e-04,0.132231541204003,4.10318020432888e-08,0.210453034152767,5.42569842256163e-09
"root11",4,"M3",3.1804538086158e-05,0.101395031774823,1e-04,0.132231541204003,3.68108079700903e-08,0.210453034152767,4.86754987084963e-09
"root11",4,"M1",6.27407189422185e-05,0.101395031774823,2e-04,0.132231541204003,7.26165728497899e-08,0.210453034152767,9.60220134488048e-09
"root11",4,"M2",3.85339047896552e-05,0.101395031774823,2e-04,0.132231541204003,4.45994268398787e-08,0.210453034152767,5.89745094785234e-09
"root11",4,"M3",3.56151350758283e-05,0.101395031774823,2e-04,0.132231541204003,4.1221221152579e-08,0.210453034152767,5.45074560331658e-09
"root11",4,"M1",7.11153709893492e-05,0.101395031774823,3e-04,0.132231541204003,8.23094571635986e-08,0.210453034152767,1.08839063764075e-08
"root11",4,"M2",4.024867373948e-05,0.101395031774823,3e-04,0.132231541204003,4.65841131243981e-08,0.210453034152767,6.15988907406079e-09
"root11",4,"M3",3.78157171912277e-05,0.101395031774823,3e-04,0.132231541204003,4.37681911935506e-08,0.210453034152767,5.78753537723466e-09
"root11",4,"M1",7.81258278426521e-05,0.101395031774823,4e-04,0.132231541204003,9.04234118549214e-08,0.210453034152767,1.19568271105006e-08
"root11",4,"M2",4.14147770502129e-05,0.101395031774823,4e-04,0.132231541204003,4.79337697340427e-08,0.210453034152767,6.33835624765026e-09
"root11",4,"M3",3.93303352356935e-05,0.101395031774823,4e-04,0.132231541204003,4.55212213376082e-08,0.210453034152767,6.01934125496048e-09
"root11",4,"M1",8.42929849439263e-05,0.101395031774823,5e-04,0.132231541204003,9.75613251665814e-08,0.210453034152767,1.29006843886819e-08
"root11",4,"M2",4.22966727774027e-05,0.101395031774823,5e-04,0.132231541204003,4.89544823812531e-08,0.210453034152767,6.47332665411731e-09
"root11",4,"M3",4.04759413269676e-05,0.101395031774823,5e-04,0.132231541204003,4.68471543136199e-08,0.210453034152767,6.19467141591172e-09
"root11",4,"M1",8.98835488774049e-05,0.101395031774823,6e-04,0.132231541204003,1.04031885274774e-07,0.210453034152767,1.37562965242414e-08
"root11",4,"M2",4.30083878630891e-05,0.101395031774823,6e-04,0.132231541204003,4.97782266933902e-08,0.210453034152767,6.58225163406922e-09
"root11",4,"M3",4.13949134706434e-05,0.101395031774823,6e-04,0.132231541204003,4.79107794799113e-08,0.210453034152767,6.3353162109138e-09
"root11",4,"M1",9.50543942539952e-05,0.101395031774823,7e-04,0.132231541204003,1.10016660016198e-07,0.210453034152767,1.45476725120587e-08
"root11",4,"M2",4.36079425057824e-05,0.101395031774823,7e-04,0.132231541204003,5.04721556779889e-08,0.210453034152767,6.67401093318884e-09
"root11",4,"M3",4.21620139440978e-05,0.101395031774823,7e-04,0.132231541204003,4.87986272501132e-08,0.210453034152767,6.45271768992213e-09
"root11",4,"M1",9.99061255719437e-05,0.101395031774823,8e-04,0.132231541204003,1.15632089782342e-07,0.210453034152767,1.52902094445588e-08
"root11",4,"M2",4.41283121774228e-05,0.101395031774823,8e-04,0.132231541204003,5.10744353905356e-08,0.210453034152767,6.7536513078148e-09
"root11",4,"M3",4.28208101491038e-05,0.101395031774823,8e-04,0.132231541204003,4.9561122857759e-08,0.210453034152767,6.55354365928242e-09
"root11",4,"M1",0.00010450721968376,0.101395031774823,9e-04,0.132231541204003,1.20957430189537e-07,0.210453034152767,1.59943874140381e-08
"root11",4,"M2",4.45898066871202e-05,0.101395031774823,9e-04,0.132231541204003,5.16085725545373e-08,0.210453034152767,6.82428108822507e-09
"root11",4,"M3",4.33986766948843e-05,0.101395031774823,9e-04,0.132231541204003,5.02299498783383e-08,0.210453034152767,6.6419836870125e-09
"root11",4,"M1",0.000108906379681068,0.101395031774823,0.001,0.132231541204003,1.26049050556792e-07,0.210453034152767,1.66676602224259e-08
"root11",4,"M2",4.50057297282616e-05,0.101395031774823,0.001,0.132231541204003,5.20899649632657e-08,0.210453034152767,6.88793634835515e-09
"root11",4,"M3",4.3913829532285e-05,0.101395031774823,0.001,0.132231541204003,5.08261915882928e-08,0.210453034152767,6.72082564724989e-09
"root11",7,"M1",4.64661822683689e-05,0.0580891082882042,1e-04,0.131345284315946,5.37803035513529e-08,0.209042512506932,7.06378926055033e-09
"root11",7,"M2",3.19719077534423e-05,0.0580891082882042,1e-04,0.131345284315946,3.70045228627804e-08,0.209042512506932,4.86036957638782e-09
"root11",7,"M3",2.89498475578088e-05,0.0580891082882042,1e-04,0.131345284315946,3.35067680067231e-08,0.209042512506932,4.40095597035150e-09
"root11",7,"M1",5.6278860689083e-05,0.0580891082882042,2e-04,0.131345284315946,6.51375702419942e-08,0.209042512506932,8.55551268308463e-09
"root11",7,"M2",3.48019371268132e-05,0.0580891082882042,2e-04,0.131345284315946,4.02800198227005e-08,0.209042512506932,5.29059065586453e-09
"root11",7,"M3",3.23825856128564e-05,0.0580891082882042,2e-04,0.131345284315946,3.74798444593245e-08,0.209042512506932,4.92280082662742e-09
"root11",7,"M1",6.37102450231721e-05,0.0580891082882042,3e-04,0.131345284315946,7.37387095175603e-08,0.209042512506932,9.68523176667491e-09
"root11",7,"M2",3.6377156003716e-05,0.0580891082882042,3e-04,0.131345284315946,4.21031898191157e-08,0.209042512506932,5.5300554374e-09
"root11",7,"M3",3.43562706052613e-05,0.0580891082882042,3e-04,0.131345284315946,3.97642020894228e-08,0.209042512506932,5.22284042903197e-09
"root11",7,"M1",6.9967504239699e-05,0.0580891082882042,4e-04,0.131345284315946,8.09809076848368e-08,0.209042512506932,1.06364603440283e-08
"root11",7,"M2",3.74536440957681e-05,0.0580891082882042,4e-04,0.131345284315946,4.33491251108427e-08,0.209042512506932,5.69370316253115e-09
"root11",7,"M3",3.57174089243879e-05,0.0580891082882042,4e-04,0.131345284315946,4.1339593662486e-08,0.209042512506932,5.4297606831049e-09
"root11",7,"M1",7.55135964097471e-05,0.0580891082882042,5e-04,0.131345284315946,8.73999958446147e-08,0.209042512506932,1.14795773034234e-08
"root11",7,"M2",3.82723782317689e-05,0.0580891082882042,5e-04,0.131345284315946,4.42967340645473e-08,0.209042512506932,5.81816712997582e-09
"root11",7,"M3",3.67512800263831e-05,0.0580891082882042,5e-04,0.131345284315946,4.25362037342397e-08,0.209042512506932,5.58692977319472e-09
"root11",7,"M1",8.05803394162553e-05,0.0580891082882042,6e-04,0.131345284315946,9.3264281731777e-08,0.209042512506932,1.22498236005827e-08
"root11",7,"M2",3.8936478023391e-05,0.0580891082882042,6e-04,0.131345284315946,4.50653680826285e-08,0.209042512506932,5.91912358361559e-09
"root11",7,"M3",3.75845648256922e-05,0.0580891082882042,6e-04,0.131345284315946,4.350065373344e-08,0.209042512506932,5.7136057325482e-09
"root11",7,"M1",8.53016361940452e-05,0.0580891082882042,7e-04,0.131345284315946,9.87287455949597e-08,0.209042512506932,1.29675551603267e-08
"root11",7,"M2",3.94982143904874e-05,0.0580891082882042,7e-04,0.131345284315946,4.5715525914916e-08,0.209042512506932,6.00451874894764e-09
"root11",7,"M3",3.8283292347932e-05,0.0580891082882042,7e-04,0.131345284315946,4.43093661434398e-08,0.209042512506932,5.81982629396945e-09
"root11",7,"M1",8.97621035811617e-05,0.0580891082882042,8e-04,0.131345284315946,1.03891323589308e-07,0.209042512506932,1.36456354347975e-08
"root11",7,"M2",3.99872643674521e-05,0.0580891082882042,8e-04,0.131345284315946,4.62815559808473e-08,0.209042512506932,6.07886412888876e-09
"root11",7,"M3",3.8885773962979e-05,0.0580891082882042,8e-04,0.131345284315946,4.5006682827522e-08,0.209042512506932,5.91141555209848e-09
"root11",7,"M1",9.40186522113211e-05,0.0580891082882042,9e-04,0.131345284315946,1.08817884503844e-07,0.209042512506932,1.42927159788171e-08
"root11",7,"M2",4.04219256390606e-05,0.0580891082882042,9e-04,0.131345284315946,4.67846361563201e-08,0.209042512506932,6.14494133756995e-09
"root11",7,"M3",3.94160340293125e-05,0.0580891082882042,9e-04,0.131345284315946,4.56204097561487e-08,0.209042512506932,5.99202569003131e-09
"root11",7,"M1",9.81113693358208e-05,0.0580891082882042,0.001,0.131345284315946,1.13554825620163e-07,0.209042512506932,1.4914890856528e-08
"root11",7,"M2",4.08142157522735e-05,0.0580891082882042,0.001,0.131345284315946,4.72386756392054e-08,0.209042512506932,6.20457728254019e-09
"root11",7,"M3",3.98900567558881e-05,0.0580891082882042,0.001,0.131345284315946,4.61690471711668e-08,0.209042512506932,6.06408662729322e-09
"root11",9,"M1",4.44318588525968e-05,0.0767937170085903,1e-04,0.136818384512193,5.14257625608759e-08,0.217753222009631,7.03598975588666e-09
"root11",9,"M2",3.08769656835131e-05,0.0767937170085903,1e-04,0.136818384512193,3.57372288003624e-08,0.217753222009631,4.8895099114082e-09
"root11",9,"M3",2.82523974428515e-05,0.0767937170085903,1e-04,0.136818384512193,3.26995340773744e-08,0.217753222009631,4.47389742676777e-09
"root11",9,"M1",5.35897122461612e-05,0.0767937170085903,2e-04,0.136818384512193,6.20251299145384e-08,0.217753222009631,8.48617807406604e-09
"root11",9,"M2",3.35199917889893e-05,0.0767937170085903,2e-04,0.136818384512193,3.87962867928117e-08,0.217753222009631,5.30804528406422e-09
"root11",9,"M3",3.14340509717967e-05,0.0767937170085903,2e-04,0.136818384512193,3.63820034395795e-08,0.217753222009631,4.97772693592032e-09
"root11",9,"M1",6.05630881152901e-05,0.0767937170085903,3e-04,0.136818384512193,7.00961668001043e-08,0.217753222009631,9.59044430208748e-09
"root11",9,"M2",3.50101514980432e-05,0.0767937170085903,3e-04,0.136818384512193,4.05210086782907e-08,0.217753222009631,5.54401894616829e-09
