"root","x","Barrier","Kr","Kx","kAQP","perimeter","kr","radius"
"root8",15,"T3",6.40847015825628e-12,1.69859457443887e-10,9.25925925925926e-07,0.165357086300612,3.87553403463215e-08,0.263173976600155
"root8",15,"T1",1.20224356730895e-11,1.69859457443887e-10,9.25925925925926e-07,0.165357086300612,7.27058993482337e-08,0.263173976600155
"root8",15,"T2",1.16714151342065e-11,1.69859457443887e-10,1.04166666666667e-06,0.165357086300612,7.0583096227206e-08,0.263173976600155
"root8",15,"T3",6.4729008120602e-12,1.69859457443887e-10,1.04166666666667e-06,0.165357086300612,3.9144985902163e-08,0.263173976600155
"root8",15,"T1",1.24388875754227e-11,1.69859457443887e-10,1.04166666666667e-06,0.165357086300612,7.52243998349686e-08,0.263173976600155
"root8",15,"T2",1.19927410110295e-11,1.69859457443887e-10,1.15740740740741e-06,0.165357086300612,7.25263203369902e-08,0.263173976600155
"root8",15,"T3",6.53011742608299e-12,1.69859457443887e-10,1.15740740740741e-06,0.165357086300612,3.94910044206483e-08,0.263173976600155
"root8",15,"T1",1.28272863595216e-11,1.69859457443887e-10,1.15740740740741e-06,0.165357086300612,7.75732485767329e-08,0.263173976600155
"root8",21,"T2",7.09962873111592e-12,8.70690877637573e-10,1.15740740740741e-07,0.150625602774004,4.71342759820725e-08,0.23972809237679
"root8",21,"T3",5.30599308951178e-12,8.70690877637573e-10,1.15740740740741e-07,0.150625602774004,3.52263691682801e-08,0.23972809237679
"root8",21,"T1",7.32725495007789e-12,8.70690877637573e-10,1.15740740740741e-07,0.150625602774004,4.86454813466976e-08,0.23972809237679
"root8",21,"T2",8.59848638346867e-12,8.70690877637573e-10,2.31481481481481e-07,0.150625602774004,5.70851583337375e-08,0.23972809237679
"root8",21,"T3",5.86360348654734e-12,8.70690877637573e-10,2.31481481481481e-07,0.150625602774004,3.89283320933493e-08,0.23972809237679
"root8",21,"T1",8.94939108011511e-12,8.70690877637573e-10,2.31481481481481e-07,0.150625602774004,5.94148067479778e-08,0.23972809237679
"root8",21,"T2",9.64825997510386e-12,8.70690877637573e-10,3.47222222222222e-07,0.150625602774004,6.4054581674139e-08,0.23972809237679
"root8",21,"T3",6.16233853434828e-12,8.70690877637573e-10,3.47222222222222e-07,0.150625602774004,4.09116273784752e-08,0.23972809237679
"root8",21,"T1",1.01138480935583e-11,8.70690877637573e-10,3.47222222222222e-07,0.150625602774004,6.71456107547194e-08,0.23972809237679
"root8",21,"T2",1.04731641072967e-11,8.70690877637573e-10,4.62962962962963e-07,0.150625602774004,6.95311017145636e-08,0.23972809237679
"root8",21,"T3",6.35690552950336e-12,8.70690877637573e-10,4.62962962962963e-07,0.150625602774004,4.22033532973883e-08,0.23972809237679
"root8",21,"T1",1.1050418790925e-11,8.70690877637573e-10,4.62962962962963e-07,0.150625602774004,7.3363482617924e-08,0.23972809237679
"root8",21,"T2",1.11603097366834e-11,8.70690877637573e-10,5.78703703703704e-07,0.150625602774004,7.40930461432118e-08,0.23972809237679
"root8",21,"T3",6.49793980684458e-12,8.70690877637573e-10,5.78703703703704e-07,0.150625602774004,4.31396767028642e-08,0.23972809237679
"root8",21,"T1",1.1847550692933e-11,8.70690877637573e-10,5.78703703703704e-07,0.150625602774004,7.86556234447663e-08,0.23972809237679
"root8",21,"T2",1.17533953980682e-11,8.70690877637573e-10,6.94444444444444e-07,0.150625602774004,7.80305285529895e-08,0.23972809237679
"root8",21,"T3",6.60729428278166e-12,8.70690877637573e-10,6.94444444444444e-07,0.150625602774004,4.38656786170352e-08,0.23972809237679
"root8",21,"T1",1.2549338383312e-11,8.70690877637573e-10,6.94444444444444e-07,0.150625602774004,8.33147761880883e-08,0.23972809237679
"root8",21,"T2",1.22776935840809e-11,8.70690877637573e-10,8.10185185185185e-07,0.150625602774004,8.15113324558915e-08,0.23972809237679
"root8",21,"T3",6.69605841517081e-12,8.70690877637573e-10,8.10185185185185e-07,0.150625602774004,4.44549817019983e-08,0.23972809237679
"root8",21,"T1",1.31811758347573e-11,8.70690877637573e-10,8.10185185185185e-07,0.150625602774004,8.75095308633164e-08,0.23972809237679
"root8",21,"T2",1.27492230729399e-11,8.70690877637573e-10,9.25925925925926e-07,0.150625602774004,8.46418061613911e-08,0.23972809237679
