"root","x","Barrier","Kr","Kx","kAQP","perimeter","kr","radius"
"root11",16,"M2",5.7742393056001e-12,2.39892289960119e-10,5.78703703703704e-07,0.120869726479233,4.77724197265573e-08,0.192370144393353
"root11",16,"M3",5.55837176894841e-12,2.39892289960119e-10,5.78703703703704e-07,0.120869726479233,4.59864676694161e-08,0.192370144393353
"root11",16,"M1",1.35554573068116e-11,2.39892289960119e-10,6.94444444444444e-07,0.120869726479233,1.12149317299403e-07,0.192370144393353
"root11",16,"M2",5.87765537114842e-12,2.39892289960119e-10,6.94444444444444e-07,0.120869726479233,4.86280191273393e-08,0.192370144393353
"root11",16,"M3",5.6873720202579e-12,2.39892289960119e-10,6.94444444444444e-07,0.120869726479233,4.70537345117189e-08,0.192370144393353
"root11",16,"M1",1.44588723184746e-11,2.39892289960119e-10,8.10185185185185e-07,0.120869726479233,1.19623604186436e-07,0.192370144393353
"root11",16,"M2",5.96380286084223e-12,2.39892289960119e-10,8.10185185185185e-07,0.120869726479233,4.93407492062696e-08,0.192370144393353
"root11",16,"M3",5.79412734093888e-12,2.39892289960119e-10,8.10185185185185e-07,0.120869726479233,4.79369608065953e-08,0.192370144393353
"root11",16,"M1",1.53105127297659e-11,2.39892289960119e-10,9.25925925925926e-07,0.120869726479233,1.26669540634697e-07,0.192370144393353
"root11",16,"M2",6.03772198968419e-12,2.39892289960119e-10,9.25925925925926e-07,0.120869726479233,4.99523095282387e-08,0.192370144393353
"root11",16,"M3",5.88500983614284e-12,2.39892289960119e-10,9.25925925925926e-07,0.120869726479233,4.86888653392788e-08,0.192370144393353
"root11",16,"M1",1.61206598307769e-11,2.39892289960119e-10,1.04166666666667e-06,0.120869726479233,1.33372187563829e-07,0.192370144393353
"root11",16,"M2",6.10253714079858e-12,2.39892289960119e-10,1.04166666666667e-06,0.120869726479233,5.0488549271658e-08,0.192370144393353
"root11",16,"M3",5.96403302920348e-12,2.39892289960119e-10,1.04166666666667e-06,0.120869726479233,4.93426534743435e-08,0.192370144393353
"root11",16,"M1",1.68967504104693e-11,2.39892289960119e-10,1.15740740740741e-06,0.120869726479233,1.39793072282433e-07,0.192370144393353
"root11",16,"M2",6.16030591465436e-12,2.39892289960119e-10,1.15740740740741e-06,0.120869726479233,5.09664917270478e-08,0.192370144393353
"root11",16,"M3",6.03387271791117e-12,2.39892289960119e-10,1.15740740740741e-06,0.120869726479233,4.99204630776414e-08,0.192370144393353
"root11",20,"M1",9.45271343602235e-12,5.07846962154145e-10,1.15740740740741e-07,0.143056483765784,6.60767913986939e-08,0.2276814653267
"root11",20,"M2",6.50129524638005e-12,5.07846962154145e-10,1.15740740740741e-07,0.143056483765784,4.54456524810448e-08,0.2276814653267
"root11",20,"M3",5.71705823307025e-12,5.07846962154145e-10,1.15740740740741e-07,0.143056483765784,3.99636429092608e-08,0.2276814653267
"root11",20,"M1",1.14507671517268e-11,5.07846962154145e-10,2.31481481481481e-07,0.143056483765784,8.00436782052766e-08,0.2276814653267
"root11",20,"M2",7.05157137777698e-12,5.07846962154145e-10,2.31481481481481e-07,0.143056483765784,4.92922179558251e-08,0.2276814653267
"root11",20,"M3",6.41556091985887e-12,5.07846962154145e-10,2.31481481481481e-07,0.143056483765784,4.48463484560588e-08,0.2276814653267
"root11",20,"M1",1.2964179361587e-11,5.07846962154145e-10,3.47222222222222e-07,0.143056483765784,9.0622801709654e-08,0.2276814653267
"root11",20,"M2",7.35830763507223e-12,5.07846962154145e-10,3.47222222222222e-07,0.143056483765784,5.14363798226682e-08,0.2276814653267
"root11",20,"M3",6.8219032707146e-12,5.07846962154145e-10,3.47222222222222e-07,0.143056483765784,4.76867814106462e-08,0.2276814653267
"root11",20,"M1",1.42295392638837e-11,5.07846962154145e-10,4.62962962962963e-07,0.143056483765784,9.94679785865611e-08,0.2276814653267
"root11",20,"M2",7.56703390059998e-12,5.07846962154145e-10,4.62962962962963e-07,0.143056483765784,5.28954277457912e-08,0.2276814653267
"root11",20,"M3",7.10276564134871e-12,5.07846962154145e-10,4.62962962962963e-07,0.143056483765784,4.96500784471786e-08,0.2276814653267
"root11",20,"M1",1.53402380603186e-11,5.07846962154145e-10,5.78703703703704e-07,0.143056483765784,1.07232036301368e-07,0.2276814653267
"root11",20,"M2",7.72494459130219e-12,5.07846962154145e-10,5.78703703703704e-07,0.143056483765784,5.39992623050185e-08,0.2276814653267
"root11",20,"M3",7.31576259899324e-12,5.07846962154145e-10,5.78703703703704e-07,0.143056483765784,5.11389795583876e-08,0.2276814653267
"root11",20,"M1",1.63441683718439e-11,5.07846962154145e-10,6.94444444444444e-07,0.143056483765784,1.14249756051623e-07,0.2276814653267
"root11",20,"M2",7.85239876151776e-12,5.07846962154145e-10,6.94444444444444e-07,0.143056483765784,5.48901982965968e-08,0.2276814653267
"root11",20,"M3",7.48688624759692e-12,5.07846962154145e-10,6.94444444444444e-07,0.143056483765784,5.23351759424946e-08,0.2276814653267
"root11",20,"M1",1.72695740378249e-11,5.07846962154145e-10,8.10185185185185e-07,0.143056483765784,1.20718569219828e-07,0.2276814653267
"root11",20,"M2",7.95975518147279e-12,5.07846962154145e-10,8.10185185185185e-07,0.143056483765784,5.56406460716924e-08,0.2276814653267
"root11",20,"M3",7.62983242238167e-12,5.07846962154145e-10,8.10185185185185e-07,0.143056483765784,5.33344048555914e-08,0.2276814653267
"root11",20,"M1",1.81346309362412e-11,5.07846962154145e-10,9.25925925925926e-07,0.143056483765784,1.26765529662617e-07,0.2276814653267
"root11",20,"M2",8.05290241229469e-12,5.07846962154145e-10,9.25925925925926e-07,0.143056483765784,5.62917681206196e-08,0.2276814653267
"root11",20,"M3",7.752608849531e-12,5.07846962154145e-10,9.25925925925926e-07,0.143056483765784,5.41926422728507e-08,0.2276814653267
"root11",20,"M1",1.89517615697491e-11,5.07846962154145e-10,1.04166666666667e-06,0.143056483765784,1.32477473728331e-07,0.2276814653267
"root11",20,"M2",8.13546957920902e-12,5.07846962154145e-10,1.04166666666667e-06,0.143056483765784,5.68689329211295e-08,0.2276814653267
"root11",20,"M3",7.86026376605785e-12,5.07846962154145e-10,1.04166666666667e-06,0.143056483765784,5.49451766123854e-08,0.2276814653267
"root11",20,"M1",1.97298422581105e-11,5.07846962154145e-10,1.15740740740741e-06,0.143056483765784,1.37916449074847e-07,0.2276814653267
"root11",20,"M2",8.20983641252014e-12,5.07846962154145e-10,1.15740740740741e-06,0.143056483765784,5.738877537324e-08,0.2276814653267
"root11",20,"M3",7.95616766540849e-12,5.07846962154145e-10,1.15740740740741e-06,0.143056483765784,5.56155684522104e-08,0.2276814653267
"root11",21,"M1",7.59409490056605e-12,3.36284923532404e-11,1.15740740740741e-07,0.148842469775866,5.10210218360499e-08,0.236890148068351
"root11",21,"M2",5.55407547101989e-12,3.36284923532404e-11,1.15740740740741e-07,0.148842469775866,3.73151257123285e-08,0.236890148068351
"root11",21,"M3",5.02096693385642e-12,3.36284923532404e-11,1.15740740740741e-07,0.148842469775866,3.37334293190461e-08,0.236890148068351
"root11",21,"M1",8.86707402068923e-12,3.36284923532404e-11,2.31481481481481e-07,0.148842469775866,5.95735480205461e-08,0.236890148068351
"root11",21,"M2",5.97561100017105e-12,3.36284923532404e-11,2.31481481481481e-07,0.148842469775866,4.01472174519101e-08,0.236890148068351
"root11",21,"M3",5.55646139131751e-12,3.36284923532404e-11,2.31481481481481e-07,0.148842469775866,3.73311555477727e-08,0.236890148068351
"root11",21,"M1",9.78802215201422e-12,3.36284923532404e-11,3.47222222222222e-07,0.148842469775866,6.57609495915613e-08,0.236890148068351
"root11",21,"M2",6.21455904210629e-12,3.36284923532404e-11,3.47222222222222e-07,0.148842469775866,4.17525928685843e-08,0.236890148068351
"root11",21,"M3",5.86671922260723e-12,3.36284923532404e-11,3.47222222222222e-07,0.148842469775866,3.9415626678606e-08,0.236890148068351
"root11",21,"M1",1.05379958470665e-11,3.36284923532404e-11,4.62962962962963e-07,0.148842469775866,7.07996572680844e-08,0.236890148068351
"root11",21,"M2",6.38104400029109e-12,3.36284923532404e-11,4.62962962962963e-07,0.148842469775866,4.28711241482352e-08,0.236890148068351
"root11",21,"M3",6.0829968564346e-12,3.36284923532404e-11,4.62962962962963e-07,0.148842469775866,4.08686906740708e-08,0.236890148068351
"root11",21,"M1",1.11854494963294e-11,3.36284923532404e-11,5.78703703703704e-07,0.148842469775866,7.51495827311449e-08,0.236890148068351
"root11",21,"M2",6.51011951556419e-12,3.36284923532404e-11,5.78703703703704e-07,0.148842469775866,4.37383196164874e-08,0.236890148068351
"root11",21,"M3",6.24923757377994e-12,3.36284923532404e-11,5.78703703703704e-07,0.148842469775866,4.19855810185785e-08,0.236890148068351
"root11",21,"M1",1.17642027884224e-11,3.36284923532404e-11,6.94444444444444e-07,0.148842469775866,7.90379439829067e-08,0.236890148068351
"root11",21,"M2",6.61675962670783e-12,3.36284923532404e-11,6.94444444444444e-07,0.148842469775866,4.44547825407067e-08,0.236890148068351
"root11",21,"M3",6.38487665279758e-12,3.36284923532404e-11,6.94444444444444e-07,0.148842469775866,4.28968738721699e-08,0.236890148068351
"root11",21,"M1",1.22935744341511e-11,3.36284923532404e-11,8.10185185185185e-07,0.148842469775866,8.2594534024216e-08,0.236890148068351
"root11",21,"M2",6.70854243746027e-12,3.36284923532404e-11,8.10185185185185e-07,0.148842469775866,4.50714265059046e-08,0.236890148068351
"root11",21,"M3",6.50001678795419e-12,3.36284923532404e-11,8.10185185185185e-07,0.148842469775866,4.36704443143293e-08,0.236890148068351
"root11",21,"M1",1.27856688512848e-11,3.36284923532404e-11,9.25925925925926e-07,0.148842469775866,8.59006765376716e-08,0.236890148068351
"root11",21,"M2",6.78976468962037e-12,3.36284923532404e-11,9.25925925925926e-07,0.148842469775866,4.56171192257473e-08,0.236890148068351
"root11",21,"M3",6.60050796751941e-12,3.36284923532404e-11,9.25925925925926e-07,0.148842469775866,4.43455955646178e-08,0.236890148068351
"root11",21,"M1",1.32485780718095e-11,3.36284923532404e-11,1.04166666666667e-06,0.148842469775866,8.90107379416633e-08,0.236890148068351
"root11",21,"M2",6.86307266462379e-12,3.36284923532404e-11,1.04166666666667e-06,0.148842469775866,4.61096397752505e-08,0.236890148068351
"root11",21,"M3",6.69001254890132e-12,3.36284923532404e-11,1.04166666666667e-06,0.148842469775866,4.49469332172159e-08,0.236890148068351
"root11",21,"M1",1.36879802413579e-11,3.36284923532404e-11,1.15740740740741e-06,0.148842469775866,9.19628669288402e-08,0.236890148068351
"root11",21,"M2",6.93020277324076e-12,3.36284923532404e-11,1.15740740740741e-06,0.148842469775866,4.65606542519523e-08,0.236890148068351
"root11",21,"M3",6.77096360239963e-12,3.36284923532404e-11,1.15740740740741e-06,0.148842469775866,4.54908038854479e-08,0.236890148068351
"root11",26,"M1",9.16842219010562e-12,5.94505696325352e-10,1.15740740740741e-07,0.175331351733232,5.22919723111212e-08,0.279048513073276
"root11",26,"M2",7.10630071567006e-12,5.94505696325352e-10,1.15740740740741e-07,0.175331351733232,4.05306902925288e-08,0.279048513073276
"root11",26,"M3",6.50311697658145e-12,5.94505696325352e-10,1.15740740740741e-07,0.175331351733232,3.70904399714889e-08,0.279048513073276
"root11",26,"M1",1.05050765963919e-11,5.94505696325352e-10,2.31481481481481e-07,0.175331351733232,5.9915562690553e-08,0.279048513073276
"root11",26,"M2",7.62887687583643e-12,5.94505696325352e-10,2.31481481481481e-07,0.175331351733232,4.35111963743017e-08,0.279048513073276
"root11",26,"M3",7.15721859170921e-12,5.94505696325352e-10,2.31481481481481e-07,0.175331351733232,4.0821099711813e-08,0.279048513073276
"root11",26,"M1",1.15053064854910e-11,5.94505696325352e-10,3.47222222222222e-07,0.175331351733232,6.56203603734058e-08,0.279048513073276
"root11",26,"M2",7.96001223605606e-12,5.94505696325352e-10,3.47222222222222e-07,0.175331351733232,4.53998224354494e-08,0.279048513073276
"root11",26,"M3",7.56838684898955e-12,5.94505696325352e-10,3.47222222222222e-07,0.175331351733232,4.31661923219808e-08,0.279048513073276
"root11",26,"M1",1.23502275663834e-11,5.94505696325352e-10,4.62962962962963e-07,0.175331351733232,7.04393563632268e-08,0.279048513073276
"root11",26,"M2",8.21392651034037e-12,5.94505696325352e-10,4.62962962962963e-07,0.175331351733232,4.6848019074409e-08,0.279048513073276
"root11",26,"M3",7.87723335668863e-12,5.94505696325352e-10,4.62962962962963e-07,0.175331351733232,4.49276942133766e-08,0.279048513073276
"root11",26,"M1",1.31056931077936e-11,5.94505696325352e-10,5.78703703703704e-07,0.175331351733232,7.47481438900555e-08,0.279048513073276
"root11",26,"M2",8.42662522506635e-12,5.94505696325352e-10,5.78703703703704e-07,0.175331351733232,4.80611433252823e-08,0.279048513073276
"root11",26,"M3",8.13048198956899e-12,5.94505696325352e-10,5.78703703703704e-07,0.175331351733232,4.6372094375566e-08,0.279048513073276
"root11",26,"M1",1.38032303103779e-11,5.94505696325352e-10,6.94444444444444e-07,0.175331351733232,7.87265379176433e-08,0.279048513073276
"root11",26,"M2",8.61352899738582e-12,5.94505696325352e-10,6.94444444444444e-07,0.175331351733232,4.91271464700242e-08,0.279048513073276
"root11",26,"M3",8.34881483311384e-12,5.94505696325352e-10,6.94444444444444e-07,0.175331351733232,4.76173528041729e-08,0.279048513073276
"root11",26,"M1",1.44603593267709e-11,5.94505696325352e-10,8.10185185185185e-07,0.175331351733232,8.24744644002542e-08,0.279048513073276
"root11",26,"M2",8.78251085968815e-12,5.94505696325352e-10,8.10185185185185e-07,0.175331351733232,5.00909322426876e-08,0.279048513073276
"root11",26,"M3",8.54302173233725e-12,5.94505696325352e-10,8.10185185185185e-07,0.175331351733232,4.87250092347176e-08,0.279048513073276
"root11",26,"M1",1.50877900896908e-11,5.94505696325352e-10,9.25925925925926e-07,0.175331351733232,8.60530072947077e-08,0.279048513073276
"root11",26,"M2",8.93809428575968e-12,5.94505696325352e-10,9.25925925925926e-07,0.175331351733232,5.09783002150069e-08,0.279048513073276
"root11",26,"M3",8.71938771672719e-12,5.94505696325352e-10,9.25925925925926e-07,0.175331351733232,4.97309102481215e-08,0.279048513073276
"root11",26,"M1",1.56925233358818e-11,5.94505696325352e-10,1.04166666666667e-06,0.175331351733232,8.95020952086088e-08,0.279048513073276
"root11",26,"M2",9.08311293283425e-12,5.94505696325352e-10,1.04166666666667e-06,0.175331351733232,5.18054121127993e-08,0.279048513073276
"root11",26,"M3",8.88188042125837e-12,5.94505696325352e-10,1.04166666666667e-06,0.175331351733232,5.06576851969533e-08,0.279048513073276
"root11",26,"M1",1.62793706211205e-11,5.94505696325352e-10,1.15740740740741e-06,0.175331351733232,9.28491707854378e-08,0.279048513073276
"root11",26,"M2",9.21946429028053e-12,5.94505696325352e-10,1.15740740740741e-06,0.175331351733232,5.25830902410883e-08,0.279048513073276
"root11",26,"M3",9.03316437221174e-12,5.94505696325352e-10,1.15740740740741e-06,0.175331351733232,5.15205311709213e-08,0.279048513073276
"root11",28,"M1",1.25099251061148e-11,3.23573546927294e-09,1.15740740740741e-07,0.219475755015822,5.69991209517102e-08,0.349306512995939
"root11",28,"M2",9.82584430168057e-12,3.23573546927294e-09,1.15740740740741e-07,0.219475755015822,4.4769611572687e-08,0.349306512995939
"root11",28,"M3",8.95806372947197e-12,3.23573546927294e-09,1.15740740740741e-07,0.219475755015822,4.08157326025655e-08,0.349306512995939
"root11",28,"M1",1.42613874578724e-11,3.23573546927294e-09,2.31481481481481e-07,0.219475755015822,6.49793297525932e-08,0.349306512995939
"root11",28,"M2",1.05259293712057e-11,3.23573546927294e-09,2.31481481481481e-07,0.219475755015822,4.79594175240309e-08,0.349306512995939
"root11",28,"M3",9.84117005471053e-12,3.23573546927294e-09,2.31481481481481e-07,0.219475755015822,4.48394404839891e-08,0.349306512995939
"root11",28,"M1",1.5587091436075e-11,3.23573546927294e-09,3.47222222222222e-07,0.219475755015822,7.10196505985427e-08,0.349306512995939
"root11",28,"M2",1.09811107454516e-11,3.23573546927294e-09,3.47222222222222e-07,0.219475755015822,5.00333658479043e-08,0.349306512995939
"root11",28,"M3",1.04119367741224e-11,3.23573546927294e-09,3.47222222222222e-07,0.219475755015822,4.74400316944888e-08,0.349306512995939
"root11",28,"M1",1.67175121235741e-11,3.23573546927294e-09,4.62962962962963e-07,0.219475755015822,7.61701998581524e-08,0.349306512995939
"root11",28,"M2",1.13372741975347e-11,3.23573546927294e-09,4.62962962962963e-07,0.219475755015822,5.16561576321602e-08,0.349306512995939
"root11",28,"M3",1.08485853067754e-11,3.23573546927294e-09,4.62962962962963e-07,0.219475755015822,4.94295386111936e-08,0.349306512995939
"root11",28,"M1",1.77359233514095e-11,3.23573546927294e-09,5.78703703703704e-07,0.219475755015822,8.08103990808957e-08,0.349306512995939
"root11",28,"M2",1.16401200672816e-11,3.23573546927294e-09,5.78703703703704e-07,0.219475755015822,5.30360178801638e-08,0.349306512995939
"root11",28,"M3",1.12111550009338e-11,3.23573546927294e-09,5.78703703703704e-07,0.219475755015822,5.10815192326169e-08,0.349306512995939
"root11",28,"M1",1.86820873279099e-11,3.23573546927294e-09,6.94444444444444e-07,0.219475755015822,8.51214172907762e-08,0.349306512995939
"root11",28,"M2",1.19092122677532e-11,3.23573546927294e-09,6.94444444444444e-07,0.219475755015822,5.42620858823091e-08,0.349306512995939
"root11",28,"M3",1.15265739857183e-11,3.23573546927294e-09,6.94444444444444e-07,0.219475755015822,5.25186665146103e-08,0.349306512995939
"root11",28,"M1",1.95780609861117e-11,3.23573546927294e-09,8.10185185185185e-07,0.219475755015822,8.92037527548329e-08,0.349306512995939
"root11",28,"M2",1.21545613939137e-11,3.23573546927294e-09,8.10185185185185e-07,0.219475755015822,5.53799730318162e-08,0.349306512995939
"root11",28,"M3",1.18090509316128e-11,3.23573546927294e-09,8.10185185185185e-07,0.219475755015822,5.38057195919498e-08,0.349306512995939
"root11",28,"M1",2.04373041879691e-11,3.23573546927294e-09,9.25925925925926e-07,0.219475755015822,9.31187328026083e-08,0.349306512995939
"root11",28,"M2",1.23819404473488e-11,3.23573546927294e-09,9.25925925925926e-07,0.219475755015822,5.64159829246567e-08,0.349306512995939
"root11",28,"M3",1.20669407357487e-11,3.23573546927294e-09,9.25925925925926e-07,0.219475755015822,5.49807459820733e-08,0.349306512995939
"root11",28,"M1",2.1268598457316e-11,3.23573546927294e-09,1.04166666666667e-06,0.219475755015822,9.69063687958734e-08,0.349306512995939
"root11",28,"M2",1.25949828722966e-11,3.23573546927294e-09,1.04166666666667e-06,0.219475755015822,5.73866706661453e-08,0.349306512995939
"root11",28,"M3",1.23055587866439e-11,3.23573546927294e-09,1.04166666666667e-06,0.219475755015822,5.60679642530756e-08,0.349306512995939
"root11",28,"M1",2.20779664424904e-11,3.23573546927294e-09,1.15740740740741e-06,0.219475755015822,1.00594101799075e-07,0.349306512995939
"root11",28,"M2",1.27961349934986e-11,3.23573546927294e-09,1.15740740740741e-06,0.219475755015822,5.83031824748757e-08,0.349306512995939
"root11",28,"M3",1.252849769009e-11,3.23573546927294e-09,1.15740740740741e-06,0.219475755015822,5.70837434375694e-08,0.349306512995939
"root11",7,"M1",7.06378926055033e-12,6.72327642224586e-11,1.15740740740741e-07,0.131345284315946,5.37803035513529e-08,0.209042512506932
"root11",7,"M2",4.86036957638782e-12,6.72327642224586e-11,1.15740740740741e-07,0.131345284315946,3.70045228627804e-08,0.209042512506932
"root11",7,"M3",4.4009559703515e-12,6.72327642224586e-11,1.15740740740741e-07,0.131345284315946,3.35067680067231e-08,0.209042512506932
"root11",7,"M1",8.55551268308463e-12,6.72327642224586e-11,2.31481481481481e-07,0.131345284315946,6.51375702419942e-08,0.209042512506932
"root11",7,"M2",5.29059065586453e-12,6.72327642224586e-11,2.31481481481481e-07,0.131345284315946,4.02800198227005e-08,0.209042512506932
"root11",7,"M3",4.92280082662742e-12,6.72327642224586e-11,2.31481481481481e-07,0.131345284315946,3.74798444593245e-08,0.209042512506932
"root11",7,"M1",9.68523176667491e-12,6.72327642224586e-11,3.47222222222222e-07,0.131345284315946,7.37387095175603e-08,0.209042512506932
"root11",7,"M2",5.5300554374e-12,6.72327642224586e-11,3.47222222222222e-07,0.131345284315946,4.21031898191157e-08,0.209042512506932
"root11",7,"M3",5.22284042903197e-12,6.72327642224586e-11,3.47222222222222e-07,0.131345284315946,3.97642020894228e-08,0.209042512506932
"root11",7,"M1",1.06364603440283e-11,6.72327642224586e-11,4.62962962962963e-07,0.131345284315946,8.09809076848368e-08,0.209042512506932
"root11",7,"M2",5.69370316253115e-12,6.72327642224586e-11,4.62962962962963e-07,0.131345284315946,4.33491251108427e-08,0.209042512506932
"root11",7,"M3",5.4297606831049e-12,6.72327642224586e-11,4.62962962962963e-07,0.131345284315946,4.1339593662486e-08,0.209042512506932
"root11",7,"M1",1.14795773034234e-11,6.72327642224586e-11,5.78703703703704e-07,0.131345284315946,8.73999958446147e-08,0.209042512506932
"root11",7,"M2",5.81816712997582e-12,6.72327642224586e-11,5.78703703703704e-07,0.131345284315946,4.42967340645473e-08,0.209042512506932
"root11",7,"M3",5.58692977319472e-12,6.72327642224586e-11,5.78703703703704e-07,0.131345284315946,4.25362037342397e-08,0.209042512506932
"root11",7,"M1",1.22498236005827e-11,6.72327642224586e-11,6.94444444444444e-07,0.131345284315946,9.3264281731777e-08,0.209042512506932
"root11",7,"M2",5.91912358361559e-12,6.72327642224586e-11,6.94444444444444e-07,0.131345284315946,4.50653680826285e-08,0.209042512506932
"root11",7,"M3",5.7136057325482e-12,6.72327642224586e-11,6.94444444444444e-07,0.131345284315946,4.350065373344e-08,0.209042512506932
"root11",7,"M1",1.29675551603267e-11,6.72327642224586e-11,8.10185185185185e-07,0.131345284315946,9.87287455949597e-08,0.209042512506932
"root11",7,"M2",6.00451874894764e-12,6.72327642224586e-11,8.10185185185185e-07,0.131345284315946,4.5715525914916e-08,0.209042512506932
"root11",7,"M3",5.81982629396945e-12,6.72327642224586e-11,8.10185185185185e-07,0.131345284315946,4.43093661434398e-08,0.209042512506932
"root11",7,"M1",1.36456354347975e-11,6.72327642224586e-11,9.25925925925926e-07,0.131345284315946,1.03891323589308e-07,0.209042512506932
"root11",7,"M2",6.07886412888876e-12,6.72327642224586e-11,9.25925925925926e-07,0.131345284315946,4.62815559808473e-08,0.209042512506932
"root11",7,"M3",5.91141555209848e-12,6.72327642224586e-11,9.25925925925926e-07,0.131345284315946,4.5006682827522e-08,0.209042512506932
"root11",7,"M1",1.42927159788171e-11,6.72327642224586e-11,1.04166666666667e-06,0.131345284315946,1.08817884503844e-07,0.209042512506932
"root11",7,"M2",6.14494133756995e-12,6.72327642224586e-11,1.04166666666667e-06,0.131345284315946,4.67846361563201e-08,0.209042512506932
"root11",7,"M3",5.99202569003131e-12,6.72327642224586e-11,1.04166666666667e-06,0.131345284315946,4.56204097561487e-08,0.209042512506932
"root11",7,"M1",1.4914890856528e-11,6.72327642224586e-11,1.15740740740741e-06,0.131345284315946,1.13554825620163e-07,0.209042512506932
"root11",7,"M2",6.20457728254019e-12,6.72327642224586e-11,1.15740740740741e-06,0.131345284315946,4.72386756392054e-08,0.209042512506932
"root11",7,"M3",6.06408662729322e-12,6.72327642224586e-11,1.15740740740741e-06,0.131345284315946,4.61690471711668e-08,0.209042512506932
"root11",9,"M1",7.03598975588666e-12,8.88816169080906e-11,1.15740740740741e-07,0.136818384512193,5.14257625608759e-08,0.217753222009631
"root11",9,"M2",4.8895099114082e-12,8.88816169080906e-11,1.15740740740741e-07,0.136818384512193,3.57372288003624e-08,0.217753222009631
"root11",9,"M3",4.47389742676777e-12,8.88816169080906e-11,1.15740740740741e-07,0.136818384512193,3.26995340773744e-08,0.217753222009631
"root11",9,"M1",8.48617807406604e-12,8.88816169080906e-11,2.31481481481481e-07,0.136818384512193,6.20251299145384e-08,0.217753222009631
"root11",9,"M2",5.30804528406422e-12,8.88816169080906e-11,2.31481481481481e-07,0.136818384512193,3.87962867928117e-08,0.217753222009631
"root11",9,"M3",4.97772693592032e-12,8.88816169080906e-11,2.31481481481481e-07,0.136818384512193,3.63820034395795e-08,0.217753222009631
"root11",9,"M1",9.59044430208748e-12,8.88816169080906e-11,3.47222222222222e-07,0.136818384512193,7.00961668001043e-08,0.217753222009631
"root11",9,"M2",5.54401894616829e-12,8.88816169080906e-11,3.47222222222222e-07,0.136818384512193,4.05210086782907e-08,0.217753222009631
"root11",9,"M3",5.26945207441257e-12,8.88816169080906e-11,3.47222222222222e-07,0.136818384512193,3.8514210595309e-08,0.217753222009631
"root11",9,"M1",1.05225902880604e-11,8.88816169080906e-11,4.62962962962963e-07,0.136818384512193,7.6909183846727e-08,0.217753222009631
"root11",9,"M2",5.70692659364077e-12,8.88816169080906e-11,4.62962962962963e-07,0.136818384512193,4.17116940386925e-08,0.217753222009631
"root11",9,"M3",5.47202139276832e-12,8.88816169080906e-11,4.62962962962963e-07,0.136818384512193,3.99947814928385e-08,0.217753222009631
"root11",9,"M1",1.13490398732743e-11,8.88816169080906e-11,5.78703703703704e-07,0.136818384512193,8.29496702050509e-08,0.217753222009631
"root11",9,"M2",5.83172392270848e-12,8.88816169080906e-11,5.78703703703704e-07,0.136818384512193,4.26238326340476e-08,0.217753222009631
"root11",9,"M3",5.62670736143222e-12,8.88816169080906e-11,5.78703703703704e-07,0.136818384512193,4.11253749376845e-08,0.217753222009631
"root11",9,"M1",1.21031202230105e-11,8.88816169080906e-11,6.94444444444444e-07,0.136818384512193,8.84612127687558e-08,0.217753222009631
"root11",9,"M2",5.93343486178924e-12,8.88816169080906e-11,6.94444444444444e-07,0.136818384512193,4.33672337452608e-08,0.217753222009631
"root11",9,"M3",5.75185841966474e-12,8.88816169080906e-11,6.94444444444444e-07,0.136818384512193,4.20400989250984e-08,0.217753222009631
"root11",9,"M1",1.28041829289237e-11,8.88816169080906e-11,8.10185185185185e-07,0.136818384512193,9.35852515330832e-08,0.217753222009631
"root11",9,"M2",6.01972091338378e-12,8.88816169080906e-11,8.10185185185185e-07,0.136818384512193,4.39978949820689e-08,0.217753222009631
"root11",9,"M3",5.85707163093624e-12,8.88816169080906e-11,8.10185185185185e-07,0.136818384512193,4.28090980011116e-08,0.217753222009631
"root11",9,"M1",1.34645467468701e-11,8.88816169080906e-11,9.25925925925926e-07,0.136818384512193,9.84118237828639e-08,0.217753222009631
"root11",9,"M2",6.09496302221134e-12,8.88816169080906e-11,9.25925925925926e-07,0.136818384512193,4.45478364909956e-08,0.217753222009631
"root11",9,"M3",5.94794179826365e-12,8.88816169080906e-11,9.25925925925926e-07,0.136818384512193,4.34732643531073e-08,0.217753222009631
"root11",9,"M1",1.40925698006351e-11,8.88816169080906e-11,1.04166666666667e-06,0.136818384512193,1.03002018704432e-07,0.217753222009631
"root11",9,"M2",6.16188337936376e-12,8.88816169080906e-11,1.04166666666667e-06,0.136818384512193,4.50369546558608e-08,0.217753222009631
"root11",9,"M3",6.02799612391489e-12,8.88816169080906e-11,1.04166666666667e-06,0.136818384512193,4.40583781588043e-08,0.217753222009631
"root11",9,"M1",1.46941973248154e-11,8.88816169080906e-11,1.15740740740741e-06,0.136818384512193,1.07399289775314e-07,0.217753222009631
"root11",9,"M2",6.22228423322785e-12,8.88816169080906e-11,1.15740740740741e-06,0.136818384512193,4.54784220367207e-08,0.217753222009631
"root11",9,"M3",6.09959443990662e-12,8.88816169080906e-11,1.15740740740741e-06,0.136818384512193,4.45816873343e-08,0.217753222009631
"root12",11,"M1",7.77923342783557e-12,1.46114012642814e-10,1.15740740740741e-07,0.130749704666185,5.94971395743999e-08,0.208094618054288
"root12",11,"M2",5.4178689441508e-12,1.46114012642814e-10,1.15740740740741e-07,0.130749704666185,4.14369497658375e-08,0.208094618054288
