"CS_id","name","type","value","id"
"P04_A_FY_C01_Z20_04","Endodermis","XM","276.332",4822
"P04_A_FY_C01_Z20_04","Endodermis","XM","259.906",4823
"P04_A_FY_C01_Z20_04","Endodermis","XM","245.754",4824
"P04_A_FY_C01_Z20_04","Endodermis","XM","235.688",4825
"P04_A_FY_C01_Z20_04","Endodermis","XM","227.983",4826
"P04_A_FY_C01_Z20_04","Endodermis","YM","224.401",4827
"P04_A_FY_C01_Z20_04","Endodermis","YM","242.351",4828
"P04_A_FY_C01_Z20_04","Endodermis","YM","260.508",4829
"P04_A_FY_C01_Z20_04","Endodermis","YM","267.61",4830
"P04_A_FY_C01_Z20_04","Endodermis","YM","276.879",4831
"P04_A_FY_C01_Z20_04","Endodermis","YM","275.928",4832
"P04_A_FY_C01_Z20_04","Endodermis","YM","266.373",4833
"P04_A_FY_C01_Z20_04","Endodermis","YM","253.551",4834
"P04_A_FY_C01_Z20_04","Endodermis","YM","238.55",4835
"P04_A_FY_C01_Z20_04","Endodermis","YM","220.691",4836
"P04_A_FY_C01_Z20_04","Endodermis","YM","201.468",4837
"P04_A_FY_C01_Z20_04","Endodermis","YM","182.977",4838
"P04_A_FY_C01_Z20_04","Endodermis","YM","167.901",4839
"P04_A_FY_C01_Z20_04","Endodermis","YM","154.771",4840
"P04_A_FY_C01_Z20_04","Endodermis","YM","150.4",4841
"P04_A_FY_C01_Z20_04","Endodermis","YM","153.832",4842
"P04_A_FY_C01_Z20_04","Endodermis","YM","157.424",4843
"P04_A_FY_C01_Z20_04","Endodermis","YM","169.755",4844
"P04_A_FY_C01_Z20_04","Endodermis","YM","186.793",4845
"P04_A_FY_C01_Z20_04","Endodermis","YM","205.294",4846
"P04_A_FY_C01_Z20_04","Endodermis","length","14.102",4847
"P04_A_FY_C01_Z20_04","Endodermis","length","18.232",4848
"P04_A_FY_C01_Z20_04","Endodermis","length","20.698",4849
"P04_A_FY_C01_Z20_04","Endodermis","length","14.253",4850
"P04_A_FY_C01_Z20_04","Endodermis","length","17.98",4851
"P04_A_FY_C01_Z20_04","Endodermis","length","18.517",4852
"P04_A_FY_C01_Z20_04","Endodermis","length","15.483",4853
"P04_A_FY_C01_Z20_04","Endodermis","length","15.824",4854
"P04_A_FY_C01_Z20_04","Endodermis","length","14.465",4855
"P04_A_FY_C01_Z20_04","Endodermis","length","19.212",4856
"P04_A_FY_C01_Z20_04","Endodermis","length","16.459",4857
"P04_A_FY_C01_Z20_04","Endodermis","length","16.625",4858
"P04_A_FY_C01_Z20_04","Endodermis","length","14.263",4859
"P04_A_FY_C01_Z20_04","Endodermis","length","14.817",4860
"P04_A_FY_C01_Z20_04","Endodermis","length","14.452",4861
"P04_A_FY_C01_Z20_04","Endodermis","length","16.411",4862
"P04_A_FY_C01_Z20_04","Endodermis","length","12.87",4863
"P04_A_FY_C01_Z20_04","Endodermis","length","15.135",4864
"P04_A_FY_C01_Z20_04","Endodermis","length","15.446",4865
"P04_A_FY_C01_Z20_04","Endodermis","length","13.298",4866
"P04_A_FY_C01_Z20_04","Cortex","area","382.655",4867
"P04_A_FY_C01_Z20_04","Cortex","area","740.536",4868
"P04_A_FY_C01_Z20_04","Cortex","area","470.467",4869
"P04_A_FY_C01_Z20_04","Cortex","area","523.901",4870
"P04_A_FY_C01_Z20_04","Cortex","area","943.373",4871
"P04_A_FY_C01_Z20_04","Cortex","area","314.813",4872
"P04_A_FY_C01_Z20_04","Cortex","area","339.663",4873
"P04_A_FY_C01_Z20_04","Cortex","area","604.472",4874
"P04_A_FY_C01_Z20_04","Cortex","area","519.175",4875
"P04_A_FY_C01_Z20_04","Cortex","area","827.586",4876
"P04_A_FY_C01_Z20_04","Cortex","area","455.984",4877
"P04_A_FY_C01_Z20_04","Cortex","area","542.119",4878
"P04_A_FY_C01_Z20_04","Cortex","area","970.433",4879
"P04_A_FY_C01_Z20_04","Cortex","XM","212.479",4880
"P04_A_FY_C01_Z20_04","Cortex","XM","188.91",4881
"P04_A_FY_C01_Z20_04","Cortex","XM","164.579",4882
"P04_A_FY_C01_Z20_04","Cortex","XM","285.303",4883
"P04_A_FY_C01_Z20_04","Cortex","XM","286.689",4884
"P04_A_FY_C01_Z20_04","Cortex","XM","283.692",4885
"P04_A_FY_C01_Z20_04","Cortex","XM","309.53",4886
"P04_A_FY_C01_Z20_04","Cortex","XM","316.534",4887
"P04_A_FY_C01_Z20_04","Cortex","XM","306.097",4888
"P04_A_FY_C01_Z20_04","Cortex","XM","329.672",4889
"P04_A_FY_C01_Z20_04","Cortex","XM","366.251",4890
"P04_A_FY_C01_Z20_04","Cortex","XM","385.758",4891
"P04_A_FY_C01_Z20_04","Cortex","XM","407.807",4892
"P04_A_FY_C01_Z20_04","Cortex","YM","228.445",4893
"P04_A_FY_C01_Z20_04","Cortex","YM","231.601",4894
"P04_A_FY_C01_Z20_04","Cortex","YM","235.122",4895
"P04_A_FY_C01_Z20_04","Cortex","YM","297.2",4896
"P04_A_FY_C01_Z20_04","Cortex","YM","323.869",4897
"P04_A_FY_C01_Z20_04","Cortex","YM","349.738",4898
"P04_A_FY_C01_Z20_04","Cortex","YM","292.108",4899
"P04_A_FY_C01_Z20_04","Cortex","YM","312.428",4900
"P04_A_FY_C01_Z20_04","Cortex","YM","345.219",4901
"P04_A_FY_C01_Z20_04","Cortex","YM","337.315",4902
"P04_A_FY_C01_Z20_04","Cortex","YM","195.37",4903
"P04_A_FY_C01_Z20_04","Cortex","YM","185.827",4904
"P04_A_FY_C01_Z20_04","Cortex","YM","170.132",4905
"P04_A_FY_C01_Z20_04","Cortex","length","17.113",4906
"P04_A_FY_C01_Z20_04","Cortex","length","27.878",4907
"P04_A_FY_C01_Z20_04","Cortex","length","19.88",4908
"P04_A_FY_C01_Z20_04","Cortex","length","21.542",4909
"P04_A_FY_C01_Z20_04","Cortex","length","31.203",4910
"P04_A_FY_C01_Z20_04","Cortex","length","19.052",4911
"P04_A_FY_C01_Z20_04","Cortex","length","16.767",4912
"P04_A_FY_C01_Z20_04","Cortex","length","24.36",4913
"P04_A_FY_C01_Z20_04","Cortex","length","29.8",4914
"P04_A_FY_C01_Z20_04","Cortex","length","29.412",4915
"P04_A_FY_C01_Z20_04","Cortex","length","20.373",4916
"P04_A_FY_C01_Z20_04","Cortex","length","20.048",4917
"P04_A_FY_C01_Z20_04","Cortex","length","31.062",4918
"P04_A_FY_C01_Z20_04","Exodermis","area","760.659",4919
"P04_A_FY_C01_Z20_04","Exodermis","area","461.93",4920
"P04_A_FY_C01_Z20_04","Exodermis","area","541.738",4921
"P04_A_FY_C01_Z20_04","Exodermis","area","616.135",4922
"P04_A_FY_C01_Z20_04","Exodermis","area","453.164",4923
"P04_A_FY_C01_Z20_04","Exodermis","area","805.633",4924
"P04_A_FY_C01_Z20_04","Exodermis","area","821.411",4925
"P04_A_FY_C01_Z20_04","Exodermis","area","834.903",4926
"P04_A_FY_C01_Z20_04","Exodermis","area","947.946",4927
"P04_A_FY_C01_Z20_04","Exodermis","area","865.775",4928
"P04_A_FY_C01_Z20_04","Exodermis","area","754.942",4929
"P04_A_FY_C01_Z20_04","Exodermis","area","663.928",4930
"P04_A_FY_C01_Z20_04","Exodermis","area","838.105",4931
"P04_A_FY_C01_Z20_04","Exodermis","area","544.482",4932
"P04_A_FY_C01_Z20_04","Exodermis","area","923.402",4933
"P04_A_FY_C01_Z20_04","Exodermis","area","927.137",4934
"P04_A_FY_C01_Z20_04","Exodermis","area","1106.268",4935
"P04_A_FY_C01_Z20_04","Exodermis","area","498.137",4936
"P04_A_FY_C01_Z20_04","Exodermis","XM","427.645",4937
"P04_A_FY_C01_Z20_04","Exodermis","XM","444.813",4938
"P04_A_FY_C01_Z20_04","Exodermis","XM","441.828",4939
"P04_A_FY_C01_Z20_04","Exodermis","XM","430.559",4940
"P04_A_FY_C01_Z20_04","Exodermis","XM","399.692",4941
"P04_A_FY_C01_Z20_04","Exodermis","XM","355.5",4942
"P04_A_FY_C01_Z20_04","Exodermis","XM","296.398",4943
"P04_A_FY_C01_Z20_04","Exodermis","XM","242.556",4944
"P04_A_FY_C01_Z20_04","Exodermis","XM","187.453",4945
"P04_A_FY_C01_Z20_04","Exodermis","XM","151.086",4946
"P04_A_FY_C01_Z20_04","Exodermis","XM","137.873",4947
"P04_A_FY_C01_Z20_04","Exodermis","XM","149.656",4948
"P04_A_FY_C01_Z20_04","Exodermis","XM","170.604",4949
"P04_A_FY_C01_Z20_04","Exodermis","XM","230.618",4950
"P04_A_FY_C01_Z20_04","Exodermis","XM","282.365",4951
"P04_A_FY_C01_Z20_04","Exodermis","XM","330.156",4952
"P04_A_FY_C01_Z20_04","Exodermis","XM","387.971",4953
"P04_A_FY_C01_Z20_04","Exodermis","XM","404.926",4954
"P04_A_FY_C01_Z20_04","Exodermis","YM","148.851",4955
"P04_A_FY_C01_Z20_04","Exodermis","YM","194.057",4956
"P04_A_FY_C01_Z20_04","Exodermis","YM","241.47",4957
"P04_A_FY_C01_Z20_04","Exodermis","YM","284.86",4958
"P04_A_FY_C01_Z20_04","Exodermis","YM","321.222",4959
"P04_A_FY_C01_Z20_04","Exodermis","YM","352.546",4960
"P04_A_FY_C01_Z20_04","Exodermis","YM","371.882",4961
"P04_A_FY_C01_Z20_04","Exodermis","YM","365.909",4962
"P04_A_FY_C01_Z20_04","Exodermis","YM","334.834",4963
"P04_A_FY_C01_Z20_04","Exodermis","YM","278.232",4964
"P04_A_FY_C01_Z20_04","Exodermis","YM","218.329",4965
"P04_A_FY_C01_Z20_04","Exodermis","YM","161.538",4966
"P04_A_FY_C01_Z20_04","Exodermis","YM","112.726",4967
"P04_A_FY_C01_Z20_04","Exodermis","YM","69.387",4968
"P04_A_FY_C01_Z20_04","Exodermis","YM","63.064",4969
"P04_A_FY_C01_Z20_04","Exodermis","YM","64.882",4970
"P04_A_FY_C01_Z20_04","Exodermis","YM","89.753",4971
"P04_A_FY_C01_Z20_04","Exodermis","YM","112.113",4972
"P04_A_FY_C01_Z20_04","Exodermis","length","26.611",4973
"P04_A_FY_C01_Z20_04","Exodermis","length","25.474",4974
"P04_A_FY_C01_Z20_04","Exodermis","length","23.7",4975
"P04_A_FY_C01_Z20_04","Exodermis","length","29.759",4976
"P04_A_FY_C01_Z20_04","Exodermis","length","24.848",4977
"P04_A_FY_C01_Z20_04","Exodermis","length","29.075",4978
"P04_A_FY_C01_Z20_04","Exodermis","length","31.022",4979
"P04_A_FY_C01_Z20_04","Exodermis","length","30.296",4980
"P04_A_FY_C01_Z20_04","Exodermis","length","34.95",4981
"P04_A_FY_C01_Z20_04","Exodermis","length","30.415",4982
"P04_A_FY_C01_Z20_04","Exodermis","length","29.022",4983
"P04_A_FY_C01_Z20_04","Exodermis","length","31.519",4984
"P04_A_FY_C01_Z20_04","Exodermis","length","29.88",4985
"P04_A_FY_C01_Z20_04","Exodermis","length","22.484",4986
"P04_A_FY_C01_Z20_04","Exodermis","length","34.519",4987
"P04_A_FY_C01_Z20_04","Exodermis","length","33.879",4988
"P04_A_FY_C01_Z20_04","Exodermis","length","38.324",4989
"P04_A_FY_C01_Z20_04","Exodermis","length","25.808",4990
"P04_A_FY_C01_Z20_04","Epidermis","area","253.147",4991
"P04_A_FY_C01_Z20_04","Epidermis","area","252.079",4992
"P04_A_FY_C01_Z20_04","Epidermis","area","210.308",4993
"P04_A_FY_C01_Z20_04","Epidermis","area","204.972",4994
"P04_A_FY_C01_Z20_04","Epidermis","area","258.863",4995
"P04_A_FY_C01_Z20_04","Epidermis","area","265.953",4996
"P04_A_FY_C01_Z20_04","Epidermis","area","202.532",4997
"P04_A_FY_C01_Z20_04","Epidermis","XM","214.689",4998
"P04_A_FY_C01_Z20_04","Epidermis","XM","231.565",4999
"P04_A_FY_C01_Z20_04","Epidermis","XM","244.573",5000
"P04_A_FY_C01_Z20_04","Epidermis","XM","259.308",5001
"P04_A_FY_C01_Z20_04","Epidermis","XM","271.831",5002
"P04_A_FY_C01_Z20_04","Epidermis","XM","305.362",5003
"P04_A_FY_C01_Z20_04","Epidermis","XM","323.382",5004
"P04_A_FY_C01_Z20_04","Epidermis","YM","373.521",5005
"P04_A_FY_C01_Z20_04","Epidermis","YM","378.014",5006
"P04_A_FY_C01_Z20_04","Epidermis","YM","385.085",5007
"P04_A_FY_C01_Z20_04","Epidermis","YM","388.737",5008
"P04_A_FY_C01_Z20_04","Epidermis","YM","381.244",5009
"P04_A_FY_C01_Z20_04","Epidermis","YM","369.116",5010
"P04_A_FY_C01_Z20_04","Epidermis","YM","371.683",5011
"P04_A_FY_C01_Z20_04","Epidermis","length","16.678",5012
"P04_A_FY_C01_Z20_04","Epidermis","length","17.611",5013
"P04_A_FY_C01_Z20_04","Epidermis","length","16.352",5014
"P04_A_FY_C01_Z20_04","Epidermis","length","15.581",5015
"P04_A_FY_C01_Z20_04","Epidermis","length","18.597",5016
"P04_A_FY_C01_Z20_04","Epidermis","length","19.058",5017
"P04_A_FY_C01_Z20_04","Epidermis","length","13.082",5018
"P04_A_FY_C01_Z20_04","Stele","area","9034.762",5019
"P04_A_FY_C01_Z20_04","Stele","XM","290.81",5020
"P04_A_FY_C01_Z20_04","Stele","YM","214.897",5021
"P04_A_FY_C01_Z20_04","Barriers","type","endodermis",5022
"P04_A_FY_C01_Z20_04","Barriers","type","exodermis",5023
"P04_A_FY_C01_Z20_04","Barriers","stage","1",5024
"P04_A_FY_C01_Z20_04","Barriers","stage","0",5025
"P04_A_FY_C01_Z20_04","stele","nLayers","5",5026
"P04_A_FY_C01_Z20_04","stele","radius","53.187",5027
"P04_A_FY_C01_Z20_04","pericycle","nLayers","1",5028
"P04_A_FY_C01_Z20_04","pericycle","radius","0",5029
"P04_A_FY_C01_Z20_04","endodermis","nLayers","1",5030
"P04_A_FY_C01_Z20_04","endodermis","radius","0",5031
"P04_A_FY_C01_Z20_04","cortex","nLayers","3",5032
"P04_A_FY_C01_Z20_04","cortex","radius","122.24",5033
"P04_A_FY_C01_Z20_04","epidermis","nLayers","1",5034
"P04_A_FY_C01_Z20_04","epidermis","radius","0",5035
"P04_A_FY_C01_Z20_04","exodermis","nLayers","1",5036
"P04_A_FY_C01_Z20_04","exodermis","radius","0",5037
"P04_A_FY_C01_Z20_04","phloem","nLayers","1",5038
"P04_A_FY_C01_Z20_04","phloem","radius","0",5039
"P04_B_BH_C01_Z20_05","Xylem","area","53.206",5040
"P04_B_BH_C01_Z20_05","Xylem","area","127.983",5041
"P04_B_BH_C01_Z20_05","Xylem","area","181.342",5042
"P04_B_BH_C01_Z20_05","Xylem","area","235.843",5043
"P04_B_BH_C01_Z20_05","Xylem","area","121.352",5044
"P04_B_BH_C01_Z20_05","Xylem","XM","248.658",5045
"P04_B_BH_C01_Z20_05","Xylem","XM","260.117",5046
"P04_B_BH_C01_Z20_05","Xylem","XM","271.387",5047
"P04_B_BH_C01_Z20_05","Xylem","XM","287.213",5048
"P04_B_BH_C01_Z20_05","Xylem","XM","300.94",5049
"P04_B_BH_C01_Z20_05","Xylem","YM","224.065",5050
"P04_B_BH_C01_Z20_05","Xylem","YM","226.263",5051
"P04_B_BH_C01_Z20_05","Xylem","YM","234.982",5052
"P04_B_BH_C01_Z20_05","Xylem","YM","240.334",5053
"P04_B_BH_C01_Z20_05","Xylem","YM","247.515",5054
"P04_B_BH_C01_Z20_05","Parenchyma","area","44.135",5055
"P04_B_BH_C01_Z20_05","Parenchyma","area","80.114",5056
"P04_B_BH_C01_Z20_05","Parenchyma","area","63.191",5057
"P04_B_BH_C01_Z20_05","Parenchyma","area","26.298",5058
"P04_B_BH_C01_Z20_05","Parenchyma","area","22.41",5059
"P04_B_BH_C01_Z20_05","Parenchyma","area","33.616",5060
"P04_B_BH_C01_Z20_05","Parenchyma","area","37.046",5061
"P04_B_BH_C01_Z20_05","Parenchyma","area","43.144",5062
"P04_B_BH_C01_Z20_05","Parenchyma","area","45.964",5063
"P04_B_BH_C01_Z20_05","Parenchyma","area","96.807",5064
"P04_B_BH_C01_Z20_05","Parenchyma","area","47.26",5065
"P04_B_BH_C01_Z20_05","Parenchyma","area","48.251",5066
"P04_B_BH_C01_Z20_05","Parenchyma","area","42.382",5067
"P04_B_BH_C01_Z20_05","Parenchyma","XM","276.726",5068
"P04_B_BH_C01_Z20_05","Parenchyma","XM","268.528",5069
"P04_B_BH_C01_Z20_05","Parenchyma","XM","273.487",5070
"P04_B_BH_C01_Z20_05","Parenchyma","XM","265.221",5071
"P04_B_BH_C01_Z20_05","Parenchyma","XM","265.704",5072
"P04_B_BH_C01_Z20_05","Parenchyma","XM","258.726",5073
"P04_B_BH_C01_Z20_05","Parenchyma","XM","259.513",5074
"P04_B_BH_C01_Z20_05","Parenchyma","XM","262.972",5075
"P04_B_BH_C01_Z20_05","Parenchyma","XM","281.576",5076
"P04_B_BH_C01_Z20_05","Parenchyma","XM","301.844",5077
"P04_B_BH_C01_Z20_05","Parenchyma","XM","295.229",5078
"P04_B_BH_C01_Z20_05","Parenchyma","XM","291.53",5079
"P04_B_BH_C01_Z20_05","Parenchyma","XM","284.156",5080
"P04_B_BH_C01_Z20_05","Parenchyma","YM","246.086",5081
"P04_B_BH_C01_Z20_05","Parenchyma","YM","246.942",5082
"P04_B_BH_C01_Z20_05","Parenchyma","YM","254.052",5083
"P04_B_BH_C01_Z20_05","Parenchyma","YM","253.177",5084
"P04_B_BH_C01_Z20_05","Parenchyma","YM","257.64",5085
"P04_B_BH_C01_Z20_05","Parenchyma","YM","257.92",5086
"P04_B_BH_C01_Z20_05","Parenchyma","YM","262.612",5087
"P04_B_BH_C01_Z20_05","Parenchyma","YM","267.28",5088
"P04_B_BH_C01_Z20_05","Parenchyma","YM","229.002",5089
"P04_B_BH_C01_Z20_05","Parenchyma","YM","204.807",5090
"P04_B_BH_C01_Z20_05","Parenchyma","YM","210.588",5091
"P04_B_BH_C01_Z20_05","Parenchyma","YM","215.806",5092
"P04_B_BH_C01_Z20_05","Parenchyma","YM","218.766",5093
"P04_B_BH_C01_Z20_05","Phloem","area","44.135",5094
"P04_B_BH_C01_Z20_05","Phloem","area","80.114",5095
"P04_B_BH_C01_Z20_05","Phloem","area","63.191",5096
"P04_B_BH_C01_Z20_05","Phloem","area","26.298",5097
"P04_B_BH_C01_Z20_05","Phloem","area","22.41",5098
"P04_B_BH_C01_Z20_05","Phloem","area","33.616",5099
"P04_B_BH_C01_Z20_05","Phloem","area","37.046",5100
"P04_B_BH_C01_Z20_05","Phloem","area","43.144",5101
"P04_B_BH_C01_Z20_05","Phloem","area","45.964",5102
"P04_B_BH_C01_Z20_05","Phloem","area","96.807",5103
"P04_B_BH_C01_Z20_05","Phloem","area","47.26",5104
"P04_B_BH_C01_Z20_05","Phloem","area","48.251",5105
"P04_B_BH_C01_Z20_05","Phloem","area","42.382",5106
"P04_B_BH_C01_Z20_05","Phloem","XM","276.726",5107
"P04_B_BH_C01_Z20_05","Phloem","XM","268.528",5108
"P04_B_BH_C01_Z20_05","Phloem","XM","273.487",5109
"P04_B_BH_C01_Z20_05","Phloem","XM","265.221",5110
"P04_B_BH_C01_Z20_05","Phloem","XM","265.704",5111
"P04_B_BH_C01_Z20_05","Phloem","XM","258.726",5112
"P04_B_BH_C01_Z20_05","Phloem","XM","259.513",5113
"P04_B_BH_C01_Z20_05","Phloem","XM","262.972",5114
"P04_B_BH_C01_Z20_05","Phloem","XM","281.576",5115
"P04_B_BH_C01_Z20_05","Phloem","XM","301.844",5116
"P04_B_BH_C01_Z20_05","Phloem","XM","295.229",5117
"P04_B_BH_C01_Z20_05","Phloem","XM","291.53",5118
"P04_B_BH_C01_Z20_05","Phloem","XM","284.156",5119
"P04_B_BH_C01_Z20_05","Phloem","YM","246.086",5120
"P04_B_BH_C01_Z20_05","Phloem","YM","246.942",5121
"P04_B_BH_C01_Z20_05","Phloem","YM","254.052",5122
"P04_B_BH_C01_Z20_05","Phloem","YM","253.177",5123
"P04_B_BH_C01_Z20_05","Phloem","YM","257.64",5124
"P04_B_BH_C01_Z20_05","Phloem","YM","257.92",5125
"P04_B_BH_C01_Z20_05","Phloem","YM","262.612",5126
"P04_B_BH_C01_Z20_05","Phloem","YM","267.28",5127
"P04_B_BH_C01_Z20_05","Phloem","YM","229.002",5128
"P04_B_BH_C01_Z20_05","Phloem","YM","204.807",5129
"P04_B_BH_C01_Z20_05","Phloem","YM","210.588",5130
"P04_B_BH_C01_Z20_05","Phloem","YM","215.806",5131
"P04_B_BH_C01_Z20_05","Phloem","YM","218.766",5132
"P04_B_BH_C01_Z20_05","Phloem","length","7.49640478315619",5133
"P04_B_BH_C01_Z20_05","Phloem","length","10.0998673923625",5134
"P04_B_BH_C01_Z20_05","Phloem","length","8.96993049203789",5135
"P04_B_BH_C01_Z20_05","Phloem","length","5.7865914919768",5136
"P04_B_BH_C01_Z20_05","Phloem","length","5.34173564884686",5137
"P04_B_BH_C01_Z20_05","Phloem","length","6.54236065119762",5138
"P04_B_BH_C01_Z20_05","Phloem","length","6.8680290719247",5139
"P04_B_BH_C01_Z20_05","Phloem","length","7.41176544892451",5140
"P04_B_BH_C01_Z20_05","Phloem","length","7.65015741558359",5141
"P04_B_BH_C01_Z20_05","Phloem","length","11.102348216586",5142
"P04_B_BH_C01_Z20_05","Phloem","length","7.75725954192765",5143
"P04_B_BH_C01_Z20_05","Phloem","length","7.83816899561903",5144
"P04_B_BH_C01_Z20_05","Phloem","length","7.34602136683605",5145
"P04_B_BH_C01_Z20_05","Pericycle","area","245.981",5146
"P04_B_BH_C01_Z20_05","Pericycle","area","184.238",5147
"P04_B_BH_C01_Z20_05","Pericycle","area","223.495",5148
"P04_B_BH_C01_Z20_05","Pericycle","area","173.795",5149
"P04_B_BH_C01_Z20_05","Pericycle","area","154.815",5150
"P04_B_BH_C01_Z20_05","Pericycle","area","108.47",5151
"P04_B_BH_C01_Z20_05","Pericycle","area","189.498",5152
"P04_B_BH_C01_Z20_05","Pericycle","area","140.18",5153
"P04_B_BH_C01_Z20_05","Pericycle","area","84.153",5154
"P04_B_BH_C01_Z20_05","Pericycle","area","119.065",5155
"P04_B_BH_C01_Z20_05","Pericycle","area","134.92",5156
"P04_B_BH_C01_Z20_05","Pericycle","XM","267.883",5157
"P04_B_BH_C01_Z20_05","Pericycle","XM","283.256",5158
"P04_B_BH_C01_Z20_05","Pericycle","XM","296.64",5159
"P04_B_BH_C01_Z20_05","Pericycle","XM","308.747",5160
"P04_B_BH_C01_Z20_05","Pericycle","XM","319.506",5161
"P04_B_BH_C01_Z20_05","Pericycle","XM","327.071",5162
"P04_B_BH_C01_Z20_05","Pericycle","XM","251.269",5163
"P04_B_BH_C01_Z20_05","Pericycle","XM","241.439",5164
"P04_B_BH_C01_Z20_05","Pericycle","XM","237.673",5165
"P04_B_BH_C01_Z20_05","Pericycle","XM","233.016",5166
"P04_B_BH_C01_Z20_05","Pericycle","XM","228.673",5167
"P04_B_BH_C01_Z20_05","Pericycle","YM","284.384",5168
"P04_B_BH_C01_Z20_05","Pericycle","YM","283.494",5169
"P04_B_BH_C01_Z20_05","Pericycle","YM","279.478",5170
"P04_B_BH_C01_Z20_05","Pericycle","YM","273.994",5171
"P04_B_BH_C01_Z20_05","Pericycle","YM","265.075",5172
"P04_B_BH_C01_Z20_05","Pericycle","YM","253.829",5173
"P04_B_BH_C01_Z20_05","Pericycle","YM","281.998",5174
"P04_B_BH_C01_Z20_05","Pericycle","YM","270.337",5175
"P04_B_BH_C01_Z20_05","Pericycle","YM","260.431",5176
"P04_B_BH_C01_Z20_05","Pericycle","YM","251.396",5177
"P04_B_BH_C01_Z20_05","Pericycle","YM","240.17",5178
"P04_B_BH_C01_Z20_05","Pericycle","length","10.434",5179
"P04_B_BH_C01_Z20_05","Pericycle","length","12.299",5180
"P04_B_BH_C01_Z20_05","Pericycle","length","12.853",5181
"P04_B_BH_C01_Z20_05","Pericycle","length","17.519",5182
"P04_B_BH_C01_Z20_05","Pericycle","length","16.525",5183
"P04_B_BH_C01_Z20_05","Pericycle","length","16.428",5184
"P04_B_BH_C01_Z20_05","Pericycle","length","12.974",5185
"P04_B_BH_C01_Z20_05","Pericycle","length","13.152",5186
"P04_B_BH_C01_Z20_05","Pericycle","length","10.751",5187
"P04_B_BH_C01_Z20_05","Pericycle","length","10.357",5188
"P04_B_BH_C01_Z20_05","Pericycle","length","12.254",5189
"P04_B_BH_C01_Z20_05","Endodermis","area","256.196",5190
"P04_B_BH_C01_Z20_05","Endodermis","area","303.684",5191
"P04_B_BH_C01_Z20_05","Endodermis","area","291.031",5192
"P04_B_BH_C01_Z20_05","Endodermis","area","363.903",5193
"P04_B_BH_C01_Z20_05","Endodermis","area","288.21",5194
"P04_B_BH_C01_Z20_05","Endodermis","area","251.851",5195
"P04_B_BH_C01_Z20_05","Endodermis","area","270.069",5196
"P04_B_BH_C01_Z20_05","Endodermis","area","166.935",5197
"P04_B_BH_C01_Z20_05","Endodermis","area","197.12",5198
"P04_B_BH_C01_Z20_05","Endodermis","area","202.914",5199
"P04_B_BH_C01_Z20_05","Endodermis","area","306.276",5200
"P04_B_BH_C01_Z20_05","Endodermis","area","369.086",5201
"P04_B_BH_C01_Z20_05","Endodermis","area","247.811",5202
"P04_B_BH_C01_Z20_05","Endodermis","area","566.283",5203
"P04_B_BH_C01_Z20_05","Endodermis","area","285.847",5204
"P04_B_BH_C01_Z20_05","Endodermis","area","209.698",5205
"P04_B_BH_C01_Z20_05","Endodermis","area","253.985",5206
"P04_B_BH_C01_Z20_05","Endodermis","area","211.756",5207
"P04_B_BH_C01_Z20_05","Endodermis","area","153.062",5208
"P04_B_BH_C01_Z20_05","Endodermis","area","143",5209
"P04_B_BH_C01_Z20_05","Endodermis","area","161.752",5210
"P04_B_BH_C01_Z20_05","Endodermis","area","183.705",5211
"P04_B_BH_C01_Z20_05","Endodermis","XM","218.21",5212
"P04_B_BH_C01_Z20_05","Endodermis","XM","226.148",5213
"P04_B_BH_C01_Z20_05","Endodermis","XM","236.379",5214
"P04_B_BH_C01_Z20_05","Endodermis","XM","254.531",5215
"P04_B_BH_C01_Z20_05","Endodermis","XM","275.475",5216
"P04_B_BH_C01_Z20_05","Endodermis","XM","295.169",5217
"P04_B_BH_C01_Z20_05","Endodermis","XM","312.103",5218
"P04_B_BH_C01_Z20_05","Endodermis","XM","324.716",5219
"P04_B_BH_C01_Z20_05","Endodermis","XM","333.133",5220
"P04_B_BH_C01_Z20_05","Endodermis","XM","339.886",5221
"P04_B_BH_C01_Z20_05","Endodermis","XM","344.73",5222
"P04_B_BH_C01_Z20_05","Endodermis","XM","341.045",5223
"P04_B_BH_C01_Z20_05","Endodermis","XM","331.323",5224
"P04_B_BH_C01_Z20_05","Endodermis","XM","311.845",5225
"P04_B_BH_C01_Z20_05","Endodermis","XM","289.504",5226
"P04_B_BH_C01_Z20_05","Endodermis","XM","272.286",5227
"P04_B_BH_C01_Z20_05","Endodermis","XM","254.893",5228
"P04_B_BH_C01_Z20_05","Endodermis","XM","239.466",5229
"P04_B_BH_C01_Z20_05","Endodermis","XM","227.355",5230
"P04_B_BH_C01_Z20_05","Endodermis","XM","224.146",5231
"P04_B_BH_C01_Z20_05","Endodermis","XM","218.671",5232
"P04_B_BH_C01_Z20_05","Endodermis","XM","216.041",5233
"P04_B_BH_C01_Z20_05","Endodermis","YM","250.988",5234
"P04_B_BH_C01_Z20_05","Endodermis","YM","268.32",5235
"P04_B_BH_C01_Z20_05","Endodermis","YM","287.519",5236
"P04_B_BH_C01_Z20_05","Endodermis","YM","297.68",5237
"P04_B_BH_C01_Z20_05","Endodermis","YM","299.854",5238
"P04_B_BH_C01_Z20_05","Endodermis","YM","296.574",5239
