"root","x","Barrier","Kr","Kx","kAQP","perimeter","kr","radius","Barrier_Name"
"root17",28,"b6",1.50632725224488e-11,4.70691711645346e-09,4.63e-07,0.169044951196748,8.91080888001026e-08,0.269043395876907,"T2"
"root17",28,"b8",9.85805940669729e-12,4.70691711645346e-09,4.63e-07,0.169044951196748,5.83162013234201e-08,0.269043395876907,"T3"
"root17",28,"b9",1.60140338397788e-11,4.70691711645346e-09,4.63e-07,0.169044951196748,9.47323994381847e-08,0.269043395876907,"T1"
"root17",28,"b1",2.33854975365361e-11,4.70691711645346e-09,5.787e-07,0.169044951196748,1.3833892920776e-07,0.269043395876907,"M1"
"root17",28,"b3",1.23926622340753e-11,4.70691711645346e-09,5.787e-07,0.169044951196748,7.33098631242276e-08,0.269043395876907,"M2"
"root17",28,"b4",1.18038610325385e-11,4.70691711645346e-09,5.787e-07,0.169044951196748,6.98267587938795e-08,0.269043395876907,"M3"
"root17",28,"b6",1.58530640523704e-11,4.70691711645346e-09,5.787e-07,0.169044951196748,9.37801687665866e-08,0.269043395876907,"T2"
"root17",28,"b8",9.99818899499485e-12,4.70691711645346e-09,5.787e-07,0.169044951196748,5.91451499983466e-08,0.269043395876907,"T3"
"root17",28,"b9",1.69861736399703e-11,4.70691711645346e-09,5.787e-07,0.169044951196748,1.00483176336929e-07,0.269043395876907,"T1"
"root17",28,"b1",2.48476109878626e-11,4.70691711645346e-09,6.944e-07,0.169044951196748,1.46988187532102e-07,0.269043395876907,"M1"
"root17",28,"b3",1.25753199690194e-11,4.70691711645346e-09,6.944e-07,0.169044951196748,7.43903907214788e-08,0.269043395876907,"M2"
"root17",28,"b4",1.20512012246308e-11,4.70691711645346e-09,6.944e-07,0.169044951196748,7.12899210494887e-08,0.269043395876907,"M3"
"root17",28,"b6",1.65233852465675e-11,4.70691711645346e-09,6.944e-07,0.169044951196748,9.77455116499534e-08,0.269043395876907,"T2"
"root17",28,"b8",1.01066986388101e-11,4.70691711645346e-09,6.944e-07,0.169044951196748,5.97870481623974e-08,0.269043395876907,"T3"
"root17",28,"b9",1.782978212823e-11,4.70691711645346e-09,6.944e-07,0.169044951196748,1.05473615165698e-07,0.269043395876907,"T1"
"root17",28,"b1",2.62065333454336e-11,4.70691711645346e-09,8.102e-07,0.169044951196748,1.55027010034345e-07,0.269043395876907,"M1"
"root17",28,"b3",1.27331129473155e-11,4.70691711645346e-09,8.102e-07,0.169044951196748,7.53238287045658e-08,0.269043395876907,"M2"
"root17",28,"b4",1.22621956339522e-11,4.70691711645346e-09,8.102e-07,0.169044951196748,7.25380766899126e-08,0.269043395876907,"M3"
"root17",28,"b6",1.71067459448139e-11,4.70691711645346e-09,8.102e-07,0.169044951196748,1.01196432213487e-07,0.269043395876907,"T2"
"root17",28,"b8",1.01951571072658e-11,4.70691711645346e-09,8.102e-07,0.169044951196748,6.03103318678819e-08,0.269043395876907,"T3"
"root17",28,"b9",1.85790991543781e-11,4.70691711645346e-09,8.102e-07,0.169044951196748,1.09906264711534e-07,0.269043395876907,"T1"
"root17",28,"b1",2.74867005402126e-11,4.70691711645346e-09,9.259e-07,0.169044951196748,1.62599949573302e-07,0.269043395876907,"M1"
"root17",28,"b3",1.2873190299105e-11,4.70691711645346e-09,9.259e-07,0.169044951196748,7.61524683699199e-08,0.269043395876907,"M2"
"root17",28,"b4",1.24467330099038e-11,4.70691711645346e-09,9.259e-07,0.169044951196748,7.36297234657859e-08,0.269043395876907,"M3"
"root17",28,"b6",1.76239743628318e-11,4.70691711645346e-09,9.259e-07,0.169044951196748,1.04256141565089e-07,0.269043395876907,"T2"
"root17",28,"b8",1.02699469427085e-11,4.70691711645346e-09,9.259e-07,0.169044951196748,6.07527575949639e-08,0.269043395876907,"T3"
"root17",28,"b9",1.92560958707536e-11,4.70691711645346e-09,9.259e-07,0.169044951196748,1.13911097222548e-07,0.269043395876907,"T1"
"root17",28,"b1",2.87047980871828e-11,4.70691711645346e-09,1.0417e-06,0.169044951196748,1.69805710753076e-07,0.269043395876907,"M1"
"root17",28,"b3",1.29999256920223e-11,4.70691711645346e-09,1.0417e-06,0.169044951196748,7.69021825259478e-08,0.269043395876907,"M2"
"root17",28,"b4",1.26111316462774e-11,4.70691711645346e-09,1.0417e-06,0.169044951196748,7.46022377894006e-08,0.269043395876907,"M3"
"root17",28,"b6",1.80892364634265e-11,4.70691711645346e-09,1.0417e-06,0.169044951196748,1.07008439680478e-07,0.269043395876907,"T2"
"root17",28,"b8",1.03349004245211e-11,4.70691711645346e-09,1.0417e-06,0.169044951196748,6.11369955231171e-08,0.269043395876907,"T3"
"root17",28,"b9",1.98757417491225e-11,4.70691711645346e-09,1.0417e-06,0.169044951196748,1.17576665901068e-07,0.269043395876907,"T1"
"root17",28,"b1",2.98727379019791e-11,4.70691711645346e-09,1.1574e-06,0.169044951196748,1.76714759538786e-07,0.269043395876907,"M1"
"root17",28,"b3",1.31161797926862e-11,4.70691711645346e-09,1.1574e-06,0.169044951196748,7.75898936929535e-08,0.269043395876907,"M2"
"root17",28,"b4",1.27596657061245e-11,4.70691711645346e-09,1.1574e-06,0.169044951196748,7.54809038412144e-08,0.269043395876907,"M3"
"root17",28,"b6",1.85126006815179e-11,4.70691711645346e-09,1.1574e-06,0.169044951196748,1.09512887255482e-07,0.269043395876907,"T2"
"root17",28,"b8",1.03924699387815e-11,4.70691711645346e-09,1.1574e-06,0.169044951196748,6.14775529538646e-08,0.269043395876907,"T3"
"root17",28,"b9",2.04487003546082e-11,4.70691711645346e-09,1.1574e-06,0.169044951196748,1.20966051987015e-07,0.269043395876907,"T1"
"root17",5,"b1",8.15656928113493e-12,5.15476617710251e-11,1.157e-07,0.145144614830224,5.61961550600805e-08,0.231004829133994,"M1"
"root17",5,"b3",5.62373106777016e-12,5.15476617710251e-11,1.157e-07,0.145144614830224,3.87457094040193e-08,0.231004829133994,"M2"
"root17",5,"b4",5.03213950683144e-12,5.15476617710251e-11,1.157e-07,0.145144614830224,3.46698326542638e-08,0.231004829133994,"M3"
"root17",5,"b6",6.24630635878308e-12,5.15476617710251e-11,1.157e-07,0.145144614830224,4.30350541498863e-08,0.231004829133994,"T2"
"root17",5,"b8",4.64620659752708e-12,5.15476617710251e-11,1.157e-07,0.145144614830224,3.20108782744834e-08,0.231004829133994,"T3"
"root17",5,"b9",6.43761543923153e-12,5.15476617710251e-11,1.157e-07,0.145144614830224,4.43531125613005e-08,0.231004829133994,"T1"
"root17",5,"b1",9.84704509593731e-12,5.15476617710251e-11,2.315e-07,0.145144614830224,6.7842993055274e-08,0.231004829133994,"M1"
"root17",5,"b3",6.10747163327568e-12,5.15476617710251e-11,2.315e-07,0.145144614830224,4.20785272703339e-08,0.231004829133994,"M2"
"root17",5,"b4",5.6318270947185e-12,5.15476617710251e-11,2.315e-07,0.145144614830224,3.8801488441759e-08,0.231004829133994,"M3"
"root17",5,"b6",7.53610666441606e-12,5.15476617710251e-11,2.315e-07,0.145144614830224,5.19213659647729e-08,0.231004829133994,"T2"
"root17",5,"b8",5.13193213641732e-12,5.15476617710251e-11,2.315e-07,0.145144614830224,3.53573719729124e-08,0.231004829133994,"T3"
"root17",5,"b9",7.82481067805822e-12,5.15476617710251e-11,2.315e-07,0.145144614830224,5.39104443331288e-08,0.231004829133994,"T1"
"root17",5,"b1",1.1112270472451e-11,5.15476617710251e-11,3.472e-07,0.145144614830224,7.65599914640238e-08,0.231004829133994,"M1"
"root17",5,"b3",6.37633913323397e-12,5.15476617710251e-11,3.472e-07,0.145144614830224,4.39309384002458e-08,0.231004829133994,"M2"
"root17",5,"b4",5.97704269301179e-12,5.15476617710251e-11,3.472e-07,0.145144614830224,4.11799135641591e-08,0.231004829133994,"M3"
"root17",5,"b6",8.42659539684893e-12,5.15476617710251e-11,3.472e-07,0.145144614830224,5.80565486821922e-08,0.231004829133994,"T2"
"root17",5,"b8",5.39072262078256e-12,5.15476617710251e-11,3.472e-07,0.145144614830224,3.71403556865551e-08,0.231004829133994,"T3"
"root17",5,"b9",8.80481867273265e-12,5.15476617710251e-11,3.472e-07,0.145144614830224,6.06623861521261e-08,0.231004829133994,"T1"
"root17",5,"b1",1.21640977878672e-11,5.15476617710251e-11,4.63e-07,0.145144614830224,8.38067454455377e-08,0.231004829133994,"M1"
"root17",5,"b3",6.55923178688708e-12,5.15476617710251e-11,4.63e-07,0.145144614830224,4.51910103213918e-08,0.231004829133994,"M2"
"root17",5,"b4",6.21492605131274e-12,5.15476617710251e-11,4.63e-07,0.145144614830224,4.28188538622831e-08,0.231004829133994,"M3"
"root17",5,"b6",9.11948569391173e-12,5.15476617710251e-11,4.63e-07,0.145144614830224,6.28303413432101e-08,0.231004829133994,"T2"
"root17",5,"b8",5.55872533110665e-12,5.15476617710251e-11,4.63e-07,0.145144614830224,3.82978406578067e-08,0.231004829133994,"T3"
"root17",5,"b9",9.5833580368535e-12,5.15476617710251e-11,4.63e-07,0.145144614830224,6.60262735070342e-08,0.231004829133994,"T1"
"root17",5,"b1",1.30853441207502e-11,5.15476617710251e-11,5.787e-07,0.145144614830224,9.01538381982423e-08,0.231004829133994,"M1"
"root17",5,"b3",6.69767240192173e-12,5.15476617710251e-11,5.787e-07,0.145144614830224,4.61448219057663e-08,0.231004829133994,"M2"
"root17",5,"b4",6.39523696959222e-12,5.15476617710251e-11,5.787e-07,0.145144614830224,4.40611384519691e-08,0.231004829133994,"M3"
"root17",5,"b6",9.69286832511035e-12,5.15476617710251e-11,5.787e-07,0.145144614830224,6.6780764387629e-08,0.231004829133994,"T2"
"root17",5,"b8",5.68030677436859e-12,5.15476617710251e-11,5.787e-07,0.145144614830224,3.91354979377833e-08,0.231004829133994,"T3"
"root17",5,"b9",1.0239753900509e-11,5.15476617710251e-11,5.787e-07,0.145144614830224,7.05486311874984e-08,0.231004829133994,"T1"
"root17",5,"b1",1.39180108753362e-11,5.15476617710251e-11,6.944e-07,0.145144614830224,9.58906459713723e-08,0.231004829133994,"M1"
"root17",5,"b3",6.8095227278781e-12,5.15476617710251e-11,6.944e-07,0.145144614830224,4.69154348981064e-08,0.231004829133994,"M2"
"root17",5,"b4",6.54019201032702e-12,5.15476617710251e-11,6.944e-07,0.145144614830224,4.50598323470499e-08,0.231004829133994,"M3"
"root17",5,"b6",1.01857200627202e-11,5.15476617710251e-11,6.944e-07,0.145144614830224,7.0176355317312e-08,0.231004829133994,"T2"
"root17",5,"b8",5.77455416090413e-12,5.15476617710251e-11,6.944e-07,0.145144614830224,3.97848323043789e-08,0.231004829133994,"T3"
"root17",5,"b9",1.08135530483776e-11,5.15476617710251e-11,6.944e-07,0.145144614830224,7.45019238986321e-08,0.231004829133994,"T1"
"root17",5,"b1",1.46865795793462e-11,5.15476617710251e-11,8.102e-07,0.145144614830224,1.01185838665287e-07,0.231004829133994,"M1"
"root17",5,"b3",6.9038546362079e-12,5.15476617710251e-11,8.102e-07,0.145144614830224,4.75653515928466e-08,0.231004829133994,"M2"
"root17",5,"b4",6.66142921716813e-12,5.15476617710251e-11,8.102e-07,0.145144614830224,4.58951179481238e-08,0.231004829133994,"M3"
"root17",5,"b6",1.06204326402387e-11,5.15476617710251e-11,8.102e-07,0.145144614830224,7.31713860184301e-08,0.231004829133994,"T2"
"root17",5,"b8",5.85112511449188e-12,5.15476617710251e-11,8.102e-07,0.145144614830224,4.03123816983217e-08,0.231004829133994,"T3"
"root17",5,"b9",1.13274798305175e-11,5.15476617710251e-11,8.102e-07,0.145144614830224,7.80427151483871e-08,0.231004829133994,"T1"
"root17",5,"b1",1.54066215066426e-11,5.15476617710251e-11,9.259e-07,0.145144614830224,1.06146697379463e-07,0.231004829133994,"M1"
"root17",5,"b3",6.98581692669808e-12,5.15476617710251e-11,9.259e-07,0.145144614830224,4.81300455746801e-08,0.231004829133994,"M2"
"root17",5,"b4",6.76572644866347e-12,5.15476617710251e-11,9.259e-07,0.145144614830224,4.66136925340107e-08,0.231004829133994,"M3"
"root17",5,"b6",1.10110849077614e-11,5.15476617710251e-11,9.259e-07,0.145144614830224,7.58628552677694e-08,0.231004829133994,"T2"
"root17",5,"b8",5.91546858228138e-12,5.15476617710251e-11,9.259e-07,0.145144614830224,4.07556876236898e-08,0.231004829133994,"T3"
"root17",5,"b9",1.17958349630316e-11,5.15476617710251e-11,9.259e-07,0.145144614830224,8.12695322994187e-08,0.231004829133994,"T1"
"root17",5,"b1",1.60886577098121e-11,5.15476617710251e-11,1.0417e-06,0.145144614830224,1.10845708803121e-07,0.231004829133994,"M1"
"root17",5,"b3",7.05857759716352e-12,5.15476617710251e-11,1.0417e-06,0.145144614830224,4.86313433358858e-08,0.231004829133994,"M2"
"root17",5,"b4",6.85734358321698e-12,5.15476617710251e-11,1.0417e-06,0.145144614830224,4.72449053052229e-08,0.231004829133994,"M3"
"root17",5,"b6",1.13671091631751e-11,5.15476617710251e-11,1.0417e-06,0.145144614830224,7.83157485826893e-08,0.231004829133994,"T2"
"root17",5,"b8",5.97091224893448e-12,5.15476617710251e-11,1.0417e-06,0.145144614830224,4.11376767640926e-08,0.231004829133994,"T3"
"root17",5,"b9",1.2228210670386e-11,5.15476617710251e-11,1.0417e-06,0.145144614830224,8.42484627120982e-08,0.231004829133994,"T1"
"root17",5,"b1",1.67401226426517e-11,5.15476617710251e-11,1.1574e-06,0.145144614830224,1.15334093946459e-07,0.231004829133994,"M1"
"root17",5,"b3",7.12421041726225e-12,5.15476617710251e-11,1.1574e-06,0.145144614830224,4.90835324865166e-08,0.231004829133994,"M2"
"root17",5,"b4",6.9391173625194e-12,5.15476617710251e-11,1.1574e-06,0.145144614830224,4.78083005052313e-08,0.231004829133994,"M3"
"root17",5,"b6",1.16951325098432e-11,5.15476617710251e-11,1.1574e-06,0.145144614830224,8.05757245869786e-08,0.231004829133994,"T2"
"root17",5,"b8",6.01961525362698e-12,5.15476617710251e-11,1.1574e-06,0.145144614830224,4.14732248982722e-08,0.231004829133994,"T3"
"root17",5,"b9",1.26313550013597e-11,5.15476617710251e-11,1.1574e-06,0.145144614830224,8.70259982854658e-08,0.231004829133994,"T1"
"root17",6,"b1",6.31343997893466e-12,5.68179446215055e-11,1.157e-07,0.110235844857175,5.7272114956025e-08,0.175445796149307,"M1"
"root17",6,"b3",4.18454976743081e-12,5.68179446215055e-11,1.157e-07,0.110235844857175,3.79599736624003e-08,0.175445796149307,"M2"
"root17",6,"b4",3.73903326075914e-12,5.68179446215055e-11,1.157e-07,0.110235844857175,3.39184887239132e-08,0.175445796149307,"M3"
"root17",6,"b6",4.76614993522068e-12,5.68179446215055e-11,1.157e-07,0.110235844857175,4.32359360187773e-08,0.175445796149307,"T2"
"root17",6,"b8",3.4498658890899e-12,5.68179446215055e-11,1.157e-07,0.110235844857175,3.12953186285246e-08,0.175445796149307,"T3"
"root17",6,"b9",4.92327781898061e-12,5.68179446215055e-11,1.157e-07,0.110235844857175,4.46613152496755e-08,0.175445796149307,"T1"
"root17",6,"b1",7.79877808596087e-12,5.68179446215055e-11,2.315e-07,0.110235844857175,7.07462994098264e-08,0.175445796149307,"M1"
"root17",6,"b3",4.58133226099877e-12,5.68179446215055e-11,2.315e-07,0.110235844857175,4.15593699756598e-08,0.175445796149307,"M2"
"root17",6,"b4",4.21351813313757e-12,5.68179446215055e-11,2.315e-07,0.110235844857175,3.82227590181464e-08,0.175445796149307,"M3"
"root17",6,"b6",5.84977600475749e-12,5.68179446215055e-11,2.315e-07,0.110235844857175,5.30660060013749e-08,0.175445796149307,"T2"
"root17",6,"b8",3.83368486890435e-12,5.68179446215055e-11,2.315e-07,0.110235844857175,3.47771169520349e-08,0.175445796149307,"T3"
"root17",6,"b9",6.09793100534968e-12,5.68179446215055e-11,2.315e-07,0.110235844857175,5.53171340343093e-08,0.175445796149307,"T1"
"root17",6,"b1",8.92850686749365e-12,5.68179446215055e-11,3.472e-07,0.110235844857175,8.09945882762699e-08,0.175445796149307,"M1"
"root17",6,"b3",4.79607917003953e-12,5.68179446215055e-11,3.472e-07,0.110235844857175,4.35074378597405e-08,0.175445796149307,"M2"
"root17",6,"b4",4.48450566912487e-12,5.68179446215055e-11,3.472e-07,0.110235844857175,4.06810114707711e-08,0.175445796149307,"M3"
"root17",6,"b6",6.61174487831393e-12,5.68179446215055e-11,3.472e-07,0.110235844857175,5.99781757637937e-08,0.175445796149307,"T2"
"root17",6,"b8",4.03734427294132e-12,5.68179446215055e-11,3.472e-07,0.110235844857175,3.66246049837258e-08,0.175445796149307,"T3"
"root17",6,"b9",6.94377360552672e-12,5.68179446215055e-11,3.472e-07,0.110235844857175,6.29901609093058e-08,0.175445796149307,"T1"
"root17",6,"b1",9.87561358094998e-12,5.68179446215055e-11,4.63e-07,0.110235844857175,8.95862284517812e-08,0.175445796149307,"M1"
"root17",6,"b3",4.93802594529929e-12,5.68179446215055e-11,4.63e-07,0.110235844857175,4.47951022799994e-08,0.175445796149307,"M2"
"root17",6,"b4",4.66833017776826e-12,5.68179446215055e-11,4.63e-07,0.110235844857175,4.23485680525848e-08,0.175445796149307,"M3"
"root17",6,"b6",7.20830789185347e-12,5.68179446215055e-11,4.63e-07,0.110235844857175,6.53898729691125e-08,0.175445796149307,"T2"
"root17",6,"b8",4.16754100447367e-12,5.68179446215055e-11,4.63e-07,0.110235844857175,3.78056793584089e-08,0.175445796149307,"T3"
"root17",6,"b9",7.62081405597829e-12,5.68179446215055e-11,4.63e-07,0.110235844857175,6.91319059227247e-08,0.175445796149307,"T1"
"root17",6,"b1",1.07088547865413e-11,5.68179446215055e-11,5.787e-07,0.110235844857175,9.71449422863866e-08,0.175445796149307,"M1"
"root17",6,"b3",5.04257224217009e-12,5.68179446215055e-11,5.787e-07,0.110235844857175,4.57434897759745e-08,0.175445796149307,"M2"
"root17",6,"b4",4.80527188386798e-12,5.68179446215055e-11,5.787e-07,0.110235844857175,4.35908291907577e-08,0.175445796149307,"M3"
"root17",6,"b6",7.7023854998415e-12,5.68179446215055e-11,5.787e-07,0.110235844857175,6.98718779705544e-08,0.175445796149307,"T2"
"root17",6,"b8",4.25995577172719e-12,5.68179446215055e-11,5.787e-07,0.110235844857175,3.86440161750156e-08,0.175445796149307,"T3"
"root17",6,"b9",8.19302540639332e-12,5.68179446215055e-11,5.787e-07,0.110235844857175,7.43226980027092e-08,0.175445796149307,"T1"
"root17",6,"b1",1.1463731490523e-11,5.68179446215055e-11,6.944e-07,0.110235844857175,1.03992775719874e-07,0.175445796149307,"M1"
"root17",6,"b3",5.12496846809567e-12,5.68179446215055e-11,6.944e-07,0.110235844857175,4.64909438008638e-08,0.175445796149307,"M2"
"root17",6,"b4",4.91350899223443e-12,5.68179446215055e-11,6.944e-07,0.110235844857175,4.45726977336684e-08,0.175445796149307,"M3"
"root17",6,"b6",8.12627250131242e-12,5.68179446215055e-11,6.944e-07,0.110235844857175,7.3717151729014e-08,0.175445796149307,"T2"
"root17",6,"b8",4.33014961669141e-12,5.68179446215055e-11,6.944e-07,0.110235844857175,3.92807767954397e-08,0.175445796149307,"T3"
"root17",6,"b9",8.69314032735547e-12,5.68179446215055e-11,6.944e-07,0.110235844857175,7.88594702441713e-08,0.175445796149307,"T1"
"root17",6,"b1",1.21612926317755e-11,5.68179446215055e-11,8.102e-07,0.110235844857175,1.1032067334842e-07,0.175445796149307,"M1"
"root17",6,"b3",5.19295067178189e-12,5.68179446215055e-11,8.102e-07,0.110235844857175,4.71076416070475e-08,0.175445796149307,"M2"
"root17",6,"b4",5.00260652288361e-12,5.68179446215055e-11,8.102e-07,0.110235844857175,4.53809423728293e-08,0.175445796149307,"M3"
"root17",6,"b6",8.49892018810683e-12,5.68179446215055e-11,8.102e-07,0.110235844857175,7.70976101205401e-08,0.175445796149307,"T2"
"root17",6,"b8",4.38605020834253e-12,5.68179446215055e-11,8.102e-07,0.110235844857175,3.97878767475791e-08,0.175445796149307,"T3"
"root17",6,"b9",9.14035592822963e-12,5.68179446215055e-11,8.102e-07,0.110235844857175,8.2916368446871e-08,0.175445796149307,"T1"
"root17",6,"b1",1.28151325406708e-11,5.68179446215055e-11,9.259e-07,0.110235844857175,1.16251955589169e-07,0.175445796149307,"M1"
"root17",6,"b3",5.25089522676301e-12,5.68179446215055e-11,9.259e-07,0.110235844857175,4.76332832897161e-08,0.175445796149307,"M2"
"root17",6,"b4",5.07814029469776e-12,5.68179446215055e-11,9.259e-07,0.110235844857175,4.60661439233051e-08,0.175445796149307,"M3"
"root17",6,"b6",8.83244477220296e-12,5.68179446215055e-11,9.259e-07,0.110235844857175,8.01231648711592e-08,0.175445796149307,"T2"
"root17",6,"b8",4.43214260418613e-12,5.68179446215055e-11,9.259e-07,0.110235844857175,4.02060020488667e-08,0.175445796149307,"T3"
"root17",6,"b9",9.54695566408816e-12,5.68179446215055e-11,9.259e-07,0.110235844857175,8.66048214757867e-08,0.175445796149307,"T1"
"root17",6,"b1",1.34345590277994e-11,5.68179446215055e-11,1.0417e-06,0.110235844857175,1.21871057868751e-07,0.175445796149307,"M1"
"root17",6,"b3",5.30148169384807e-12,5.68179446215055e-11,1.0417e-06,0.110235844857175,4.80921763761763e-08,0.175445796149307,"M2"
"root17",6,"b4",5.14361030421315e-12,5.68179446215055e-11,1.0417e-06,0.110235844857175,4.66600524618591e-08,0.175445796149307,"M3"
"root17",6,"b6",9.1350722457739e-12,5.68179446215055e-11,1.0417e-06,0.110235844857175,8.28684377355621e-08,0.175445796149307,"T2"
"root17",6,"b8",4.47116557618206e-12,5.68179446215055e-11,1.0417e-06,0.110235844857175,4.05599973581646e-08,0.175445796149307,"T3"
"root17",6,"b9",9.92129199071748e-12,5.68179446215055e-11,1.0417e-06,0.110235844857175,9.00005982951536e-08,0.175445796149307,"T1"
"root17",6,"b1",1.4026223581995e-11,5.68179446215055e-11,1.1574e-06,0.110235844857175,1.27238318898611e-07,0.175445796149307,"M1"
"root17",6,"b3",5.34645311599982e-12,5.68179446215055e-11,1.1574e-06,0.110235844857175,4.85001328100388e-08,0.175445796149307,"M2"
"root17",6,"b4",5.20134082022866e-12,5.68179446215055e-11,1.1574e-06,0.110235844857175,4.71837524987238e-08,0.175445796149307,"M3"
"root17",6,"b6",9.41264380750534e-12,5.68179446215055e-11,1.1574e-06,0.110235844857175,8.53864169109481e-08,0.175445796149307,"T2"
"root17",6,"b8",4.50489231955921e-12,5.68179446215055e-11,1.1574e-06,0.110235844857175,4.08659481441439e-08,0.175445796149307,"T3"
"root17",6,"b9",1.02693071707723e-11,5.68179446215055e-11,1.1574e-06,0.110235844857175,9.31576038998708e-08,0.175445796149307,"T1"
"root17",8,"b1",7.42092754354357e-12,1.19237230844481e-10,1.157e-07,0.115723260300447,6.41264990657622e-08,0.184179289075262,"M1"
"root17",8,"b3",4.9629307827713e-12,1.19237230844481e-10,1.157e-07,0.115723260300447,4.28861991088591e-08,0.184179289075262,"M2"
"root17",8,"b4",4.38813982579774e-12,1.19237230844481e-10,1.157e-07,0.115723260300447,3.79192550780631e-08,0.184179289075262,"M3"
"root17",8,"b6",5.47964738170424e-12,1.19237230844481e-10,1.157e-07,0.115723260300447,4.73513048930499e-08,0.184179289075262,"T2"
"root17",8,"b8",4.020539705682e-12,1.19237230844481e-10,1.157e-07,0.115723260300447,3.47427102835131e-08,0.184179289075262,"T3"
"root17",8,"b9",5.67635202430417e-12,1.19237230844481e-10,1.157e-07,0.115723260300447,4.90510897253233e-08,0.184179289075262,"T1"
"root17",8,"b1",9.11872494527896e-12,1.19237230844481e-10,2.315e-07,0.115723260300447,7.8797684420612e-08,0.184179289075262,"M1"
"root17",8,"b3",5.41928117815401e-12,1.19237230844481e-10,2.315e-07,0.115723260300447,4.68296621101426e-08,0.184179289075262,"M2"
"root17",8,"b4",4.94688142611865e-12,1.19237230844481e-10,2.315e-07,0.115723260300447,4.27475117212848e-08,0.184179289075262,"M3"
"root17",8,"b6",6.68810587615671e-12,1.19237230844481e-10,2.315e-07,0.115723260300447,5.7793963450327e-08,0.184179289075262,"T2"
"root17",8,"b8",4.459771733961e-12,1.19237230844481e-10,2.315e-07,0.115723260300447,3.85382482517542e-08,0.184179289075262,"T3"
"root17",8,"b9",6.99743170169533e-12,1.19237230844481e-10,2.315e-07,0.115723260300447,6.04669422856582e-08,0.184179289075262,"T1"
"root17",8,"b1",1.03987648943479e-11,1.19237230844481e-10,3.472e-07,0.115723260300447,8.9858900167089e-08,0.184179289075262,"M1"
"root17",8,"b3",5.66809486285914e-12,1.19237230844481e-10,3.472e-07,0.115723260300447,4.89797370739757e-08,0.184179289075262,"M2"
"root17",8,"b4",5.2692884881198e-12,1.19237230844481e-10,3.472e-07,0.115723260300447,4.55335295120392e-08,0.184179289075262,"M3"
"root17",8,"b6",7.52544073711334e-12,1.19237230844481e-10,3.472e-07,0.115723260300447,6.50296294588951e-08,0.184179289075262,"T2"
"root17",8,"b8",4.69316222972193e-12,1.19237230844481e-10,3.472e-07,0.115723260300447,4.05550467342286e-08,0.184179289075262,"T3"
"root17",8,"b9",7.93696290524936e-12,1.19237230844481e-10,3.472e-07,0.115723260300447,6.85857180712243e-08,0.184179289075262,"T1"
"root17",8,"b1",1.1459220725204e-11,1.19237230844481e-10,4.63e-07,0.115723260300447,9.9022622551879e-08,0.184179289075262,"M1"
"root17",8,"b3",5.83278335671167e-12,1.19237230844481e-10,4.63e-07,0.115723260300447,5.04028605966361e-08,0.184179289075262,"M2"
"root17",8,"b4",5.4887158239494e-12,1.19237230844481e-10,4.63e-07,0.115723260300447,4.74296680693173e-08,0.184179289075262,"M3"
"root17",8,"b6",8.17047171713685e-12,1.19237230844481e-10,4.63e-07,0.115723260300447,7.06035389594472e-08,0.184179289075262,"T2"
"root17",8,"b8",4.84185213671887e-12,1.19237230844481e-10,4.63e-07,0.115723260300447,4.18399215866214e-08,0.184179289075262,"T3"
"root17",8,"b9",8.6783256859082e-12,1.19237230844481e-10,4.63e-07,0.115723260300447,7.4992060052379e-08,0.184179289075262,"T1"
"root17",8,"b1",1.23804083734793e-11,1.19237230844481e-10,5.787e-07,0.115723260300447,1.06982886079571e-07,0.184179289075262,"M1"
"root17",8,"b3",5.95402902754725e-12,1.19237230844481e-10,5.787e-07,0.115723260300447,5.14505814309853e-08,0.184179289075262,"M2"
"root17",8,"b4",5.65225357516467e-12,1.19237230844481e-10,5.787e-07,0.115723260300447,4.88428476737518e-08,0.184179289075262,"M3"
"root17",8,"b6",8.69612135595601e-12,1.19237230844481e-10,5.787e-07,0.115723260300447,7.51458378668097e-08,0.184179289075262,"T2"
"root17",8,"b8",4.94687169866975e-12,1.19237230844481e-10,5.787e-07,0.115723260300447,4.2747427663431e-08,0.184179289075262,"T3"
"root17",8,"b9",9.2958516461153e-12,1.19237230844481e-10,5.787e-07,0.115723260300447,8.03282902847786e-08,0.184179289075262,"T1"
"root17",8,"b1",1.32044238298063e-11,1.19237230844481e-10,6.944e-07,0.115723260300447,1.14103455048918e-07,0.184179289075262,"M1"
"root17",8,"b3",6.04951107586574e-12,1.19237230844481e-10,6.944e-07,0.115723260300447,5.22756709425545e-08,0.184179289075262,"M2"
"root17",8,"b4",5.78141083257727e-12,1.19237230844481e-10,6.944e-07,0.115723260300447,4.99589349415775e-08,0.184179289075262,"M3"
"root17",8,"b6",9.14012245124768e-12,1.19237230844481e-10,6.944e-07,0.115723260300447,7.89825867981735e-08,0.184179289075262,"T2"
"root17",8,"b8",5.02622417385404e-12,1.19237230844481e-10,6.944e-07,0.115723260300447,4.34331366123344e-08,0.184179289075262,"T3"
"root17",8,"b9",9.82796335918063e-12,1.19237230844481e-10,6.944e-07,0.115723260300447,8.49264299473135e-08,0.184179289075262,"T1"
"root17",8,"b1",1.39565487264581e-11,1.19237230844481e-10,8.102e-07,0.115723260300447,1.20602795757943e-07,0.184179289075262,"M1"
