(87.59049999999999, 151.742) 
(100.54499999999999, 127.4545) 
(111.217, 129.1215) 
(93.04400000000001, 143.312) 
(94.5875, 135.8905) 
(113.9785, 111.4735) 
(123.53799999999998, 117.918) 
(106.0665, 118.7565) 
(128.95850000000002, 99.17) 
(137.99550000000002, 105.43350000000001) 
(123.947, 105.3575) 
(144.6775, 88.234) 
(154.6385, 95.421) 
(133.764, 93.618) 
(154.375, 85.02250000000001) 
(162.4715, 81.018) 
(171.82999999999998, 82.0005) 
(176.80349999999999, 90.868) 
(181.7405, 79.0215) 
(193.95850000000002, 78.3935) 
(197.32150000000001, 89.98) 
(203.87650000000002, 81.1075) 
(212.2705, 80.893) 
(214.9405, 91.01599999999999) 
(220.394, 81.0455) 
(228.79899999999998, 83.934) 
(231.304, 95.928) 
(239.4075, 87.42099999999999) 
(249.2285, 91.1905) 
(249.2295, 103.132) 
(256.669, 95.404) 
(265.7025, 102.311) 
(265.4155, 115.2465) 
(273.04449999999997, 109.1445) 
(280.303, 113.9285) 
(284.92150000000004, 121.9325) 
(278.456, 128.555) 
(289.406, 129.79950000000002) 
(293.7125, 139.9865) 
(288.86299999999994, 147.5495) 
(299.012, 147.707) 
(305.4875, 156.43349999999998) 
(298.57849999999996, 165.8685) 
(307.92650000000003, 164.3055) 
(309.43550000000005, 174.7715) 
(301.071, 182.986) 
(310.081, 184.469) 
(309.4225, 194.27100000000002) 
(319.88700000000006, 205.656) 
(328.87800000000004, 216.12900000000002) 
(327.58950000000004, 227.0195) 
(317.32500000000005, 224.2615) 
(323.738, 236.779) 
(312.3175, 243.86) 
(320.3925, 247.236) 
(316.32849999999996, 256.11) 
(304.183, 259.62199999999996) 
(312.2105, 266.52700000000004) 
(306.462, 273.65250000000003) 
(292.88149999999996, 273.15250000000003) 
(300.503, 283.1175) 
(291.437, 292.0455) 
(278.15200000000004, 287.02750000000003) 
(281.7155, 297.929) 
(274.5285, 302.58950000000004) 
(261.6185, 299.64250000000004) 
(266.41150000000005, 310.23350000000005) 
(256.27700000000004, 316.887) 
(244.3395, 310.8705) 
(245.90699999999998, 322.02) 
(235.1605, 325.46500000000003) 
(224.94150000000002, 316.5645) 
(224.17249999999999, 327.8905) 
(215.259, 329.20000000000005) 
(205.70999999999998, 320.777) 
(204.07799999999997, 332.197) 
(191.63, 332.5725) 
(186.8825, 321.3385) 
(180.62349999999998, 330.11500000000007) 
(173.4325, 327.905) 
(169.09, 317.025) 
(161.762, 326.485) 
(151.14249999999998, 324.431) 
(150.84799999999998, 313.134) 
(140.873, 320.04949999999997) 
(131.5, 315.067) 
(133.946, 304.116) 
(123.0445, 309.374) 
(115.9225, 305.54499999999996) 
(118.761, 294.094) 
(104.46350000000001, 281.1645) 
(106.42949999999999, 298.335) 
(97.977, 290.0145) 
(89.7295, 264.027) 
(90.91149999999999, 281.54999999999995) 
(83.67349999999999, 272.98400000000004) 
(80.58950000000002, 249.8705) 
(76.631, 264.3865) 
(70.24350000000001, 256.478) 
(73.91499999999999, 235.0055) 
(67.706, 245.40500000000003) 
(69.844, 214.3995) 
(64.42699999999999, 237.1395) 
(62.486000000000004, 227.077) 
(57.1285, 193.39249999999998) 
(66.757, 193.00150000000002) 
(59.810500000000005, 216.47199999999998) 
(57.8705, 204.6175) 
(67.299, 173.9965) 
(57.2045, 182.993) 
(73.3885, 155.3345) 
(56.934000000000005, 172.4195) 
(60.7855, 161.6575) 
(82.66650000000001, 138.9235) 
(64.715, 150.889) 
(68.5395, 142.90800000000002) 
(77.633, 123.49000000000001) 
(90.11149999999999, 123.4365) 
(71.9525, 132.2475) 
(91.41499999999999, 107.0315) 
(103.12200000000001, 106.8095) 
(83.92599999999999, 114.9605) 
(105.7575, 92.09450000000001) 
(119.435, 94.2925) 
(99.413, 98.49549999999999) 
(123.112, 77.00250000000001) 
(134.4115, 81.747) 
(112.941, 83.99600000000001) 
(133.507, 71.54150000000001) 
(141.82500000000002, 67.3385) 
(152.42700000000002, 74.3325) 
(151.74550000000002, 62.379999999999995) 
(162.167, 60.038) 
(168.98200000000003, 71.0025) 
(174.09550000000002, 59.381) 
(183.689, 59.1495) 
(188.48600000000002, 67.792) 
(194.4225, 58.8735) 
(203.22750000000002, 57.7565) 
(207.209, 69.389) 
(213.86950000000002, 58.3215) 
(225.125, 62.039500000000004) 
(226.588, 73.2595) 
(236.0485, 65.6485) 
(247.078, 68.99549999999999) 
(248.226, 80.0935) 
(257.966, 73.0095) 
(268.034, 78.347) 
(265.73449999999997, 89.6445) 
(276.506, 85.799) 
(283.51300000000003, 91.50200000000001) 
(280.0835, 102.181) 
(292.045, 98.68700000000001) 
(299.8985, 106.70949999999999) 
(292.94899999999996, 115.259) 
(305.34000000000003, 115.8805) 
(310.01, 121.94200000000001) 
(302.1035, 129.1875) 
(314.8655, 131.603) 
(319.2585, 141.118) 
(311.79600000000005, 146.423) 
(323.8405, 151.9735) 
(328.339, 162.4845) 
(318.73350000000005, 164.80599999999998) 
(329.015, 173.1335) 
(329.52549999999997, 183.45749999999998) 
(319.8895, 184.8275) 
(329.7445, 194.466) 
(330.394, 204.945) 
(338.70799999999997, 205.45350000000002) 
(348.2675, 210.0405) 
(347.6405, 220.814) 
(343.9365, 229.06) 
(335.1015, 228.592) 
(343.379, 235.0405) 
(341.56, 246.07350000000002) 
(336.96549999999996, 253.38150000000002) 
(327.927, 251.233) 
(334.95450000000005, 259.238) 
(329.86350000000004, 269.7415) 
(324.8495, 275.48350000000005) 
(318.6535, 272.17400000000004) 
(322.93399999999997, 282.2595) 
(315.27150000000006, 292.2265) 
(305.03200000000004, 291.606) 
(309.49750000000006, 296.19899999999996) 
(307.029, 302.565) 
(298.427, 310.8745) 
(286.746, 306.56) 
(292.318, 313.6605) 
(287.06, 319.45349999999996) 
(276.6965, 325.486) 
(268.2525, 320.31800000000004) 
(270.424, 328.8285) 
(264.272, 335.18999999999994) 
(254.4035, 338.26149999999996) 
(246.86, 331.544) 
(248.4995, 339.7255) 
(240.41649999999998, 344.137) 
(229.15249999999997, 345.50350000000003) 
(223.5745, 337.06850000000003) 
(223.0685, 346.341) 
(213.76100000000002, 349.85299999999995) 
(203.3725, 349.4475) 
(200.13549999999998, 341.81) 
(197.2965, 349.7255) 
(187.0585, 351.286) 
(177.36599999999999, 348.50350000000003) 
(176.31099999999998, 338.6155) 
(172.1105, 347.24350000000004) 
(162.24450000000002, 346.756) 
(152.95600000000002, 342.94050000000004) 
(152.6765, 334.4175) 
(146.926, 341.55950000000007) 
(136.6925, 339.0385) 
(129.49900000000002, 333.9905) 
(131.2815, 325.8975) 
(111.92150000000001, 314.1735) 
(123.526, 332.41499999999996) 
(112.705, 326.7585) 
(106.8815, 320.68550000000005) 
(93.231, 299.0245) 
(101.2525, 318.4245) 
(92.05499999999999, 310.4855) 
(77.43599999999999, 281.97) 
(87.7885, 304.4415) 
(81.38250000000001, 301.05150000000003) 
(73.2675, 292.453) 
(64.95400000000001, 262.20950000000005) 
(70.66999999999999, 287.19849999999997) 
(65.35, 281.9175) 
(60.1845, 270.809) 
(56.4405, 239.3765) 
(56.869, 263.8625) 
(50.801500000000004, 258.6375) 
(48.3625, 248.1485) 
(50.9075, 216.54899999999998) 
(46.614999999999995, 240.6375) 
(42.284000000000006, 234.094) 
(41.6065, 223.054) 
(39.4625, 198.28000000000003) 
(49.34, 193.74450000000002) 
(41.55199999999999, 215.9965) 
(38.637499999999996, 208.6005) 
(41.119, 171.144) 
(49.73650000000001, 170.793) 
(39.792, 191.293) 
(38.692499999999995, 180.7185) 
(47.1925, 147.6535) 
(57.406000000000006, 147.95499999999998) 
(41.691, 165.705) 
(42.3805, 155.96800000000002) 
(56.566500000000005, 123.47149999999999) 
(64.8725, 125.94749999999999) 
(49.326, 140.534) 
(51.596, 130.0315) 
(65.42750000000001, 107.868) 
(71.18950000000001, 102.76650000000001) 
(77.758, 107.45700000000001) 
(59.1805, 117.7675) 
(82.4665, 86.945) 
(94.09949999999999, 89.673) 
(74.12299999999999, 96.193) 
(101.833, 69.756) 
(111.2145, 73.4545) 
(88.2245, 84.109) 
(91.904, 77.776) 
(113.26400000000001, 61.537000000000006) 
(122.98349999999999, 56.6625) 
(131.58800000000002, 62.1065) 
(108.344, 66.9565) 
(128.878, 54.307) 
(135.82150000000001, 48.9785) 
(147.39049999999997, 46.8) 
(153.9135, 53.0815) 
(154.25849999999997, 46.117999999999995) 
(161.547, 41.6455) 
(171.889, 40.546499999999995) 
(177.59050000000002, 49.3815) 
(178.4715, 40.0915) 
(187.23000000000002, 37.8605) 
(197.22400000000002, 39.6885) 
(200.44050000000001, 49.049) 
(203.89800000000002, 39.7025) 
(214.23250000000002, 38.948) 
(223.3425, 42.457) 
(223.5085, 50.962500000000006) 
(229.31900000000002, 43.398) 
(239.574, 45.335) 
(247.02299999999997, 50.041) 
(245.766, 58.1155) 
(253.56499999999997, 51.352999999999994) 
(264.71899999999994, 55.341499999999996) 
(270.75249999999994, 60.539) 
(268.15049999999997, 67.032) 
(276.2785, 62.2825) 
(286.782, 68.583) 
(292.2545, 74.89999999999999) 
(287.2785, 81.6305) 
(297.55649999999997, 77.86949999999999) 
(305.9895, 85.91199999999999) 
(304.24350000000004, 96.858) 
(310.36350000000004, 91.88799999999999) 
(316.76, 96.50899999999999) 
(323.00300000000004, 106.422) 
(317.0185, 115.999) 
(325.10749999999996, 112.1515) 
(330.6865, 117.6515) 
(335.19399999999996, 128.3905) 
(327.549, 136.77949999999998) 
(336.79599999999994, 134.87) 
(341.48699999999997, 142.087) 
(343.704, 152.5145) 
(335.854, 158.9225) 
(345.44849999999997, 159.056) 
(349.148, 168.104) 
(347.87649999999996, 178.351) 
(337.971, 182.28949999999998) 
(348.0915, 185.33999999999997) 
(350.411, 194.973) 
(348.4555, 203.8095) 
(358.765, 201.2535) 
(357.32349999999997, 214.95749999999998) 
(353.74249999999995, 229.3115) 
(351.5695, 242.21550000000002) 
(346.21799999999996, 254.8975) 
(340.84850000000006, 267.962) 
(332.564, 279.57349999999997) 
(326.361, 292.6825) 
(316.57500000000005, 302.509) 
(309.027, 313.158) 
(297.174, 321.087) 
(286.1635, 331.1385) 
(274.095, 338.6645) 
(262.60400000000004, 345.3185) 
(249.027, 348.885) 
(235.4565, 353.742) 
(222.224, 355.817) 
(207.5, 358.02) 
(193.71800000000002, 358.89599999999996) 
(179.793, 358.001) 
(166.9495, 355.9365) 
(153.676, 352.873) 
(140.101, 349.2595) 
(127.172, 343.528) 
(114.4275, 338.59349999999995) 
(102.745, 329.428) 
(90.80499999999999, 321.9815) 
(81.16149999999999, 310.964) 
(70.4015, 302.818) 
(63.459, 291.3515) 
(54.291000000000004, 279.9145) 
(47.694500000000005, 267.3195) 
(41.324, 256.3275) 
(37.6485, 242.1695) 
(32.796, 229.45) 
(32.102999999999994, 216.083) 
(29.7185, 202.418) 
(29.988, 188.113) 
(31.4805, 173.01749999999998) 
(33.1215, 159.863) 
(36.893, 147.435) 
(41.608, 133.61200000000002) 
(48.1325, 120.637) 
(54.341499999999996, 108.4385) 
(63.747, 97.9985) 
(71.381, 85.324) 
(82.2765, 76.5425) 
(91.17349999999999, 65.905) 
(103.0505, 59.033) 
(113.72999999999999, 50.437) 
(126.82849999999999, 44.91) 
(139.874, 38.917500000000004) 
(152.8645, 36.079499999999996) 
(165.9675, 32.289) 
(180.5025, 30.9835) 
(194.0725, 30.189499999999995) 
(207.79149999999998, 30.866500000000002) 
(221.72500000000002, 32.689499999999995) 
(235.40800000000002, 35.514500000000005) 
(248.9065, 40.224000000000004) 
(261.65049999999997, 44.1835) 
(274.34000000000003, 51.489000000000004) 
(286.52700000000004, 57.393) 
(296.99399999999997, 66.868) 
(308.015, 75.062) 
(317.146, 86.701) 
(327.396, 96.9095) 
(333.4135, 108.491) 
(341.1015, 119.574) 
(345.67699999999996, 132.66699999999997) 
(351.44849999999997, 146.2355) 
(355.5905, 160.3435) 
(357.97299999999996, 174.329) 
(358.717, 188.1205) 
(180.9795, 194.6095) 
(207.948, 193.93949999999998) 
(226.861, 194.26049999999998) 
(239.17700000000002, 193.60750000000002) 
(162.277, 194.285) 
(149.57999999999998, 194.20999999999998) 
(366.7965959074743, 209.08212175162132) 
(364.81625984635605, 224.0718085592876) 
(362.25830711053237, 238.48927793980857) 
(358.0831041537982, 252.1573389773263) 
(353.31002253678963, 266.3975365245825) 
(346.23800498433565, 279.334426589058) 
(338.8010411090687, 291.7730095294829) 
(329.96225694591215, 303.4512907370615) 
(320.53997450754383, 314.4746324008103) 
(309.36114811640783, 324.40192233255203) 
(296.9116997069053, 333.22945777817426) 
(272.4939318246124, 349.40622606551966) 
(258.34556264379086, 356.2309138020189) 
(244.29810874826447, 360.296253868444) 
(230.47289579233419, 364.3432631499682) 
(216.06477965828026, 366.8965773861232) 
(201.27924831969727, 369.5064908977276) 
(186.49272374718123, 368.5167216605354) 
(172.08525567624318, 367.50946787096615) 
(158.23620109312037, 363.86589956888326) 
(144.45983593191667, 360.7352540564321) 
(130.48180194974884, 354.92484711242145) 
(117.03038911793811, 349.02784756813253) 
(90.94584179324077, 333.52179966956345) 
(78.87622182541777, 323.6935335147597) 
(68.40902397800056, 314.05866226441054) 
(58.02373105846614, 303.43839355213714) 
(49.43978330544231, 291.29342772990356) 
(42.59839308221933, 278.9609338474877) 
(35.03065879800411, 266.8800353317329) 
(30.654237781354187, 252.50502597580797) 
(25.99355757308824, 238.78137307878347) 
(23.771688282657525, 224.27424807655652) 
(21.617440618985405, 210.51383335944735) 
(21.58117830911747, 195.12758059418596) 
(22.912593642134777, 164.77131031217507) 
(26.19946009627696, 150.49202920488963) 
(30.500158335163153, 137.11409443946076) 
(35.047886725504206, 122.44331916952547) 
(41.75521313298899, 108.6819325995015) 
(50.37013985624061, 97.08540539014749) 
(58.85898460740974, 85.50274548226633) 
(69.36305791586811, 73.99048129562343) 
(80.85744453739399, 64.22768003537325) 
(91.5367021615167, 55.76507962819578) 
(102.86823818251244, 47.43524062158786) 
(130.68628996262498, 33.2451285139147) 
(143.82558181472217, 28.865219001742926) 
(157.33192780843356, 24.711005884681526) 
(172.40474647640923, 21.161962637071355) 
(187.2067149204621, 20.04680835214857) 
(201.55021480907394, 20.310344053465972) 
(215.35956815676198, 21.580159634875205) 
(230.27066062281568, 23.800145469277574) 
(244.77540502519705, 28.65871722113056) 
(258.22702519916874, 33.50255191772963) 
(271.43659941135775, 39.07727005116618) 
(297.19707888782943, 55.374993230386345) 
(309.0481381942007, 63.962261381506806) 
(320.0365910234933, 74.61579558675828) 
(330.2670364958801, 85.32745694309838) 
(339.5703024589237, 96.78089177041022) 
(346.7984285986055, 108.82553179116346) 
(353.30295253917257, 121.45187381336801) 
(358.4897095095205, 135.46079922672052) 
(362.6162938624272, 150.4909792958182) 
(365.192001491661, 166.14582768128614) 
(366.38385604186624, 180.7581801435025) 
(284.9935250862247, 341.5143918641123) 
(104.447378206671, 341.36786152347787) 
(22.34327442712056, 180.21934599966252) 
(116.47019107546554, 39.42854622625732) 
(285.71131766396036, 46.609240868405436) 
(367.10358689265985, 194.40985853221582) 
(213.087, 203.814) 
(207.988, 200.162) 
(213.073, 206.328) 
(207.46800000000002, 209.343) 
(203.823, 205.316) 
(200.618, 206.90900000000002) 
(207.60500000000002, 211.91899999999998) 
(204.4, 214.914) 
(202.53, 214.673) 
(195.496, 208.63000000000002) 
(199.193, 215.949) 
(197.376, 214.846) 
(190.872, 208.68) 
(192.834, 216.477) 
(189.943, 214.393) 
(185.975, 206.62) 
(187.075, 215.96099999999998) 
(182.871, 212.15800000000002) 
(182.82899999999998, 211.88199999999998) 
(183.155, 203.77700000000002) 
(177.274, 206.16) 
(178.082, 210.39) 
(180.951, 198.417) 
(174.067, 204.861) 
(178.431, 182.839) 
(175.323, 185.051) 
(183.70600000000002, 185.468) 
(181.008, 190.802) 
(182.197, 177.396) 
(178.622, 178.82899999999998) 
(187.26899999999998, 181.514) 
(186.09400000000002, 172.761) 
(182.908, 174.397) 
(189.462, 174.78) 
(190.197, 179.982) 
(192.666, 171.74900000000002) 
(196.58, 173.999) 
(196.15099999999998, 179.922) 
(199.182, 172.256) 
(203.497, 174.619) 
(203.72899999999998, 175.864) 
(198.74800000000002, 180.732) 
(207.512, 178.371) 
(205.31199999999998, 184.946) 
(209.354, 177.906) 
(212.332, 180.05599999999998) 
(212.566, 185.19299999999998) 
(207.90800000000002, 187.71699999999998) 
(220.98999999999998, 204.049) 
(219.614, 208.91199999999998) 
(216.188, 210.321) 
(215.971, 210.979) 
(211.93, 213.9) 
(212.15800000000002, 217.288) 
(206.266, 218.84400000000002) 
(206.18, 219.4) 
(201.942, 222.31500000000003) 
(198.825, 220.707) 
(195.63, 222.77700000000002) 
(192.667, 221.138) 
(189.712, 221.91) 
(185.748, 220.11) 
(184.588, 220.635) 
(179.57999999999998, 217.29000000000002) 
(175.321, 213.43400000000003) 
(179.38299999999998, 217.308) 
(175.937, 215.356) 
(170.512, 206.126) 
(170.91500000000002, 211.362) 
(174.71, 176.03) 
(171.704, 177.987) 
(171.475, 183.697) 
(179.06900000000002, 170.903) 
(174.827, 175.089) 
(186.079, 167.80200000000002) 
(184.26600000000002, 166.962) 
(179.072, 170.837) 
(189.463, 166.549) 
(192.53300000000002, 168.319) 
(196.099, 166.62) 
(199.264, 168.05800000000002) 
(202.151, 166.649) 
(206.91799999999998, 169.40099999999998) 
(206.953, 169.53199999999998) 
(211.67600000000002, 172.69) 
(212.244, 172.576) 
(216.64, 175.372) 
(216.945, 178.133) 
(218.749, 179.69899999999998) 
(218.6, 184.22299999999998) 
(226.228, 202.50099999999998) 
(226.72500000000002, 209.362) 
(224.029, 211.543) 
(224.02700000000002, 212.645) 
(220.316, 217.068) 
(219.204, 216.917) 
(214.472, 220.131) 
(214.389, 221.005) 
(210.41000000000003, 224.06699999999998) 
(209.12800000000001, 224.022) 
(205.53099999999998, 227.08) 
(203.326, 226.886) 
(200.868, 228.833) 
(195.768, 227.548) 
(194.551, 228.593) 
(189.88, 228.357) 
(189.315, 227.578) 
(182.732, 225.903) 
(182.408, 225.311) 
(178.964, 225.031) 
(176.703, 222.41) 
(173.942, 222.038) 
(172.22899999999998, 219.285) 
(169.019, 213.33599999999998) 
(169.399, 218.578) 
(163.70000000000002, 207.007) 
(163.17200000000003, 208.014) 
(169.259, 205.62199999999999) 
(165.232, 213.078) 
(162.266, 199.313) 
(160.145, 201.84199999999998) 
(165.61100000000002, 176.917) 
(163.936, 180.555) 
(167.39399999999998, 176.498) 
(164.31799999999998, 184.79999999999998) 
(171.53799999999998, 170.283) 
(168.956, 170.897) 
(175.881, 166.213) 
(173.13899999999998, 166.821) 
(177.29600000000002, 164.042) 
(182.119, 163.183) 
(183.09900000000002, 160.93699999999998) 
(190.00300000000001, 161.011) 
(190.007, 161.006) 
(193.50500000000002, 159.97) 
(196.00400000000002, 161.659) 
(200.19899999999998, 160.349) 
(202.712, 161.766) 
(205.51500000000001, 160.61800000000002) 
(209.54500000000002, 163.52700000000002) 
(209.847, 164.565) 
(215.357, 166.359) 
(215.483, 167.888) 
(219.952, 171.126) 
(220.07299999999998, 172.37) 
(223.87099999999998, 174.824) 
(222.775, 178.47199999999998) 
(226.22, 181.981) 
(226.3, 186.001) 
(226.84099999999998, 201.94) 
(232.932, 203.264) 
(232.375, 209.317) 
(230.88500000000002, 210.605) 
(231.354, 214.954) 
(228.293, 216.89) 
(227.536, 219.20999999999998) 
(223.31699999999998, 220.668) 
(222.737, 222.601) 
(218.061, 224.886) 
(217.743, 227.773) 
(213.249, 229.639) 
(212.958, 230.178) 
(209.16199999999998, 232.31) 
(208.552, 231.953) 
(201.43, 233.91) 
(201.41899999999998, 233.93900000000002) 
(198.236, 235.704) 
(194.66400000000002, 234.148) 
(191.11800000000002, 236.246) 
(187.364, 233.28) 
(184.977, 233.563) 
(182.541, 232.05100000000002) 
(179.537, 232.953) 
(175.337, 230.517) 
(175.061, 229.6) 
(171.33599999999998, 227.218) 
(171.162, 226.487) 
(165.969, 220.834) 
(166.125, 223.005) 
(161.667, 216.57000000000002) 
(162.025, 218.351) 
(158.809, 210.304) 
(158.772, 214.07399999999998) 
(157.058, 202.659) 
(156.54000000000002, 208.62900000000002) 
(154.898, 187.06900000000002) 
(154.81, 185.73700000000002) 
(156.41299999999998, 183.73600000000002) 
(163.522, 185.5) 
(162.28799999999998, 189.257) 
(157.64600000000002, 178.343) 
(155.812, 180.475) 
(162.081, 173.299) 
(157.98999999999998, 175.38400000000001) 
(164.37199999999999, 168.233) 
(162.511, 169.732) 
(169.103, 163.352) 
(164.894, 166.201) 
(174.66400000000002, 158.798) 
(169.166, 162.70000000000002) 
(175.171, 159.092) 
(180.924, 157.00300000000001) 
(182.348, 157.746) 
(185.964, 154.76999999999998) 
(187.629, 154.979) 
(191.32, 152.622) 
(194.45399999999998, 155.081) 
(197.649, 154.15) 
(199.751, 155.191) 
(203.206, 153.846) 
(206.74699999999999, 156.51100000000002) 
(208.458, 155.801) 
(213.26999999999998, 158.742) 
(213.938, 158.638) 
(217.62300000000002, 162.41400000000002) 
(217.679, 163.628) 
(223.507, 166.166) 
(223.624, 166.744) 
(227.464, 170.05200000000002) 
(227.462, 173.35600000000002) 
(229.209, 174.703) 
(229.993, 178.01500000000001) 
(232.71900000000002, 179.414) 
(233.517, 184.865) 
(232.732, 185.761) 
(226.881, 186.581) 
(241.65900000000002, 199.78799999999998) 
(239.194, 196.793) 
(240.386, 203.184) 
(238.69199999999998, 204.101) 
(235.05, 202.805) 
(239.10600000000002, 209.647) 
(238.0, 210.647) 
(237.291, 214.43300000000002) 
(234.05200000000002, 216.028) 
(234.63600000000002, 220.07299999999998) 
(230.965, 223.108) 
(230.97, 223.964) 
(225.78599999999997, 227.252) 
(225.513, 228.61200000000002) 
(222.188, 231.08100000000002) 
(220.975, 230.859) 
(216.70600000000002, 235.30499999999998) 
(216.26600000000002, 235.17499999999998) 
(210.568, 237.68800000000002) 
(209.494, 237.178) 
(205.84, 239.195) 
(205.488, 239.061) 
(199.868, 240.961) 
(198.13, 239.258) 
(193.408, 241.441) 
(190.955, 239.61499999999998) 
(187.34, 241.615) 
(183.66299999999998, 239.923) 
(182.58599999999998, 240.294) 
(177.76600000000002, 238.531) 
(172.074, 235.137) 
(177.571, 238.61499999999998) 
(167.44899999999998, 231.013) 
(171.867, 235.195) 
(167.702, 233.241) 
(162.547, 227.72500000000002) 
(157.953, 221.816) 
(162.323, 227.77700000000002) 
(158.185, 224.433) 
(154.326, 215.559) 
(153.866, 219.864) 
(151.93200000000002, 209.533) 
(151.928, 213.565) 
(154.281, 202.098) 
(150.345, 204.738) 
(150.401, 208.096) 
(149.565, 197.701) 
(148.012, 199.047) 
(148.237, 203.17) 
(148.96, 184.868) 
(149.595, 190.719) 
(148.702, 189.81) 
(151.51500000000001, 179.034) 
(150.268, 179.767) 
(148.79600000000002, 184.659) 
(154.23600000000002, 172.493) 
(151.57399999999998, 174.644) 
(157.108, 167.68) 
(154.277, 169.078) 
(161.656, 162.286) 
(157.719, 164.501) 
(166.259, 157.402) 
(161.768, 159.42999999999998) 
(171.633, 154.243) 
(166.749, 156.15599999999998) 
(172.922, 154.838) 
(178.574, 151.659) 
(178.62800000000001, 151.514) 
(181.761, 149.596) 
(183.964, 150.323) 
(188.76100000000002, 147.424) 
(191.243, 148.647) 
(193.306, 147.45) 
(197.939, 148.979) 
(200.024, 147.786) 
(203.79, 150.012) 
(206.71200000000002, 148.49300000000002) 
(210.57999999999998, 151.26600000000002) 
(211.226, 151.112) 
(216.03900000000002, 153.303) 
(216.368, 154.32999999999998) 
(222.047, 156.60399999999998) 
(222.214, 157.812) 
(225.531, 160.84300000000002) 
(225.78400000000002, 162.539) 
(231.295, 164.36) 
(231.816, 166.958) 
(234.733, 168.579) 
(234.245, 172.93200000000002) 
(236.80599999999998, 175.30499999999998) 
(236.50199999999998, 177.56) 
(239.304, 180.68200000000002) 
(238.38899999999998, 183.842) 
(240.62800000000001, 186.355) 
(240.721, 188.757) 
(239.16000000000003, 190.422) 
(249.775, 199.793) 
(250.288, 200.512) 
(246.807, 205.614) 
(247.196, 211.32799999999997) 
(246.848, 211.51) 
(242.636, 218.744) 
(242.755, 221.98499999999999) 
(241.26600000000002, 222.589) 
(235.579, 229.073) 
(235.526, 230.22500000000002) 
(231.58100000000002, 232.933) 
(229.303, 238.736) 
(224.739, 237.77) 
(219.581, 240.50199999999998) 
(218.01999999999998, 243.58599999999998) 
(214.528, 243.537) 
(208.42, 247.98000000000002) 
(206.44299999999998, 246.772) 
(199.972, 247.25900000000001) 
(196.379, 249.679) 
(195.249, 248.978) 
(187.31300000000002, 248.666) 
(185.821, 249.618) 
(180.66299999999998, 246.60000000000002) 
(175.624, 247.075) 
(174.177, 244.058) 
(169.494, 242.062) 
(162.742, 237.905) 
(164.63, 242.69) 
(157.833, 234.743) 
(152.588, 228.51) 
(155.584, 234.80300000000003) 
(149.584, 222.111) 
(149.085, 226.328) 
(145.084, 216.726) 
(143.504, 210.414) 
(143.095, 215.964) 
(140.369, 204.68200000000002) 
(140.19799999999998, 204.982) 
(140.799, 200.34199999999998) 
(141.388, 183.679) 
(141.63, 188.30700000000002) 
(143.759, 177.195) 
(141.131, 183.322) 
(144.50099999999998, 172.503) 
(143.321, 173.003) 
(149.778, 166.245) 
(154.016, 159.811) 
(148.813, 161.926) 
(156.763, 156.31400000000002) 
(163.309, 150.971) 
(156.58700000000002, 153.346) 
(170.397, 146.573) 
(165.413, 145.82999999999998) 
(173.35600000000002, 145.03199999999998) 
(175.194, 142.321) 
(181.365, 142.83) 
(185.528, 140.284) 
(185.803, 139.737) 
(195.52800000000002, 139.262) 
(196.571, 138.62199999999999) 
(200.79, 141.375) 
(207.51500000000001, 141.179) 
(207.892, 140.928) 
(214.29500000000002, 144.77499999999998) 
(219.42800000000003, 144.566) 
(220.19, 146.591) 
(225.915, 151.09300000000002) 
(229.107, 150.944) 
(231.67499999999998, 156.303) 
(234.85500000000002, 158.60299999999998) 
(236.927, 158.669) 
(240.32600000000002, 166.805) 
(243.344, 168.274) 
(243.244, 172.153) 
(246.214, 177.512) 
(245.93699999999998, 178.132) 
(246.608, 183.514) 
(250.99300000000002, 188.645) 
(257.77, 201.848) 
(257.68, 211.855) 
(255.145, 213.627) 
(253.56699999999998, 223.634) 
(248.771, 225.62099999999998) 
(246.739, 233.874) 
(242.535, 235.71) 
(239.412, 242.955) 
(232.526, 244.13000000000002) 
(230.19899999999998, 248.32299999999998) 
(222.342, 250.65599999999998) 
(220.049, 255.01299999999998) 
(210.512, 256.281) 
(209.523, 257.498) 
(197.643, 258.804) 
(197.367, 259.173) 
(185.278, 259.016) 
(183.757, 257.38) 
(174.931, 256.971) 
(173.133, 253.82900000000004) 
(162.756, 251.317) 
(161.61100000000002, 248.826) 
(151.072, 239.231) 
(152.804, 246.692) 
(141.975, 229.768) 
(144.557, 237.362) 
(136.52900000000002, 219.535) 
(138.595, 228.09799999999998) 
(130.747, 206.967) 
(130.746, 206.969) 
(132.679, 217.588) 
(130.84699999999998, 193.502) 
(129.668, 194.50500000000002) 
(136.67499999999998, 194.09699999999998) 
(132.047, 181.93300000000002) 
(131.472, 182.452) 
(136.98499999999999, 169.654) 
(133.14200000000002, 171.995) 
(143.54, 158.565) 
(138.32, 161.452) 
(152.047, 148.5) 
(144.798, 151.81900000000002) 
(161.561, 140.621) 
(153.884, 142.37199999999999) 
(163.561, 136.593) 
(172.99, 134.89200000000002) 
(174.843, 132.039) 
(183.425, 130.91) 
(184.588, 129.39600000000002) 
(197.399, 130.101) 
(198.208, 129.281) 
(209.40300000000002, 130.821) 
(210.74599999999998, 132.73399999999998) 
(220.592, 134.28699999999998) 
