"root","x","Barrier","Kr","Kx","perimeter","Kr2","radius","conductance"
"root11",23,"M3",5.16602298788689e-05,1.1238895105166,0.153550110737228,5.97919327301723e-08,0.244382591361377,9.18105789191085e-09
"root11",26,"M1",6.42846938874803e-05,1.2542639333084,0.214758040533044,7.44035808882874e-08,0.341798037195636,1.59787672402104e-08
"root11",26,"M2",4.21152056017601e-05,1.2542639333084,0.214758040533044,4.87444509279631e-08,0.341798037195636,1.04682627681485e-08
"root11",26,"M3",4.0214259754247e-05,1.2542639333084,0.214758040533044,4.65442821229711e-08,0.341798037195636,9.99575882674645e-09
"root11",28,"M1",4.91671696748704e-05,1.82962290821327,0.26652692220461,5.69064463829518e-08,0.424190771359327,1.51671000080498e-08
"root11",28,"M2",3.66997142417145e-05,1.82962290821327,0.26652692220461,4.24765211130955e-08,0.424190771359327,1.13211364382325e-08
"root11",28,"M3",3.53558004982129e-05,1.82962290821327,0.26652692220461,4.09210653914501e-08,0.424190771359327,1.09065656121168e-08
"root11",29,"M1",8.02021274135296e-05,8.51286819511035,0.250852515343094,9.28265363582518e-08,0.399244178038889,2.32857701360546e-08
"root11",29,"M2",5.15904370778523e-05,8.51286819511035,0.250852515343094,5.9711154025292e-08,0.399244178038889,1.49786931812834e-08
"root11",29,"M3",4.8870386685516e-05,8.51286819511035,0.250852515343094,5.65629475526806e-08,0.399244178038889,1.41889576688094e-08
"root11",4,"M1",7.20458365569358e-05,0.0149646753320217,0.12198930067594,8.33863849038609e-08,0.194152002068993,1.01722467803167e-08
"root11",4,"M2",3.65751008375458e-05,0.0149646753320217,0.12198930067594,4.23322926360484e-08,0.194152002068993,5.16408677468079e-09
"root11",4,"M3",3.49701698643863e-05,0.0149646753320217,0.12198930067594,4.0474733639336e-08,0.194152002068993,4.93748445170754e-09
"root11",5,"M1",6.06229598465685e-05,0.0493129614460031,0.156024347800646,7.01654627853802e-08,0.248320461951619,1.09475205692194e-08
"root11",5,"M2",3.28208457869487e-05,0.0493129614460031,0.156024347800646,3.79870900311906e-08,0.248320461951619,5.92691094696094e-09
"root11",5,"M3",3.15165298516397e-05,0.0493129614460031,0.156024347800646,3.64774651060645e-08,0.248320461951619,5.69137270259453e-09
"root11",6,"M1",6.78138528055916e-05,0.0570347840413752,0.142373017686517,7.84882555620273e-08,0.22659369527719,1.11746097973164e-08
"root11",6,"M2",3.51407681413148e-05,0.0570347840413752,0.142373017686517,4.0672185348744e-08,0.22659369527719,5.79062176400602e-09
"root11",6,"M3",3.36612739310453e-05,0.0570347840413752,0.142373017686517,3.89598077905617e-08,0.22659369527719,5.54682540362894e-09
"root11",7,"M1",8.15709919867914e-05,0.233619457867872,0.117261785827377,9.44108703550826e-08,0.186627928502102,1.1070787259354e-08
"root11",7,"M2",4.01552474116815e-05,0.233619457867872,0.117261785827377,4.64759808005573e-08,0.186627928502102,5.44985650675223e-09
"root11",7,"M3",3.8284016643042e-05,0.233619457867872,0.117261785827377,4.43102044479653e-08,0.186627928502102,5.19589370394459e-09
"root11",8,"M1",8.88848322167926e-05,0.0934783130120538,0.115697335120358,1.0287596321388e-07,0.184138027869645,1.19024747917859e-08
"root11",8,"M2",4.39044587059927e-05,0.0934783130120538,0.115697335120358,5.08153457245286e-08,0.184138027869645,5.87920008354764e-09
"root11",8,"M3",4.16888320196821e-05,0.0934783130120538,0.115697335120358,4.82509629857432e-08,0.184138027869645,5.58250783444152e-09
"root11",9,"M1",7.42440969564304e-05,0.0352600904289272,0.130218012024922,8.59306677736463e-08,0.207248402933662,1.11897207294583e-08
"root11",9,"M2",4.08054242158448e-05,0.0352600904289272,0.130218012024922,4.72285002498204e-08,0.207248402933662,6.15000141345014e-09
"root11",9,"M3",3.87389321848034e-05,0.0352600904289272,0.130218012024922,4.48367270657447e-08,0.207248402933662,5.83854946420529e-09
"root12",0,"M1",6.44943839847396e-05,0.0181253184844119,0.148457460431862,7.46462777601153e-08,0.236277386666003,1.10817968269581e-08
"root12",0,"M2",3.4295445418044e-05,0.0181253184844119,0.148457460431862,3.96938025671805e-08,0.236277386666003,5.89284112400735e-09
"root12",0,"M3",3.28003030989782e-05,0.0181253184844119,0.148457460431862,3.79633137719655e-08,0.236277386666003,5.63593715216393e-09
"root12",1,"M1",7.00534254682444e-05,0.0235462050470931,0.128818016178654,8.10803535512088e-08,0.205020240341245,1.04446102955306e-08
"root12",1,"M2",3.51050087617046e-05,0.0235462050470931,0.128818016178654,4.06307971778988e-08,0.205020240341245,5.23397868821418e-09
"root12",1,"M3",3.34554183401675e-05,0.0235462050470931,0.128818016178654,3.87215490048235e-08,0.205020240341245,4.98803312616590e-09
"root12",10,"M1",6.34075409048778e-05,0.0244699843269077,0.142541288095742,7.33883575287937e-08,0.226861505951233,1.04608710133851e-08
