"root","x","Barrier","Kr","Kx","perimeter","Kr2","radius","conductance"
"root11",7,"T1",6.33977630757246e-05,6.33977630757246e-05,0.117261785827377,7.33770405969035e-08,0.186627928502102,8.60432281912084e-09
"root11",8,"T2",6.35768320179729e-05,0.0934783130120538,0.115697335120358,7.35842963170983e-08,0.184138027869645,8.51350699059504e-09
"root11",8,"T3",3.66954538578479e-05,0.0934783130120538,0.115697335120358,4.24715901132499e-08,0.184138027869645,4.91384979442715e-09
"root11",8,"T1",6.77393986166287e-05,6.77393986166287e-05,0.115697335120358,7.84020817322091e-08,0.184138027869645,9.0709119243051e-09
"root11",9,"T2",5.54921579328982e-05,0.0352600904289272,0.130218012024922,6.42270346445581e-08,0.207248402933662,8.36351676967015e-09
"root11",9,"T3",3.44175181451418e-05,0.0352600904289272,0.130218012024922,3.9835090445766e-08,0.207248402933662,5.18724628668061e-09
"root11",9,"T1",5.85569913601907e-05,5.85569913601907e-05,0.130218012024922,6.77742955557763e-08,0.207248402933662,8.82543403366269e-09
"root12",0,"T2",5.00699616954335e-05,0.0181253184844119,0.148457460431862,5.79513445548999e-08,0.236277386666003,8.60330944123225e-09
"root12",0,"T3",2.97410544113532e-05,0.0181253184844119,0.148457460431862,3.44225166798069e-08,0.236277386666003,5.11027940795755e-09
"root12",0,"T1",5.22397967014084e-05,5.22397967014084e-05,0.148457460431862,6.04627276636671e-08,0.236277386666003,8.97614299973131e-09
"root12",1,"T2",5.27737201133363e-05,0.0235462050470931,0.128818016178654,6.10806945756207e-08,0.205020240341245,7.86829390204573e-09
"root12",1,"T3",3.01575739514812e-05,0.0235462050470931,0.128818016178654,3.4904599480881e-08,0.205020240341245,4.49634126063757e-09
