"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","X","RSA_id","kr","Kx","SUF","RSHA_id","age"
5062,5109,60,2.2896,1.1768,-24.1303,2.2961,1.2053,-24.3282,0.1887,0.200047269414007,0.4314,0.3922,0.1961,34.8305,2,NA,"Tomato_60d_1",7.80594280849218e-05,0.0319793690394199,0.000123656899007013,"Tomato_60d_1_40_1B_60",40
5055,5110,64,2.4582,-1.2701,-20.5647,2.4732,-1.2557,-20.7637,0.1887,0.200083382618349,0.4314,0.3922,0.1961,34.8334,2,NA,"Tomato_60d_1",7.80571342525499e-05,0.0319658831739118,0.000139065083575324,"Tomato_60d_1_40_1B_60",40
5067,5111,69,-0.806,0.6944,-19.4255,-0.808,0.7155,-19.6244,0.1887,0.200026048303717,0.4314,0.3922,0.1961,34.8363,2,NA,"Tomato_60d_1",7.80548404201779e-05,0.0319523973084037,0.000143859752665217,"Tomato_60d_1_40_1B_60",40
4989,5112,18,-1.7293,-0.0399,-20.3991,-1.7445,-0.0367,-20.5985,0.1887,0.200004099957977,0.4314,0.3922,0.1961,34.8398,2,NA,"Tomato_60d_1",7.80520720017979e-05,0.031936121263825,0.000145646975719882,"Tomato_60d_1_40_1B_60",40
5033,5113,51,1.9849,-0.136,-19.813,1.98,-0.1214,-20.0124,0.1887,0.199993824904671,0.4314,0.3922,0.1961,34.8482,2,NA,"Tomato_60d_1",7.80454277976859e-05,0.031897058756836,0.000143193342300123,"Tomato_60d_1_40_1B_60",40
5053,5114,58,-1.1391,0.8968,-22.8755,-1.1175,0.8977,-23.0744,0.1887,0.200071437241803,0.4314,0.3922,0.1961,34.8482,2,NA,"Tomato_60d_1",7.80454277976859e-05,0.031897058756836,0.000131842529341331,"Tomato_60d_1_40_1B_60",40
5049,5115,59,-0.1496,-1.8521,-20.7862,-0.1448,-1.8707,-20.9853,0.1887,0.200024523496493,0.4314,0.3922,0.1961,34.8643,2,NA,"Tomato_60d_1",7.8032693073138e-05,0.0318221889517738,0.00014087703322444,"Tomato_60d_1_40_1B_60",40
4984,5116,8,2.011,-1.0631,-22.1076,1.9732,-1.075,-22.3036,0.1887,0.199966122130723,0.4314,0.3922,0.1961,34.8651,2,NA,"Tomato_60d_1",7.8032060291794e-05,0.031818468713013,0.000146218966503201,"Tomato_60d_1_40_1B_60",40
5034,5117,17,-0.8995,-1.4408,-27.8268,-0.8986,-1.4285,-28.0264,0.1887,0.199980649063853,0.4314,0.3922,0.1961,34.8694,2,NA,"Tomato_60d_1",7.802865909207e-05,0.0317984724296734,0.000130093245052124,"Tomato_60d_1_40_1B_60",40
5077,5118,52,1.2991,-0.3964,-28.1775,1.2859,-0.3839,-28.3766,0.1887,0.199928237125226,0.4314,0.3922,0.1961,34.8742,2,NA,"Tomato_60d_1",7.80248624040061e-05,0.0317761509971083,0.000114222812042901,"Tomato_60d_1_40_1B_60",40
5084,5119,71,-0.217,0.3751,-18.9541,-0.2357,0.4176,-19.1486,0.1887,0.199965472019544,0.4314,0.3922,0.1961,34.8755,2,NA,"Tomato_60d_1",7.80238341343221e-05,0.0317701056091219,0.000148679550309929,"Tomato_60d_1_40_1B_60",40
5064,5120,57,-0.6749,-1.8575,-22.2146,-0.6761,-1.8678,-22.4144,0.1887,0.200068913127452,0.4314,0.3922,0.1961,34.8784,2,NA,"Tomato_60d_1",7.80215403019501e-05,0.0317566197436138,0.000135540759176954,"Tomato_60d_1_40_1B_60",40
5075,5121,62,1.8076,-0.9061,-21.6058,1.8099,-0.8983,-21.8056,0.1887,0.199965422010906,0.4314,0.3922,0.1961,34.8814,2,NA,"Tomato_60d_1",7.80191673719101e-05,0.0317426688482606,0.000137058676753779,"Tomato_60d_1_40_1B_60",40
5070,5122,54,-0.8132,-2.1544,-23.2777,-0.813,-2.1753,-23.4766,0.1887,0.199995149941194,0.4314,0.3922,0.1961,34.8861,2,NA,"Tomato_60d_1",7.80154497815141e-05,0.0317208124455406,0.000131377037711786,"Tomato_60d_1_40_1B_60",40
5068,5123,44,0.2894,-1.4406,-28.6369,0.2874,-1.4261,-28.8364,0.1887,0.20003624671544,0.4314,0.3922,0.1961,34.8865,2,NA,"Tomato_60d_1",7.80151333908421e-05,0.0317189523261602,0.00011734442115936,"Tomato_60d_1_40_1B_60",40
5076,5124,65,0.6266,-1.5178,-20.3721,0.6263,-1.5042,-20.5716,0.1887,0.199963246622974,0.4314,0.3922,0.1961,34.887,2,NA,"Tomato_60d_1",7.80147379025021e-05,0.0317166271769346,0.000142336860273744,"Tomato_60d_1_40_1B_60",40
5017,5125,30,-2.1538,-0.8705,-24.3898,-2.1264,-0.8927,-24.5867,0.1887,0.200033022273823,0.4314,0.3922,0.1961,34.8899,2,NA,"Tomato_60d_1",7.80124440701301e-05,0.0317031413114265,0.000137771783012667,"Tomato_60d_1_40_1B_60",40
5105,5126,68,1.0452,-0.8806,-21.6363,1.0551,-0.886,-21.836,0.1887,0.200018149176518,0.4314,0.3922,0.1961,34.8916,2,NA,"Tomato_60d_1",7.80110994097741e-05,0.0316952358040597,0.00013509965624652,"Tomato_60d_1_40_1B_60",40
5095,5127,66,-0.6275,-2.036,-20.8802,-0.6294,-2.0417,-21.0802,0.1887,0.20009022964653,0.4314,0.3922,0.1961,34.8938,2,NA,"Tomato_60d_1",7.80093592610782e-05,0.0316850051474674,0.000138297809087219,"Tomato_60d_1_40_1B_60",40
5100,5128,70,-0.5809,-2.1936,-18.6204,-0.5655,-2.297,-18.7909,0.1887,0.199997424983424,0.4314,0.3922,0.1961,34.8944,2,NA,"Tomato_60d_1",7.80088846750702e-05,0.0316822149683967,0.000145481623848708,"Tomato_60d_1_40_1B_60",40
5006,5129,5,1.9625,0.5378,-19.2336,1.9632,0.5283,-19.4334,0.1887,0.200026948184488,0.4314,0.3922,0.1961,34.9083,2,NA,"Tomato_60d_1",7.79978900992182e-05,0.0316175758199269,0.000150077180624543,"Tomato_60d_1_40_1B_60",40
5051,5130,39,2.0246,-0.2415,-25.7819,2.012,-0.2486,-25.9813,0.1887,0.199923810487896,0.4314,0.3922,0.1961,34.9085,2,NA,"Tomato_60d_1",7.79977319038822e-05,0.0316166457602367,0.000128289723307542,"Tomato_60d_1_40_1B_60",40
5098,5131,63,1.4218,-0.0791,-22.1534,1.4309,-0.1074,-22.3511,0.1887,0.199922459968856,0.4314,0.3922,0.1961,34.9089,2,NA,"Tomato_60d_1",7.79974155132102e-05,0.0316147856408562,0.000133834001085535,"Tomato_60d_1_40_1B_60",40
5057,5132,47,1.4853,0.0061,-22.6715,1.4868,-0.0021,-22.8713,0.1887,0.199973823286949,0.4314,0.3922,0.1961,34.9105,2,NA,"Tomato_60d_1",7.79961499505222e-05,0.0316073451633346,0.000136130368323364,"Tomato_60d_1_40_1B_60",40
5079,5133,45,0.0433,1.6826,-27.8722,0.0659,1.6751,-28.0708,0.1887,0.200022423742938,0.4314,0.3922,0.1961,34.912,2,NA,"Tomato_60d_1",7.79949634855022e-05,0.031600369715658,0.00011801205927584,"Tomato_60d_1_40_1B_60",40
5060,5134,37,-1.6891,-0.9533,-28.7334,-1.6824,-0.9374,-28.9327,0.1887,0.200045469831237,0.4314,0.3922,0.1961,34.9158,2,NA,"Tomato_60d_1",7.79919577741183e-05,0.0315826985815439,0.000122590877513626,"Tomato_60d_1_40_1B_60",40
5090,5135,50,1.7562,0.3611,-25.3541,1.7423,0.3546,-25.5535,0.1887,0.19998954972698,0.4314,0.3922,0.1961,34.9223,2,NA,"Tomato_60d_1",7.79868164256983e-05,0.031552471641612,0.00012520930275339,"Tomato_60d_1_40_1B_60",40
5003,5136,3,1.2485,0.3845,-20.781,1.2356,0.4043,-20.9796,0.1887,0.200001024997376,0.4314,0.3922,0.1961,34.9238,2,NA,"Tomato_60d_1",7.79856299606783e-05,0.0315454961939354,0.000149936921120959,"Tomato_60d_1_40_1B_60",40
4996,5137,19,-3.8863,0.7587,-14.4801,-3.8812,0.768,-14.6798,0.1887,0.199981474141981,0.4314,0.3922,0.1961,34.9265,2,NA,"Tomato_60d_1",7.79834943236423e-05,0.0315329403881175,0.000152968666556953,"Tomato_60d_1_40_1B_60",40
5109,5138,60,2.2961,1.2053,-24.3282,2.304,1.2112,-24.5279,0.1887,0.199943266953404,0.4314,0.3922,0.1961,34.9295,2,NA,"Tomato_60d_1",7.79811213936023e-05,0.0315189894927643,0.000122921518676056,"Tomato_60d_1_40_1B_60",40
5091,5139,61,-1.1083,-1.554,-20.5665,-1.0975,-1.5484,-20.7662,0.1887,0.20007021267545,0.4314,0.3922,0.1961,34.9299,2,NA,"Tomato_60d_1",7.79808050029303e-05,0.0315171293733838,0.000141381123047773,"Tomato_60d_1_40_1B_60",40
4993,5140,6,0.6748,-1.1616,-27.7628,0.6767,-1.164,-27.9628,0.1887,0.200023423628337,0.4314,0.3922,0.1961,34.9302,2,NA,"Tomato_60d_1",7.79805677099263e-05,0.0315157342838485,0.0001421013563858,"Tomato_60d_1_40_1B_60",40
5111,5141,69,-0.808,0.7155,-19.6244,-0.8218,0.7261,-19.8236,0.1887,0.19995859571421,0.4314,0.3922,0.1961,34.9313,2,NA,"Tomato_60d_1",7.79796976355783e-05,0.0315106189555524,0.000142997721371059,"Tomato_60d_1_40_1B_60",40
5028,5142,15,0.2629,-2.8801,-23.7762,0.2669,-2.9,-23.9752,0.1887,0.200032522355743,0.4314,0.3922,0.1961,34.9329,2,NA,"Tomato_60d_1",7.79784320728903e-05,0.0315031784780307,0.000140274118358715,"Tomato_60d_1_40_1B_60",40
5066,5143,33,2.0429,-0.8866,-26.273,2.0338,-0.894,-26.4726,0.1887,0.199944317248578,0.4314,0.3922,0.1961,34.9365,2,NA,"Tomato_60d_1",7.79755845568423e-05,0.0314864374036068,0.000127999066600307,"Tomato_60d_1_40_1B_60",40
5042,5144,21,1.5599,-1.6305,-25.9567,1.5445,-1.6455,-26.1555,0.1887,0.199958995796637,0.4314,0.3922,0.1961,34.9376,2,NA,"Tomato_60d_1",7.79747144824944e-05,0.0314813220753106,0.000134390430301581,"Tomato_60d_1_40_1B_60",40
116,5145,74,0.1765,-0.3548,-18.128,0.35,-0.3178,-18.2204,0.1887,0.200022523731704,0.4314,0.3922,0.1961,34.9418,2,NA,"Tomato_60d_1",7.79713923804384e-05,0.0314617908218162,0.000153884251861358,"Tomato_60d_1_40_1B_60",40
5089,5146,72,0.6041,-0.321,-18.2145,0.7206,-0.3641,-18.3712,0.1887,0.199961871365519,0.4314,0.3922,0.1961,34.9428,2,NA,"Tomato_60d_1",7.79706014037584e-05,0.0314571405233651,0.000152731248259649,"Tomato_60d_1_40_1B_60",40
5110,5147,64,2.4732,-1.2557,-20.7637,2.4874,-1.2479,-20.963,0.1887,0.199957420467459,0.4314,0.3922,0.1961,34.9454,2,NA,"Tomato_60d_1",7.79685448643904e-05,0.0314450497473923,0.000138281324196206,"Tomato_60d_1_40_1B_60",40
5096,5148,56,1.2027,-0.0632,-22.6942,1.2034,-0.047,-22.8936,0.1887,0.200058216527091,0.4314,0.3922,0.1961,34.9455,2,NA,"Tomato_60d_1",7.79684657667224e-05,0.0314445847175472,0.00013511577288157,"Tomato_60d_1_40_1B_60",40
5047,5149,7,0.1458,-1.2435,-28.6739,0.1357,-1.2205,-28.8723,0.1887,0.199983924353934,0.4314,0.3922,0.1961,34.9546,2,NA,"Tomato_60d_1",7.79612678789344e-05,0.0314022670016425,0.000133216630199725,"Tomato_60d_1_40_1B_60",40
5073,5150,34,0.806,-1.2701,-27.4737,0.7839,-1.2563,-27.672,0.1887,0.200004349952694,0.4314,0.3922,0.1961,34.9561,2,NA,"Tomato_60d_1",7.79600814139144e-05,0.0313952915539659,0.000126904007630328,"Tomato_60d_1_40_1B_60",40
5102,5151,55,0.1011,1.0833,-22.4342,0.1281,1.0935,-22.6321,0.1887,0.199993624898396,0.4314,0.3922,0.1961,34.9579,2,NA,"Tomato_60d_1",7.79586576558904e-05,0.031386921016754,0.000135312006452939,"Tomato_60d_1_40_1B_60",40
5101,5152,49,-1.412,2.018,-24.8312,-1.4186,2.0156,-25.0311,0.1887,0.200023323640019,0.4314,0.3922,0.1961,34.9582,2,NA,"Tomato_60d_1",7.79584203628864e-05,0.0313855259272187,0.000125940816529463,"Tomato_60d_1_40_1B_60",40
5108,5153,73,0.283,-0.2322,-18.1855,0.3909,-0.1202,-18.3112,0.1887,0.199967247318154,0.4314,0.3922,0.1961,34.96,2,NA,"Tomato_60d_1",7.79569966048624e-05,0.0313771553900068,0.00015338329709143,"Tomato_60d_1_40_1B_60",40
5082,5154,42,1.5256,-0.411,-23.5301,1.5081,-0.372,-23.7255,0.1887,0.200021023894989,0.4314,0.3922,0.1961,34.9624,2,NA,"Tomato_60d_1",7.79550982608305e-05,0.0313659946737242,0.000133724191880195,"Tomato_60d_1_40_1B_60",40
5126,5155,68,1.0551,-0.886,-21.836,1.0651,-0.8914,-22.0356,0.1887,0.199923285287132,0.4314,0.3922,0.1961,34.9654,2,NA,"Tomato_60d_1",7.79527253307905e-05,0.031352043778371,0.000134248378073005,"Tomato_60d_1_40_1B_60",40
242,5156,0,0.4212,-0.4933,-34.8117,0.4327,-0.4911,-34.9609,0.1887,0.149658711741082,0.4314,0.3922,0.1961,34.9682,1,NA,"Tomato_60d_1",7.79505105960865e-05,0.031339022942708,0.000122573109532102,"Tomato_60d_1_40_1B_60",40
5043,5157,20,-1.2025,-1.4793,-24.8101,-1.1739,-1.4815,-25.008,0.1887,0.19996802244359,0.4314,0.3922,0.1961,34.9706,2,NA,"Tomato_60d_1",7.79486122520545e-05,0.0313278622264255,0.000137790873916724,"Tomato_60d_1_40_1B_60",40
5081,5158,48,-0.4084,0.8131,-20.8528,-0.3787,0.7962,-21.0498,0.1887,0.199941741514875,0.4314,0.3922,0.1961,34.9723,2,NA,"Tomato_60d_1",7.79472675916985e-05,0.0313199567190586,0.000140980963944192,"Tomato_60d_1_40_1B_60",40
5083,5159,31,0.1031,-1.4475,-25.2075,0.099,-1.462,-25.4069,0.1887,0.199968547526856,0.4314,0.3922,0.1961,34.9758,2,NA,"Tomato_60d_1",7.79444991733185e-05,0.0313036806744799,0.000130786446028232,"Tomato_60d_1_40_1B_60",40
5114,5160,58,-1.1175,0.8977,-23.0744,-1.1029,0.9081,-23.2736,0.1887,0.200004899939974,0.4314,0.3922,0.1961,34.9762,2,NA,"Tomato_60d_1",7.79441827826465e-05,0.0313018205550995,0.000131154483990773,"Tomato_60d_1_40_1B_60",40
5119,5161,71,-0.2357,0.4176,-19.1486,-0.2548,0.4606,-19.343,0.1887,0.20001292458239,0.4314,0.3922,0.1961,34.977,2,NA,"Tomato_60d_1",7.79435500013025e-05,0.0312981003163386,0.000147886557004575,"Tomato_60d_1_40_1B_60",40
5128,5162,70,-0.5655,-2.297,-18.7909,-0.5348,-2.3808,-18.9699,0.1887,0.200014824450588,0.4314,0.3922,0.1961,34.9823,2,NA,"Tomato_60d_1",7.79393578248986e-05,0.031273453734548,0.000144663118453682,"Tomato_60d_1_40_1B_60",40
5092,5163,32,1.9735,0.7135,-29.3969,1.989,0.7097,-29.5963,0.1887,0.200037621461565,0.4314,0.3922,0.1961,34.9828,2,NA,"Tomato_60d_1",7.79389623365586e-05,0.0312711285853225,0.000121091735098851,"Tomato_60d_1_40_1B_60",40
5080,5164,35,0.7721,-1.2802,-29.0715,0.7897,-1.2888,-29.2705,0.1887,0.199961796351201,0.4314,0.3922,0.1961,34.985,2,NA,"Tomato_60d_1",7.79372221878626e-05,0.0312608979287301,0.00012516840076223,"Tomato_60d_1_40_1B_60",40
5046,5165,23,1.5085,0.9389,-23.7652,1.4986,0.9349,-23.965,0.1887,0.200085106892042,0.4314,0.3922,0.1961,34.9868,2,NA,"Tomato_60d_1",7.79357984298386e-05,0.0312525273915182,0.000139385903670979,"Tomato_60d_1_40_1B_60",40
5086,5166,28,-0.6546,-0.3231,-26.6841,-0.645,-0.3333,-26.8836,0.1887,0.199991124803078,0.4314,0.3922,0.1961,34.9874,2,NA,"Tomato_60d_1",7.79353238438306e-05,0.0312497372124475,0.00012955511752976,"Tomato_60d_1_40_1B_60",40
5118,5167,52,1.2859,-0.3839,-28.3766,1.2717,-0.3657,-28.5753,0.1887,0.200036421683651,0.4314,0.3922,0.1961,34.9879,2,NA,"Tomato_60d_1",7.79349283554906e-05,0.031247412063222,0.000113718782233842,"Tomato_60d_1_40_1B_60",40
5099,5168,38,1.5194,1.9118,-26.3912,1.5121,1.9159,-26.5911,0.1887,0.200075260839515,0.4314,0.3922,0.1961,34.9882,2,NA,"Tomato_60d_1",7.79346910624866e-05,0.0312460169736867,0.000126388009870701,"Tomato_60d_1_40_1B_60",40
5127,5169,66,-0.6294,-2.0417,-21.0802,-0.6215,-2.0558,-21.2795,0.1887,0.199954269771863,0.4314,0.3922,0.1961,34.9925,2,NA,"Tomato_60d_1",7.79312898627626e-05,0.0312260206903471,0.000137473578770602,"Tomato_60d_1_40_1B_60",40
5072,5170,29,-0.4659,-1.1968,-25.3499,-0.4718,-1.2012,-25.5498,0.1887,0.2000354468588,0.4314,0.3922,0.1961,34.9941,2,NA,"Tomato_60d_1",7.79300243000746e-05,0.0312185802128254,0.000134021158122133,"Tomato_60d_1_40_1B_60",40
5065,5171,26,1.5638,-0.9843,-25.5464,1.5698,-1.0194,-25.7432,0.1887,0.199995624952151,0.4314,0.3922,0.1961,34.995,2,NA,"Tomato_60d_1",7.79293124210626e-05,0.0312143949442194,0.000134596297655252,"Tomato_60d_1_40_1B_60",40
5021,5172,9,0.8653,2.0379,-17.3113,0.8479,2.0437,-17.5105,0.1887,0.200042595464067,0.4314,0.3922,0.1961,34.9954,2,NA,"Tomato_60d_1",7.79289960303906e-05,0.031212534824839,0.000152033833252174,"Tomato_60d_1_40_1B_60",40
5069,5173,40,-0.8511,0.14,-19.9747,-0.8534,0.138,-20.1746,0.1887,0.199923235267943,0.4314,0.3922,0.1961,34.9961,2,NA,"Tomato_60d_1",7.79284423467146e-05,0.0312092796159233,0.000143691848801006,"Tomato_60d_1_40_1B_60",40
5104,5174,36,-1.3354,0.9439,-29.2178,-1.3445,0.9358,-29.4174,0.1887,0.199971447961953,0.4314,0.3922,0.1961,34.9976,2,NA,"Tomato_60d_1",7.79272558816946e-05,0.0312023041682467,0.000120022416655898,"Tomato_60d_1_40_1B_60",40
5121,5175,62,1.8099,-0.8983,-21.8056,1.8116,-0.8893,-22.0054,0.1887,0.200009824758689,0.4314,0.3922,0.1961,35.0035,2,NA,"Tomato_60d_1",7.79225891192827e-05,0.0311769791657543,0.000136411601638036,"Tomato_60d_1_40_1B_60",40
5097,5176,41,0.3587,1.6237,-21.8858,0.3548,1.6557,-22.0832,0.1887,0.200014924443154,0.4314,0.3922,0.1961,35.0073,2,NA,"Tomato_60d_1",7.79195834078987e-05,0.0311616007978694,0.000138141565202827,"Tomato_60d_1_40_1B_60",40
5107,5177,67,-0.5293,1.4054,-17.7171,-0.5584,1.514,-17.8825,0.1887,0.199994824933048,0.4314,0.3922,0.1961,35.0087,2,NA,"Tomato_60d_1",7.79184760405467e-05,0.0311559350833855,0.000150644809831833,"Tomato_60d_1_40_1B_60",40
5048,5178,53,-1.4198,-1.7489,-17.3401,-1.4046,-1.7532,-17.5395,0.1887,0.200024723471876,0.4314,0.3922,0.1961,35.0091,2,NA,"Tomato_60d_1",7.79181596498747e-05,0.0311543163078187,0.000151283273225174,"Tomato_60d_1_40_1B_60",40
5124,5179,65,0.6263,-1.5042,-20.5716,0.6269,-1.4868,-20.7709,0.1887,0.200059016292694,0.4314,0.3922,0.1961,35.0134,2,NA,"Tomato_60d_1",7.79147584501507e-05,0.0311369144704752,0.000141681078643803,"Tomato_60d_1_40_1B_60",40
5131,5180,63,1.4309,-0.1074,-22.3511,1.4366,-0.1144,-22.5509,0.1887,0.200003824963424,0.4314,0.3922,0.1961,35.0154,2,NA,"Tomato_60d_1",7.79131764967907e-05,0.031128820592641,0.000133169870982702,"Tomato_60d_1_40_1B_60",40
5056,5181,43,1.5286,0.1712,-18.1813,1.5233,0.1704,-18.3813,0.1887,0.200071812107552,0.4314,0.3922,0.1961,35.0169,2,NA,"Tomato_60d_1",7.79119900317707e-05,0.0311227501842654,0.000148642263418307,"Tomato_60d_1_40_1B_60",40
5115,5182,59,-0.1448,-1.8707,-20.9853,-0.1503,-1.8875,-21.1845,0.1887,0.199982824262486,0.4314,0.3922,0.1961,35.0182,2,NA,"Tomato_60d_1",7.79109617620867e-05,0.0311174891636732,0.000140177532544858,"Tomato_60d_1_40_1B_60",40
5059,5183,11,0.966,-0.3056,-24.3,0.9572,-0.3058,-24.4998,0.1887,0.199993799903897,0.4314,0.3922,0.1961,35.0203,2,NA,"Tomato_60d_1",7.79093007110587e-05,0.0311089905919474,0.00014116421678277,"Tomato_60d_1_40_1B_60",40
5058,5184,14,1.0903,0.9625,-28.5298,1.0802,0.9631,-28.7295,0.1887,0.199956145191889,0.4314,0.3922,0.1961,35.0216,2,NA,"Tomato_60d_1",7.79082724413747e-05,0.0311037295713551,0.000134602280332639,"Tomato_60d_1_40_1B_60",40
5120,5185,57,-0.6761,-1.8678,-22.4144,-0.678,-1.876,-22.6142,0.1887,0.199977223703101,0.4314,0.3922,0.1961,35.0221,2,NA,"Tomato_60d_1",7.79078769530347e-05,0.0311017061018966,0.000134847102606104,"Tomato_60d_1_40_1B_60",40
5054,5186,46,-0.5306,-1.491,-17.6959,-0.5497,-1.4644,-17.8932,0.1887,0.199999149998192,0.4314,0.3922,0.1961,35.026,2,NA,"Tomato_60d_1",7.79047921439828e-05,0.03108592304012,0.000149674004931861,"Tomato_60d_1_40_1B_60",40
5141,5187,69,-0.8218,0.7261,-19.8236,-0.8322,0.7301,-20.0233,0.1887,0.200010624717788,0.4314,0.3922,0.1961,35.027,2,NA,"Tomato_60d_1",7.79040011673028e-05,0.0310818761012029,0.000142229017380919,"Tomato_60d_1_40_1B_60",40
5122,5188,54,-0.813,-2.1753,-23.4766,-0.8124,-2.1963,-23.6755,0.1887,0.2000064248968,0.4314,0.3922,0.1961,35.0281,2,NA,"Tomato_60d_1",7.79031310929548e-05,0.0310774244683941,0.000130773987751103,"Tomato_60d_1_40_1B_60",40
5138,5189,60,2.304,1.2112,-24.5279,2.3173,1.2233,-24.7271,0.1887,0.200009849757457,0.4314,0.3922,0.1961,35.0293,2,NA,"Tomato_60d_1",7.79021819209388e-05,0.0310725681416936,0.000122297887132355,"Tomato_60d_1_40_1B_60",40
5123,5190,44,0.2874,-1.4261,-28.8364,0.2838,-1.4191,-29.0362,0.1887,0.19995499493636,0.4314,0.3922,0.1961,35.0312,2,NA,"Tomato_60d_1",7.79006790652468e-05,0.0310648789577512,0.000116748508251641,"Tomato_60d_1_40_1B_60",40
5074,5191,27,0.8113,-1.4417,-20.0094,0.851,-1.4457,-20.2054,0.1887,0.200020223977478,0.4314,0.3922,0.1961,35.038,2,NA,"Tomato_60d_1",7.78953004238228e-05,0.031037359773115,0.000144046529422155,"Tomato_60d_1_40_1B_60",40
5155,5192,68,1.0651,-0.8914,-22.0356,1.0744,-0.897,-22.2353,0.1887,0.199994849933692,0.4314,0.3922,0.1961,35.0401,2,NA,"Tomato_60d_1",7.78936393727948e-05,0.0310288612013891,0.000133517369952921,"Tomato_60d_1_40_1B_60",40
5113,5193,51,1.98,-0.1214,-20.0124,1.983,-0.14,-20.2115,0.1887,0.19998942472041,0.4314,0.3922,0.1961,35.0514,2,NA,"Tomato_60d_1",7.78847013363109e-05,0.0309831307916261,0.000142527336851793,"Tomato_60d_1_40_1B_60",40
5087,5194,10,0.5067,1.1474,-28.3815,0.5045,1.1697,-28.5802,0.1887,0.199959545908669,0.4314,0.3922,0.1961,35.0519,2,NA,"Tomato_60d_1",7.78843058479709e-05,0.0309811073221676,0.00013425959834239,"Tomato_60d_1_40_1B_60",40
5147,5195,64,2.4874,-1.2479,-20.963,2.5014,-1.2481,-21.1625,0.1887,0.199990724784926,0.4314,0.3922,0.1961,35.0585,2,NA,"Tomato_60d_1",7.78790854018829e-05,0.0309543975253149,0.000137615493355893,"Tomato_60d_1_40_1B_60",40
5133,5196,45,0.0659,1.6751,-28.0708,0.0886,1.6397,-28.2663,0.1887,0.199971748004565,0.4314,0.3922,0.1961,35.0591,2,NA,"Tomato_60d_1",7.78786108158749e-05,0.0309519693619646,0.000117438670485633,"Tomato_60d_1_40_1B_60",40
5135,5197,50,1.7423,0.3546,-25.5535,1.7333,0.3613,-25.7532,0.1887,0.200014949441285,0.4314,0.3922,0.1961,35.0635,2,NA,"Tomato_60d_1",7.78751305184829e-05,0.0309341628307295,0.000124642305778965,"Tomato_60d_1_40_1B_60",40
5050,5198,12,0.3509,0.4891,-18.2132,0.3503,0.4933,-18.4132,0.1887,0.200044994938638,0.4314,0.3922,0.1961,35.0641,2,NA,"Tomato_60d_1",7.78746559324749e-05,0.0309317346673792,0.000150553997181977,"Tomato_60d_1_40_1B_60",40
5093,5199,16,-1.1836,-0.1423,-24.8878,-1.2012,-0.1343,-25.0869,0.1887,0.200036421683654,0.4314,0.3922,0.1961,35.0674,2,NA,"Tomato_60d_1",7.7872045709431e-05,0.0309183797689528,0.000138747006269875,"Tomato_60d_1_40_1B_60",40
5162,5200,70,-0.5348,-2.3808,-18.9699,-0.4955,-2.4582,-19.15,0.1887,0.199928137089305,0.4314,0.3922,0.1961,35.0709,2,NA,"Tomato_60d_1",7.7869277291051e-05,0.0309042154827431,0.000143778380817725,"Tomato_60d_1_40_1B_60",40
5139,5201,61,-1.0975,-1.5484,-20.7662,-1.0942,-1.5441,-20.9661,0.1887,0.199973473240827,0.4314,0.3922,0.1961,35.0764,2,NA,"Tomato_60d_1",7.7864926919311e-05,0.0308819573186991,0.000140632638162803,"Tomato_60d_1_40_1B_60",40
5161,5202,71,-0.2548,0.4606,-19.343,-0.243,0.4883,-19.5407,0.1887,0.199979548954388,0.4314,0.3922,0.1961,35.0791,2,NA,"Tomato_60d_1",7.7862791282275e-05,0.030871030583623,0.000147042026952371,"Tomato_60d_1_40_1B_60",40
5145,5203,74,0.35,-0.3178,-18.2204,0.5036,-0.3138,-18.3484,0.1887,0.199982399225532,0.4314,0.3922,0.1961,35.0836,2,NA,"Tomato_60d_1",7.7859231887215e-05,0.0308528193584961,0.000153103911056916,"Tomato_60d_1_40_1B_60",40
5094,5204,25,0.4695,-0.0811,-25.0578,0.4797,-0.0774,-25.2575,0.1887,0.199994549925742,0.4314,0.3922,0.1961,35.0879,2,NA,"Tomato_60d_1",7.7855830687491e-05,0.0308354175211527,0.000138261763011255,"Tomato_60d_1_40_1B_60",40
5169,5205,66,-0.6215,-2.0558,-21.2795,-0.6191,-2.0643,-21.4793,0.1887,0.199995124940584,0.4314,0.3922,0.1961,35.0922,2,NA,"Tomato_60d_1",7.78524294877671e-05,0.0308180156838092,0.000136779299723764,"Tomato_60d_1_40_1B_60",40
5153,5206,73,0.3909,-0.1202,-18.3112,0.4848,-0.0049,-18.445,0.1887,0.200034347050701,0.4314,0.3922,0.1961,35.0932,2,NA,"Tomato_60d_1",7.78516385110871e-05,0.0308139687448921,0.000152653759036743,"Tomato_60d_1_40_1B_60",40
5148,5207,56,1.2034,-0.047,-22.8936,1.2224,-0.0374,-23.0924,0.1887,0.199936489916175,0.4314,0.3922,0.1961,35.0933,2,NA,"Tomato_60d_1",7.78515594134191e-05,0.0308135640510005,0.000134394853973564,"Tomato_60d_1_40_1B_60",40
5117,5208,17,-0.8986,-1.4285,-28.0264,-0.8974,-1.4139,-28.2258,0.1887,0.199937390200033,0.4314,0.3922,0.1961,35.0944,2,NA,"Tomato_60d_1",7.78506893390711e-05,0.0308091124181917,0.000129474952592883,"Tomato_60d_1_40_1B_60",40
