"Barrier","kr","kx","perimeter","CS_id","kAQP","kpl","Simu_ID","Kr","Barrier_Name"
"b1",9.30161927691452e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.69056931157717e-07,"En.CS"
"b2",5.45246987463641e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",9.90986404403452e-08,"En.Sub*"
"b3",5.45246987463641e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",9.90986404403452e-08,"En.Sub"
"b4",5.25747113802938e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",9.55545383857456e-08,"En.Sub-Ex.CS"
"b5",8.74567480004821e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.5895264024287e-07,"En.CS-Ex.CS"
"b6",7.02255978232974e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.27635024647675e-07,"En.CS-Ex.Sub"
"b7",1.02861783573089e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.86951292528542e-07,"Ex.CS"
"b8",4.5832236184433e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",8.33000896592936e-08,"En.Sub-Ex.Sub"
"b9",7.43604916256336e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.35150194168975e-07,"En.CS-Ex.LC"
"b0",2.07354593351049e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",3.76866975198462e-07,NA
"b1",9.72286991692254e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.76713161576084e-07,"En.CS"
"b2",5.53704735674743e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.00635836184985e-07,"En.Sub*"
"b3",5.53704735674743e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.00635836184985e-07,"En.Sub"
"b4",5.36147699521795e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",9.74448448490906e-08,"En.Sub-Ex.CS"
"b5",9.19233705656859e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.67070726793533e-07,"En.CS-Ex.CS"
"b6",7.26288925860222e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.32003012899592e-07,"En.CS-Ex.Sub"
"b7",1.06448634762091e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.93470394595396e-07,"Ex.CS"
"b8",4.64352776346375e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",8.43961175002255e-08,"En.Sub-Ex.Sub"
"b9",7.72504952951723e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.40402775863211e-07,"En.CS-Ex.LC"
"b0",2.16368955368999e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",3.93250578243596e-07,NA
"b1",1.01179229843096e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.83893251109813e-07,"En.CS"
"b2",5.6129813449182e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.02015936426518e-07,"En.Sub*"
"b3",5.6129813449182e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.02015936426518e-07,"En.Sub"
"b4",5.45347184279834e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",9.91168512117743e-08,"En.Sub-Ex.CS"
"b5",9.60970682181975e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.74656422312861e-07,"En.CS-Ex.CS"
"b6",7.47824212960367e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.3591705134856e-07,"En.CS-Ex.Sub"
"b7",1.09863262235492e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.99676480057661e-07,"Ex.CS"
"b8",4.69539479432728e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",8.53388007906299e-08,"En.Sub-Ex.Sub"
"b9",7.98797188902567e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.45181389769884e-07,"En.CS-Ex.LC"
"b0",2.25169558730382e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",4.09245674928581e-07,NA
"b1",1.04925567998155e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.90702220738844e-07,"En.CS"
"b2",5.68232741842111e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.03276301318396e-07,"En.Sub*"
"b3",5.68232741842111e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.03276301318396e-07,"En.Sub"
"b4",5.53634122582834e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.0062300225547e-07,"En.Sub-Ex.CS"
"b5",1.00041718944915e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.81825825042588e-07,"En.CS-Ex.CS"
"b6",7.67424048726639e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.39479321515933e-07,"En.CS-Ex.Sub"
"b7",1.13145769322535e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",2.05642436716586e-07,"Ex.CS"
"b8",4.74107369086966e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",8.61690147392154e-08,"En.Sub-Ex.Sub"
"b9",8.2305645318659e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.49590511074365e-07,"En.CS-Ex.LC"
"b0",2.04997580368363e-07,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.08561533366997e-06,NA
"b1",4.19238263248548e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",2.22017980029792e-07,"En.CS"
"b2",3.34544969797415e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.77166554044986e-07,"En.Sub*"
"b3",3.34544969797415e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.77166554044986e-07,"En.Sub"
"b4",3.32243938320118e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.75947985976757e-07,"En.Sub-Ex.CS"
"b5",4.15629940704449e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",2.20107103679124e-07,"En.CS-Ex.CS"
"b6",3.72331812215545e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.97177510011578e-07,"En.CS-Ex.Sub"
"b7",4.23376582101737e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",2.2420952902006e-07,"Ex.CS"
"b8",3.03992843931523e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.60986920969987e-07,"En.Sub-Ex.Sub"
"b9",3.82892426806027e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",2.02770144379166e-07,"En.CS-Ex.LC"
"b0",1.07427234892419e-07,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",5.68907463412059e-07,NA
"b1",2.49148517435789e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.3194275288684e-07,"En.CS"
"b2",2.2802452145665e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.20756018925333e-07,"En.Sub*"
"b3",2.2802452145665e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.20756018925333e-07,"En.Sub"
"b4",2.2097158317362e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.17020961207224e-07,"En.Sub-Ex.CS"
"b5",2.40594209187615e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.2741260761075e-07,"En.CS-Ex.CS"
"b6",2.3009327402481e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.21851577958531e-07,"En.CS-Ex.Sub"
"b7",2.58734157528558e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.37019065421384e-07,"Ex.CS"
"b8",2.12184494009916e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.12367541046215e-07,"En.Sub-Ex.Sub"
"b9",2.32272966482698e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.23005887951223e-07,"En.CS-Ex.LC"
"b0",1.21466120367878e-07,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",6.43253849903099e-07,NA
"b1",2.72737506865882e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.44434885030581e-07,"En.CS"
"b2",2.441049799778e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.29271823020013e-07,"En.Sub*"
"b3",2.441049799778e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.29271823020013e-07,"En.Sub"
"b4",2.38973498023376e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.26554319972337e-07,"En.Sub-Ex.CS"
"b5",2.66296543059943e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.41023913516295e-07,"En.CS-Ex.CS"
"b6",2.52839081068535e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.33897182037855e-07,"En.CS-Ex.Sub"
"b7",2.80869993709476e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.4874164436033e-07,"Ex.CS"
"b8",2.28132484734301e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.2081319354636e-07,"En.Sub-Ex.Sub"
"b9",2.55791028767682e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.35460458872941e-07,"En.CS-Ex.LC"
"b0",1.3340787412795e-07,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",7.06494357276651e-07,NA
"b1",2.93230630409296e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.55287524907377e-07,"En.CS"
"b2",2.57644040952058e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.36441767255811e-07,"En.Sub*"
"b3",2.57644040952058e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.36441767255811e-07,"En.Sub"
"b4",2.53428436556315e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.34209289797062e-07,"En.Sub-Ex.CS"
"b5",2.87760182908521e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.52390514280126e-07,"En.CS-Ex.CS"
"b6",2.71128300346442e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.43582689961056e-07,"En.CS-Ex.Sub"
"b7",3.00289676283388e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.59025817051227e-07,"Ex.CS"
"b8",2.40470483384406e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.27347085554883e-07,"En.Sub-Ex.Sub"
"b9",2.74866481716747e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.45562336261441e-07,"En.CS-Ex.LC"
"b0",1.44472043728758e-07,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",7.65087400918332e-07,NA
"b1",3.12458786731544e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.65470270139846e-07,"En.CS"
"b2",2.70075435635045e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.43025119440995e-07,"En.Sub*"
"b3",2.70075435635045e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.43025119440995e-07,"En.Sub"
"b4",2.66416497474978e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.41087438340378e-07,"En.Sub-Ex.CS"
"b5",3.07560122289546e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.62876061357878e-07,"En.CS-Ex.CS"
"b6",2.87582538553801e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.52296438323192e-07,"En.CS-Ex.Sub"
"b7",3.18741720035786e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.68797552697646e-07,"Ex.CS"
"b8",2.51316073752669e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.33090635886225e-07,"En.Sub-Ex.Sub"
"b9",2.92155328207971e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.54718072060182e-07,"En.CS-Ex.LC"
"b0",1.55062911827524e-07,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",8.21173959521786e-07,NA
"b1",3.31002394498984e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.75290495772617e-07,"En.CS"
"b2",2.81826739340919e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.49248312646878e-07,"En.Sub*"
"b3",2.81826739340919e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.49248312646878e-07,"En.Sub"
"b4",2.7855144497536e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.47513799595971e-07,"En.Sub-Ex.CS"
"b5",3.26486679587763e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.72899087375847e-07,"En.CS-Ex.CS"
"b6",3.03002643027093e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.60462535617081e-07,"En.CS-Ex.Sub"
"b7",3.36703006574926e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.78309395737107e-07,"Ex.CS"
"b8",2.61289957144932e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.38372552251979e-07,"En.Sub-Ex.Sub"
"b9",3.08460712872947e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.63352991351365e-07,"En.CS-Ex.LC"
"b0",1.65359649609856e-07,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",8.75702878366543e-07,NA
"b1",3.49115462786441e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.84882718586827e-07,"En.CS"
"b2",2.93079742602821e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.55207618541615e-07,"En.Sub*"
"b3",2.93079742602821e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.55207618541615e-07,"En.Sub"
"b4",2.90090020294239e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.5362433722884e-07,"En.Sub-Ex.CS"
"b5",3.44877082021506e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.82638179339058e-07,"En.CS-Ex.CS"
"b6",3.17730345144427e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.68261954136837e-07,"En.CS-Ex.Sub"
"b7",3.54363811362671e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.87662111241396e-07,"Ex.CS"
"b8",2.70651954179294e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.43330429079605e-07,"En.Sub-Ex.Sub"
"b9",3.24122237562399e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.71646938685264e-07,"En.CS-Ex.LC"
"b0",1.75455977569625e-07,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",9.29170477482546e-07,NA
"b1",3.66930727058529e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.94317231927135e-07,"En.CS"
"b2",3.03929493415114e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.60953372138881e-07,"En.Sub*"
"b3",3.03929493415114e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.60953372138881e-07,"En.Sub"
"b4",3.0116365878901e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.59488656079745e-07,"En.Sub-Ex.CS"
"b5",3.62904020315949e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.92184789887536e-07,"En.CS-Ex.CS"
"b6",3.31941569543598e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.75787859120809e-07,"En.CS-Ex.Sub"
"b7",3.71817806085259e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.96905305366218e-07,"Ex.CS"
"b8",2.7953598703699e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.48035188168864e-07,"En.Sub-Ex.Sub"
"b9",3.39313112731804e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.79691641937926e-07,"En.CS-Ex.LC"
"b0",1.85406605214742e-07,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",9.81866484585499e-07,NA
"b1",3.8452598666002e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",2.03635236358679e-07,"En.CS"
"b2",3.14433229360466e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.66515885014693e-07,"En.Sub*"
"b3",3.14433229360466e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.66515885014693e-07,"En.Sub"
"b4",3.11849561211563e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.65147639714176e-07,"En.Sub-Ex.CS"
"b5",3.80667026290825e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",2.01591628555458e-07,"En.CS-Ex.CS"
"b6",3.45738819070289e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.8309453348337e-07,"En.CS-Ex.Sub"
"b7",3.89117850203362e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",2.06066971144922e-07,"Ex.CS"
"b8",2.88021644571329e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.52528977763355e-07,"En.Sub-Ex.Sub"
"b9",3.54133241760174e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.87540007411927e-07,"En.CS-Ex.LC"
"b0",1.95246086028697e-07,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.03397388618402e-06,NA
"b1",4.01950696881684e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",2.12862922152532e-07,"En.CS"
"b2",3.24629182047387e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.71915403661892e-07,"En.Sub*"
"b3",3.24629182047387e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.71915403661892e-07,"En.Sub"
"b4",3.22197905128334e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.70627860902129e-07,"En.Sub-Ex.CS"
"b5",3.98228466738315e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",2.10891723218463e-07,"En.CS-Ex.CS"
"b6",3.59187391581719e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.90216557318064e-07,"En.CS-Ex.Sub"
