"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","RSA_id","kr","Kx","SUF","RSHA_id","age"
1189,1222,8,1.5896,2.8605,-10.8841,1.5815,2.8833,-11.0826,0.1887,0.199969247635729,0.4314,0.3922,0.1961,19.7526,2,"Tomato_60_1",6.04285939869277e-05,7.49376840220141e-11,0,"Tomato_60_1_30_1A",30
1178,1223,1,1.3271,-2.5642,-9.4243,1.308,-2.5742,-9.6232,0.1887,0.200065039424683,0.4314,0.3922,0.1961,19.7578,2,"Tomato_60_1",6.04244809081917e-05,7.48816126530465e-11,0,"Tomato_60_1_30_1A",30
1196,1224,18,0.0277,1.9687,-9.8812,0.0751,1.9789,-10.0753,0.1887,0.200064014755278,0.4314,0.3922,0.1961,19.7585,2,"Tomato_60_1",6.04239272245157e-05,7.4874064584147e-11,0,"Tomato_60_1_30_1A",30
1190,1225,5,0.0264,3.575,-9.2174,0.0924,3.5656,-9.4059,0.1887,0.199941516449187,0.4314,0.3922,0.1961,19.7657,2,"Tomato_60_1",6.04182321924198e-05,7.47964273040382e-11,0,"Tomato_60_1_30_1A",30
1176,1226,7,3.2534,2.0154,-8.8035,3.2203,1.9904,-8.9992,0.1887,0.200047744301205,0.4314,0.3922,0.1961,19.7686,2,"Tomato_60_1",6.04159383600478e-05,7.47651567328832e-11,0,"Tomato_60_1_30_1A",30
1195,1227,32,-0.1717,-0.3136,-6.5364,-0.2216,-0.4443,-6.6793,0.1887,0.199982274214491,0.4314,0.3922,0.1961,19.7732,2,"Tomato_60_1",6.04122998673198e-05,7.47155551372581e-11,0,"Tomato_60_1_30_1A",30
1197,1228,21,-3.8518,-0.4103,-8.1489,-3.9271,-0.371,-8.3299,0.1887,0.199938940679399,0.4314,0.3922,0.1961,19.7874,2,"Tomato_60_1",6.04010679984639e-05,7.45624371681544e-11,0,"Tomato_60_1_30_1A",30
1200,1229,23,1.4829,2.0002,-8.234,1.5164,1.9765,-8.4297,0.1887,0.199956070175427,0.4314,0.3922,0.1961,19.7894,2,"Tomato_60_1",6.03994860451039e-05,7.4540871257013e-11,0,"Tomato_60_1_30_1A",30
1199,1230,19,0.3387,-0.7407,-9.1376,0.3471,-0.6624,-9.3214,0.1887,0.199959720943994,0.4314,0.3922,0.1961,19.8012,2,"Tomato_60_1",6.03901525202799e-05,7.4413632381279e-11,4.18167250013317e-19,"Tomato_60_1_30_1A",30
1206,1231,31,-0.7183,0.8652,-6.6105,-0.8057,1.0124,-6.7138,0.1887,0.199943717080582,0.4314,0.3922,0.1961,19.8037,2,"Tomato_60_1",6.038817507858e-05,7.43866749923523e-11,0,"Tomato_60_1_30_1A",30
1202,1232,15,0.6591,-3.6004,-9.2722,0.6217,-3.6377,-9.4651,0.1887,0.200001149996694,0.4314,0.3922,0.1961,19.8077,2,"Tomato_60_1",6.038501117186e-05,7.43435431700696e-11,0,"Tomato_60_1_30_1A",30
1191,1233,9,-2.2127,2.3947,-7.7589,-2.2283,2.447,-7.9514,0.1887,0.200087230976892,0.4314,0.3922,0.1961,19.811,2,"Tomato_60_1",6.0382400948816e-05,7.43079594166863e-11,0,"Tomato_60_1_30_1A",30
1205,1234,29,1.3882,-1.1384,-6.2429,1.4962,-1.2341,-6.3815,0.1887,0.200081108553506,0.4314,0.3922,0.1961,19.8113,2,"Tomato_60_1",6.0382163655812e-05,7.43047245300151e-11,0,"Tomato_60_1_30_1A",30
1198,1235,6,3.1609,0.88,-9.6515,3.165,0.9257,-9.8462,0.1887,0.200033472199029,0.4314,0.3922,0.1961,19.8127,2,"Tomato_60_1",6.038105628846e-05,7.42896283922162e-11,0,"Tomato_60_1_30_1A",30
1209,1236,24,-3.06,-2.218,-7.3847,-3.1651,-2.2096,-7.5546,0.1887,0.199956445257461,0.4314,0.3922,0.1961,19.8131,2,"Tomato_60_1",6.0380739897788e-05,7.42853152099879e-11,0,"Tomato_60_1_30_1A",30
1201,1237,12,4.6413,-3.6036,-7.337,4.7758,-3.6487,-7.478,0.1887,0.200013149567722,0.4314,0.3922,0.1961,19.8216,2,"Tomato_60_1",6.0374016596008e-05,7.41936600876371e-11,0,"Tomato_60_1_30_1A",30
1216,1238,33,-0.2004,-0.1046,-6.5991,-0.3045,-0.2154,-6.729,0.1887,0.199968647542559,0.4314,0.3922,0.1961,19.8227,2,"Tomato_60_1",6.037314652166e-05,7.41817988365093e-11,0,"Tomato_60_1_30_1A",30
1204,1239,27,-2.649,0.1628,-5.135,-2.8482,0.1464,-5.1405,0.1887,0.1999496186543,0.4314,0.3922,0.1961,19.8259,2,"Tomato_60_1",6.03706153962841e-05,7.41472933786832e-11,0,"Tomato_60_1_30_1A",30
1215,1240,28,1.4585,0.0157,-7.8721,1.4584,0.0358,-8.0711,0.1887,0.200012549606268,0.4314,0.3922,0.1961,19.8295,2,"Tomato_60_1",6.03677678802361e-05,7.41084747386287e-11,0,"Tomato_60_1_30_1A",30
1208,1241,22,-4.1174,-1.7835,-5.7973,-4.2381,-1.8237,-5.9517,0.1887,0.200059716084973,0.4314,0.3922,0.1961,19.8337,2,"Tomato_60_1",6.03644457781801e-05,7.40631863252319e-11,0,"Tomato_60_1_30_1A",30
1194,1242,10,1.2414,-1.4322,-7.8544,1.2452,-1.4483,-8.0537,0.1887,0.199985349463404,0.4314,0.3922,0.1961,19.8353,2,"Tomato_60_1",6.03631802154921e-05,7.40459335963188e-11,0,"Tomato_60_1_30_1A",30
1213,1243,20,2.9619,1.9077,-8.7901,2.9903,1.9276,-8.9871,0.1887,0.200028922908663,0.4314,0.3922,0.1961,19.8355,2,"Tomato_60_1",6.03630220201561e-05,7.40437770052046e-11,0,"Tomato_60_1_30_1A",30
1220,1244,26,-2.2556,1.9365,-7.4142,-2.2709,1.9722,-7.6104,0.1887,0.200007549857499,0.4314,0.3922,0.1961,19.8497,2,"Tomato_60_1",6.03517901513002e-05,7.3890659036101e-11,0,"Tomato_60_1_30_1A",30
151,1245,0,0.1758,0.133,-20.4402,0.161,0.1329,-20.6396,0.1887,0.199948518374106,0.4314,0.3922,0.1961,19.8505,1,"Tomato_60_1",6.03511573699562e-05,7.38820326716444e-11,0,"Tomato_60_1_30_1A",30
1211,1246,25,-2.0471,2.6053,-5.4687,-2.0968,2.7778,-5.5567,0.1887,0.199925836249345,0.4314,0.3922,0.1961,19.853,2,"Tomato_60_1",6.03491799282562e-05,7.38550752827177e-11,0,"Tomato_60_1_30_1A",30
1217,1247,17,-3.22,0.5247,-9.6061,-3.282,0.6221,-9.7694,0.1887,0.199994124913708,0.4314,0.3922,0.1961,19.8538,2,"Tomato_60_1",6.03485471469122e-05,7.38464489182612e-11,0,"Tomato_60_1_30_1A",30
1203,1248,3,-0.2536,-2.5761,-10.6165,-0.2912,-2.6523,-10.7976,0.1887,0.200043520264965,0.4314,0.3922,0.1961,19.8601,2,"Tomato_60_1",6.03435639938282e-05,7.37785162981659e-11,0,"Tomato_60_1_30_1A",30
1224,1249,18,0.0751,1.9789,-10.0753,0.116,1.9841,-10.271,0.1887,0.199995849956943,0.4314,0.3922,0.1961,19.8617,2,"Tomato_60_1",6.03422984311402e-05,7.37612635692528e-11,0,"Tomato_60_1_30_1A",30
1212,1250,11,0.6183,-1.4926,-10.158,0.6197,-1.4683,-10.3565,0.1887,0.199986749561066,0.4314,0.3922,0.1961,19.865,2,"Tomato_60_1",6.03396882080962e-05,7.37256798158696e-11,0,"Tomato_60_1_30_1A",30
152,1251,0,0.161,0.1329,-20.6396,0.16,0.1328,-20.6541,0.1887,0.0145347858601339,0.4314,0.3922,0.1961,19.8684,1,"Tomato_60_1",6.03369988873843e-05,7.36890177669292e-11,0,"Tomato_60_1_30_1A",30
1207,1252,30,0.5993,-0.5388,-6.3009,0.7285,-0.6498,-6.4058,0.1887,0.200044120133534,0.4314,0.3922,0.1961,19.8715,2,"Tomato_60_1",6.03345468596763e-05,7.36555906046601e-11,0,"Tomato_60_1_30_1A",30
1210,1253,2,-1.7724,2.7334,-10.6646,-1.7938,2.7219,-10.8632,0.1887,0.200080408836048,0.4314,0.3922,0.1961,19.8794,2,"Tomato_60_1",6.03282981439043e-05,7.35704052556517e-11,0,"Tomato_60_1_30_1A",30
1222,1254,8,1.5815,2.8833,-11.0826,1.5687,2.9031,-11.2812,0.1887,0.199994599927099,0.4314,0.3922,0.1961,19.8841,2,"Tomato_60_1",6.03245805535083e-05,7.35197253644695e-11,0,"Tomato_60_1_30_1A",30
1221,1255,13,0.0101,1.0575,-9.9388,0.0223,0.9648,-10.1156,0.1887,0.200000924997861,0.4314,0.3922,0.1961,19.8855,2,"Tomato_60_1",6.03234731861563e-05,7.35046292266706e-11,0,"Tomato_60_1_30_1A",30
1219,1256,16,3.0445,-0.1572,-7.6455,3.0949,-0.0972,-7.8295,0.1887,0.199990399769589,0.4314,0.3922,0.1961,19.8872,2,"Tomato_60_1",6.03221285258003e-05,7.34862982022004e-11,0,"Tomato_60_1_30_1A",30
1227,1257,32,-0.2216,-0.4443,-6.6793,-0.287,-0.5779,-6.813,0.1887,0.200004524948812,0.4314,0.3922,0.1961,19.8992,2,"Tomato_60_1",6.03126368056404e-05,7.33569027353523e-11,0,"Tomato_60_1_30_1A",30
1229,1258,23,1.5164,1.9765,-8.4297,1.5199,1.9405,-8.6264,0.1887,0.199997849988443,0.4314,0.3922,0.1961,19.9002,2,"Tomato_60_1",6.03118458289604e-05,7.33461197797816e-11,0,"Tomato_60_1_30_1A",30
1228,1259,21,-3.9271,-0.371,-8.3299,-4.0036,-0.3332,-8.5108,0.1887,0.200014749456133,0.4314,0.3922,0.1961,19.9055,2,"Tomato_60_1",6.03076536525564e-05,7.3288970115257e-11,0,"Tomato_60_1_30_1A",30
1225,1260,5,0.0924,3.5656,-9.4059,0.1513,3.5542,-9.5967,0.1887,0.200009524773196,0.4314,0.3922,0.1961,19.9057,2,"Tomato_60_1",6.03074954572204e-05,7.32868135241428e-11,0,"Tomato_60_1_30_1A",30
1231,1261,31,-0.8057,1.0124,-6.7138,-0.8926,1.1478,-6.8326,0.1887,0.199995524949935,0.4314,0.3922,0.1961,19.9062,2,"Tomato_60_1",6.03070999688804e-05,7.32814220463575e-11,0,"Tomato_60_1_30_1A",30
1238,1262,33,-0.3045,-0.2154,-6.729,-0.4173,-0.3131,-6.8621,0.1887,0.199961846360749,0.4314,0.3922,0.1961,19.9126,2,"Tomato_60_1",6.03020377181285e-05,7.32124111307051e-11,0,"Tomato_60_1_30_1A",30
1236,1263,24,-3.1651,-2.2096,-7.5546,-3.26,-2.2162,-7.7306,0.1887,0.20006391478725,0.4314,0.3922,0.1961,19.9131,2,"Tomato_60_1",6.03016422297885e-05,7.32070196529198e-11,0,"Tomato_60_1_30_1A",30
1214,1264,14,-0.4488,0.9369,-7.579,-0.462,0.8678,-7.7662,0.1887,0.199982224210054,0.4314,0.3922,0.1961,19.9175,2,"Tomato_60_1",6.02981619323965e-05,7.31595746484088e-11,0,"Tomato_60_1_30_1A",30
1234,1265,29,1.4962,-1.2341,-6.3815,1.6048,-1.3129,-6.5297,0.1887,0.199916582603845,0.4314,0.3922,0.1961,19.9224,2,"Tomato_60_1",6.02942861466645e-05,7.31067381661125e-11,0,"Tomato_60_1_30_1A",30
1230,1266,19,0.3471,-0.6624,-9.3214,0.3746,-0.5811,-9.5021,0.1887,0.200046069693958,0.4314,0.3922,0.1961,19.9266,2,"Tomato_60_1",6.02909640446085e-05,7.30614497527156e-11,0,"Tomato_60_1_30_1A",30
1240,1267,28,1.4584,0.0358,-8.0711,1.4602,0.0555,-8.2701,0.1887,0.19998082408071,0.4314,0.3922,0.1961,19.9287,2,"Tomato_60_1",6.02893029935805e-05,7.30388055460172e-11,0,"Tomato_60_1_30_1A",30
1232,1268,15,0.6217,-3.6377,-9.4651,0.5816,-3.6725,-9.6579,0.1887,0.199977223703101,0.4314,0.3922,0.1961,19.9306,2,"Tomato_60_1",6.02878001378885e-05,7.30183179304329e-11,0,"Tomato_60_1_30_1A",30
1223,1269,1,1.308,-2.5742,-9.6232,1.286,-2.579,-9.8219,0.1887,0.199971823015143,0.4314,0.3922,0.1961,19.9337,2,"Tomato_60_1",6.02853481101805e-05,7.29848907681638e-11,0,"Tomato_60_1_30_1A",30
1218,1270,4,-0.2975,1.996,-7.8316,-0.3074,2.0038,-8.0312,0.1887,0.199997524984686,0.4314,0.3922,0.1961,19.9428,2,"Tomato_60_1",6.02781502223926e-05,7.28867658724706e-11,0,"Tomato_60_1_30_1A",30
1243,1271,20,2.9903,1.9276,-8.9871,3.0186,1.9478,-9.1841,0.1887,0.200044819977925,0.4314,0.3922,0.1961,19.9471,2,"Tomato_60_1",6.02747490226686e-05,7.28403991635167e-11,0,"Tomato_60_1_30_1A",30
1239,1272,27,-2.8482,0.1464,-5.1405,-3.0462,0.1217,-5.1537,0.1887,0.199970822871738,0.4314,0.3922,0.1961,19.9528,2,"Tomato_60_1",6.02702404555926e-05,7.27789363167638e-11,0,"Tomato_60_1_30_1A",30
1235,1273,6,3.165,0.9257,-9.8462,3.1562,0.9358,-10.0457,0.1887,0.19994924355946,0.4314,0.3922,0.1961,19.9549,2,"Tomato_60_1",6.02685794045647e-05,7.27562921100653e-11,4.13067910417656e-19,"Tomato_60_1_30_1A",30
1241,1274,22,-4.2381,-1.8237,-5.9517,-4.3565,-1.8632,-6.1079,0.1887,0.199943116910785,0.4314,0.3922,0.1961,19.9567,2,"Tomato_60_1",6.02671556465407e-05,7.27368827900381e-11,0,"Tomato_60_1_30_1A",30
1244,1275,26,-2.2709,1.9722,-7.6104,-2.2865,2.0081,-7.8065,0.1887,0.199968447511101,0.4314,0.3922,0.1961,19.9597,2,"Tomato_60_1",6.02647827165007e-05,7.2704533923326e-11,0,"Tomato_60_1_30_1A",30
1237,1276,12,4.7758,-3.6487,-7.478,4.9077,-3.6947,-7.6212,0.1887,0.200049618844926,0.4314,0.3922,0.1961,19.9643,2,"Tomato_60_1",6.02611442237727e-05,7.26549323277009e-11,0,"Tomato_60_1_30_1A",30
1226,1277,7,3.2203,1.9904,-8.9992,3.1757,1.9583,-9.1915,0.1887,0.199997149979693,0.4314,0.3922,0.1961,19.9657,2,"Tomato_60_1",6.02600368564207e-05,7.2639836189902e-11,0,"Tomato_60_1_30_1A",30
1249,1278,18,0.116,1.9841,-10.271,0.1501,1.9821,-10.468,0.1887,0.199939515854169,0.4314,0.3922,0.1961,19.9659,2,"Tomato_60_1",6.02598786610847e-05,7.26376795987878e-11,0,"Tomato_60_1_30_1A",30
1247,1279,17,-3.282,0.6221,-9.7694,-3.3323,0.704,-9.9448,0.1887,0.2000071498722,0.4314,0.3922,0.1961,19.9738,2,"Tomato_60_1",6.02536299453127e-05,7.25524942497795e-11,0,"Tomato_60_1_30_1A",30
53,1280,34,-0.0743,0.051,-6.6901,0.0425,0.2076,-6.7327,0.1887,0.199951394093665,0.4314,0.3922,0.1961,19.9782,2,"Tomato_60_1",6.02501496479208e-05,7.25050492452685e-11,0,"Tomato_60_1_30_1A",30
1246,1281,25,-2.0968,2.7778,-5.5567,-2.1587,2.9474,-5.6429,0.1887,0.200065514269701,0.4314,0.3922,0.1961,19.9863,2,"Tomato_60_1",6.02437427368128e-05,7.2417707305146e-11,0,"Tomato_60_1_30_1A",30
1233,1282,9,-2.2283,2.447,-7.9514,-2.2103,2.4904,-8.1458,0.1887,0.199997299981775,0.4314,0.3922,0.1961,19.9935,2,"Tomato_60_1",6.02380477047168e-05,7.23400700250370e-11,0,"Tomato_60_1_30_1A",30
1262,1283,33,-0.4173,-0.3131,-6.8621,-0.5332,-0.4095,-6.9936,0.1887,0.200045044927386,0.4314,0.3922,0.1961,20.003,2,"Tomato_60_1",6.02305334262569e-05,7.2248964250374e-11,0,"Tomato_60_1_30_1A",30
1250,1284,11,0.6197,-1.4683,-10.3565,0.6211,-1.454,-10.556,0.1887,0.200016749298651,0.4314,0.3922,0.1961,20.0088,2,"Tomato_60_1",6.02259457615129e-05,7.2194537596817e-11,0,"Tomato_60_1_30_1A",30
1261,1285,31,-0.8926,1.1478,-6.8326,-0.9953,1.2769,-6.9459,0.1887,0.200127434401183,0.4314,0.3922,0.1961,20.0095,2,"Tomato_60_1",6.02253920778369e-05,7.21879688627671e-11,0,"Tomato_60_1_30_1A",30
1258,1286,23,1.5199,1.9405,-8.6264,1.5027,1.9383,-8.8256,0.1887,0.199953294546501,0.4314,0.3922,0.1961,20.0119,2,"Tomato_60_1",6.02234937338049e-05,7.21654474888814e-11,0,"Tomato_60_1_30_1A",30
1263,1287,24,-3.26,-2.2162,-7.7306,-3.3605,-2.2307,-7.9028,0.1887,0.199908328991066,0.4314,0.3922,0.1961,20.0137,2,"Tomato_60_1",6.02220699757809e-05,7.21485564584672e-11,0,"Tomato_60_1_30_1A",30
1254,1288,8,1.5687,2.9031,-11.2812,1.5489,2.9027,-11.4802,0.1887,0.199982999277438,0.4314,0.3922,0.1961,20.017,2,"Tomato_60_1",6.02194597527369e-05,7.21175895693744e-11,0,"Tomato_60_1_30_1A",30
1259,1289,21,-4.0036,-0.3332,-8.5108,-4.0625,-0.3051,-8.6999,0.1887,0.200044070144556,0.4314,0.3922,0.1961,20.0251,2,"Tomato_60_1",6.0213052841629e-05,7.20415799325103e-11,0,"Tomato_60_1_30_1A",30
1255,1290,13,0.0223,0.9648,-10.1156,0.0137,0.8934,-10.3022,0.1887,0.199978698865653,0.4314,0.3922,0.1961,20.0254,2,"Tomato_60_1",6.0212815548625e-05,7.20387647607746e-11,0,"Tomato_60_1_30_1A",30
1257,1291,32,-0.287,-0.5779,-6.813,-0.3634,-0.7008,-6.951,0.1887,0.199963421655062,0.4314,0.3922,0.1961,20.026,2,"Tomato_60_1",6.0212340962617e-05,7.20331344173032e-11,0,"Tomato_60_1_30_1A",30
1242,1292,10,1.2452,-1.4483,-8.0537,1.262,-1.4899,-8.2486,0.1887,0.199997024977874,0.4314,0.3922,0.1961,20.0266,2,"Tomato_60_1",6.0211866376609e-05,7.20275040738318e-11,0,"Tomato_60_1_30_1A",30
1248,1293,3,-0.2912,-2.6523,-10.7976,-0.3471,-2.7295,-10.9734,0.1887,0.199975723526633,0.4314,0.3922,0.1961,20.0283,2,"Tomato_60_1",6.0210521716253e-05,7.20115514339961e-11,0,"Tomato_60_1_30_1A",30
1267,1294,28,1.4602,0.0555,-8.2701,1.4556,0.0757,-8.469,0.1887,0.199976023562826,0.4314,0.3922,0.1961,20.0289,2,"Tomato_60_1",6.0210047130245e-05,7.20059210905247e-11,0,"Tomato_60_1_30_1A",30
1265,1295,29,1.6048,-1.3129,-6.5297,1.6577,-1.435,-6.679,0.1887,0.199993274886932,0.4314,0.3922,0.1961,20.0341,2,"Tomato_60_1",6.0205934051509e-05,7.19571247804391e-11,0,"Tomato_60_1_30_1A",30
1256,1296,16,3.0949,-0.0972,-7.8295,3.1582,-0.0415,-8.0108,0.1887,0.199947668153444,0.4314,0.3922,0.1961,20.0374,2,"Tomato_60_1",6.0203323828465e-05,7.19261578913463e-11,0,"Tomato_60_1_30_1A",30
1253,1297,2,-1.7938,2.7219,-10.8632,-1.7793,2.6852,-11.0592,0.1887,0.199932838723407,0.4314,0.3922,0.1961,20.04,2,"Tomato_60_1",6.0201267289097e-05,7.19017597363036e-11,0,"Tomato_60_1_30_1A",30
1252,1298,30,0.7285,-0.6498,-6.4058,0.8204,-0.7466,-6.5548,0.1887,0.200042120564645,0.4314,0.3922,0.1961,20.0403,2,"Tomato_60_1",6.0201029996093e-05,7.18989445645679e-11,0,"Tomato_60_1_30_1A",30
1260,1299,5,0.1513,3.5542,-9.5967,0.2326,3.5732,-9.7785,0.1887,0.200054817487607,0.4314,0.3922,0.1961,20.0469,2,"Tomato_60_1",6.01958095500051e-05,7.18370107863823e-11,0,"Tomato_60_1_30_1A",30
1266,1300,19,0.3746,-0.5811,-9.5021,0.3939,-0.5222,-9.6922,0.1887,0.199949268565803,0.4314,0.3922,0.1961,20.0529,2,"Tomato_60_1",6.01910636899251e-05,7.17807073516682e-11,0,"Tomato_60_1_30_1A",30
1268,1301,15,0.5816,-3.6725,-9.6579,0.5374,-3.7135,-9.8486,0.1887,0.200002824980048,0.4314,0.3922,0.1961,20.0545,2,"Tomato_60_1",6.01897981272371e-05,7.17656931024111e-11,0,"Tomato_60_1_30_1A",30
1271,1302,20,3.0186,1.9478,-9.1841,3.0683,1.9809,-9.375,0.1887,0.200021273868555,0.4314,0.3922,0.1961,20.0599,2,"Tomato_60_1",6.01855268531651e-05,7.17150200111684e-11,0,"Tomato_60_1_30_1A",30
1275,1303,26,-2.2865,2.0081,-7.8065,-2.3074,2.0267,-8.0046,0.1887,0.200065939130078,0.4314,0.3922,0.1961,20.071,2,"Tomato_60_1",6.01767470120172e-05,7.16108586569472e-11,0,"Tomato_60_1_30_1A",30
1278,1304,18,0.1501,1.9821,-10.468,0.164,1.9447,-10.664,0.1887,0.200019924007585,0.4314,0.3922,0.1961,20.0711,2,"Tomato_60_1",6.01766679143492e-05,7.16099202663687e-11,0,"Tomato_60_1_30_1A",30
1280,1305,34,0.0425,0.2076,-6.7327,0.1112,0.3797,-6.808,0.1887,0.200020473952043,0.4314,0.3922,0.1961,20.0793,2,"Tomato_60_1",6.01701819055732e-05,7.1532972238926e-11,0,"Tomato_60_1_30_1A",30
1272,1306,27,-3.0462,0.1217,-5.1537,-3.2424,0.0852,-5.1671,0.1887,0.200015624389696,0.4314,0.3922,0.1961,20.0807,2,"Tomato_60_1",6.01690745382212e-05,7.15198347708260e-11,0,"Tomato_60_1_30_1A",30
1274,1307,22,-4.3565,-1.8632,-6.1079,-4.4689,-1.9156,-6.2648,0.1887,0.199992824871294,0.4314,0.3922,0.1961,20.0808,2,"Tomato_60_1",6.01689954405532e-05,7.15188963802475e-11,1e-09,"Tomato_60_1_30_1A",30
1283,1308,33,-0.5332,-0.4095,-6.9936,-0.632,-0.4988,-7.1428,0.1887,0.199991424816166,0.4314,0.3922,0.1961,20.094,2,"Tomato_60_1",6.01585545483773e-05,7.13950288238764e-11,0,"Tomato_60_1_30_1A",30
153,1309,0,0.16,0.1328,-20.6541,0.1663,0.1415,-20.836,0.1887,0.182216876276594,0.4314,0.3922,0.1961,20.0941,1,"Tomato_60_1",6.01584754507093e-05,7.13940904332978e-11,0,"Tomato_60_1_30_1A",30
1279,1310,17,-3.3323,0.704,-9.9448,-3.4042,0.8004,-10.1046,0.1887,0.199996524969809,0.4314,0.3922,0.1961,20.0951,2,"Tomato_60_1",6.01576844740293e-05,7.13847065275122e-11,0,"Tomato_60_1_30_1A",30
1273,1311,6,3.1562,0.9358,-10.0457,3.1444,0.946,-10.2451,0.1887,0.200009099792985,0.4314,0.3922,0.1961,20.0982,2,"Tomato_60_1",6.01552324463213e-05,7.13556164195765e-11,0,"Tomato_60_1_30_1A",30
1264,1312,14,-0.462,0.8678,-7.7662,-0.4812,0.8012,-7.9538,0.1887,0.199994899934973,0.4314,0.3922,0.1961,20.1063,2,"Tomato_60_1",6.01488255352133e-05,7.12796067827124e-11,0,"Tomato_60_1_30_1A",30
1276,1313,12,4.9077,-3.6947,-7.6212,5.0508,-3.6955,-7.7608,0.1887,0.199916007363092,0.4314,0.3922,0.1961,20.1083,2,"Tomato_60_1",6.01472435818533e-05,7.12608389711411e-11,0,"Tomato_60_1_30_1A",30
1269,1314,1,1.286,-2.579,-9.8219,1.3067,-2.5651,-10.0204,0.1887,0.200059866040144,0.4314,0.3922,0.1961,20.1117,2,"Tomato_60_1",6.01445542611414e-05,7.12289336914697e-11,0,"Tomato_60_1_30_1A",30
1285,1315,31,-0.9953,1.2769,-6.9459,-1.0963,1.4058,-7.0606,0.1887,0.199930738006941,0.4314,0.3922,0.1961,20.1136,2,"Tomato_60_1",6.01430514054494e-05,7.12111042704769e-11,0,"Tomato_60_1_30_1A",30
1287,1316,24,-3.3605,-2.2307,-7.9028,-3.4639,-2.2422,-8.0737,0.1887,0.200076535355849,0.4314,0.3922,0.1961,20.1149,2,"Tomato_60_1",6.01420231357654e-05,7.11989051929555e-11,0,"Tomato_60_1_30_1A",30
1281,1317,25,-2.1587,2.9474,-5.6429,-2.2282,3.1097,-5.7369,0.1887,0.200018849111778,0.4314,0.3922,0.1961,20.1207,2,"Tomato_60_1",6.01374354710214e-05,7.11444785393985e-11,0,"Tomato_60_1_30_1A",30
1286,1318,23,1.5027,1.9383,-8.8256,1.4976,1.9424,-9.0255,0.1887,0.200007074874865,0.4314,0.3922,0.1961,20.1247,2,"Tomato_60_1",6.01342715643014e-05,7.11069429162558e-11,0,"Tomato_60_1_30_1A",30
1294,1319,28,1.4556,0.0757,-8.469,1.4426,0.12,-8.6636,0.1887,0.2000016249934,0.4314,0.3922,0.1961,20.1299,2,"Tomato_60_1",6.01301584855654e-05,7.10581466061702e-11,0,"Tomato_60_1_30_1A",30
1289,1320,21,-4.0625,-0.3051,-8.6999,-4.072,-0.2635,-8.8953,0.1887,0.200004924939364,0.4314,0.3922,0.1961,20.1462,2,"Tomato_60_1",6.01172655656815e-05,7.09051889418635e-11,0,"Tomato_60_1_30_1A",30
1295,1321,29,1.6577,-1.435,-6.679,1.6785,-1.5618,-6.8323,0.1887,0.200029422835742,0.4314,0.3922,0.1961,20.1464,2,"Tomato_60_1",6.01171073703455e-05,7.09033121607064e-11,0,"Tomato_60_1_30_1A",30
1288,1322,8,1.5489,2.9027,-11.4802,1.5261,2.8889,-11.6784,0.1887,0.199983799343847,0.4314,0.3922,0.1961,20.1514,2,"Tomato_60_1",6.01131524869455e-05,7.08563926317779e-11,0,"Tomato_60_1_30_1A",30
1270,1323,4,-0.3074,2.0038,-8.0312,-0.2843,1.9895,-8.2293,0.1887,0.199954269771866,0.4314,0.3922,0.1961,20.1534,2,"Tomato_60_1",6.01115705335856e-05,7.08376248202065e-11,0,"Tomato_60_1_30_1A",30
1291,1324,32,-0.3634,-0.7008,-6.951,-0.4346,-0.8244,-7.0912,0.1887,0.200006099906978,0.4314,0.3922,0.1961,20.1536,2,"Tomato_60_1",6.01114123382496e-05,7.08357480390494e-11,0,"Tomato_60_1_30_1A",30
1284,1325,11,0.6211,-1.454,-10.556,0.6038,-1.4581,-10.7552,0.1887,0.199991849833938,0.4314,0.3922,0.1961,20.1542,2,"Tomato_60_1",6.01109377522416e-05,7.0830117695578e-11,0,"Tomato_60_1_30_1A",30
54,1326,35,-0.0735,0.0593,-6.8366,0.0998,-0.0023,-6.9153,0.1887,0.200052843019039,0.4314,0.3922,0.1961,20.1637,2,"Tomato_60_1",6.01034234737816e-05,7.0740970590614e-11,0,"Tomato_60_1_30_1A",30
1290,1327,13,0.0137,0.8934,-10.3022,-0.0194,0.8404,-10.4922,0.1887,0.200011524667956,0.4314,0.3922,0.1961,20.1672,2,"Tomato_60_1",6.01006550554016e-05,7.0708126920364e-11,1e-09,"Tomato_60_1_30_1A",30
1277,1328,7,3.1757,1.9583,-9.1915,3.162,1.9215,-9.3876,0.1887,0.19999284987219,0.4314,0.3922,0.1961,20.168,2,"Tomato_60_1",6.01000222740576e-05,7.07006197957355e-11,0,"Tomato_60_1_30_1A",30
1302,1329,20,3.0683,1.9809,-9.375,3.0949,2.0108,-9.5709,0.1887,0.199945942694519,0.4314,0.3922,0.1961,20.1737,2,"Tomato_60_1",6.00955137069816e-05,7.06471315327571e-11,0,"Tomato_60_1_30_1A",30
1304,1330,18,0.164,1.9447,-10.664,0.1958,1.96,-10.8609,0.1887,0.200037346513096,0.4314,0.3922,0.1961,20.1772,2,"Tomato_60_1",6.00927452886017e-05,7.06142878625072e-11,1e-09,"Tomato_60_1_30_1A",30
