"","root","x","y","Barrier","Kr","Kx","perimeter","Kr2","param_id"
"17300","root18",20,2,"b1",9.68898412693083e-05,0.793895633071559,0.132552889184042,1.12141019987625e-07,"phloem_n_files"
"17301","root21",24,2,"b5",8.0517402309913e-05,1.57073906349493,0.148280918631986,9.31914378586956e-08,"phloem_n_files"
"17302","root19",4,1,"b4",3.52643518332402e-05,0.0368698569704695,0.121669060201741,4.08152220292132e-08,"phloem_n_files"
"17303","root15",5,1,"b5",7.07055070832535e-05,0.065165750427321,0.137479922792906,8.18350776426545e-08,"phloem_n_files"
"17304","root28",30,4,"b1",8.15143082835999e-05,3.22020164510389,0.294672391156424,9.43452642171295e-08,"phloem_n_files"
"17305","root29",26,3,"b1",8.12874562030811e-05,2.52906197688727,0.212742971399743,9.40827039387513e-08,"phloem_n_files"
"17306","root12",14,2,"b6",5.80515028695103e-05,0.0325029945040336,0.136714108683945,6.71892394323036e-08,"phloem_n_files"
"17307","root20",19,2,"b6",5.78500130190119e-05,0.381755857751372,0.167860142771002,6.69560335868193e-08,"phloem_n_files"
"17308","root19",17,2,"b4",5.33936600115962e-05,1.03939148086504,0.232001634324857,6.17982176060141e-08,"phloem_n_files"
"17309","root12",20,2,"b6",9.02993734636212e-05,0.897594216319527,0.112380825915793,1.04513163731043e-07,"phloem_n_files"
"17310","root12",0,1,"b6",4.62304947158247e-05,0.048421072479128,0.138414777726849,5.35075170322045e-08,"phloem_n_files"
"17311","root9",20,2,"b1",8.46994160762397e-05,0.751390876521314,0.20566871997866,9.80317315697219e-08,"phloem_n_files"
"17312","root18",26,3,"b4",5.17844919980929e-05,1.74691780813607,0.239582058045928,5.99357546274223e-08,"phloem_n_files"
"17313","root26",24,3,"b6",6.14063663122368e-05,0.288411028338241,0.130414244047106,7.10721832317556e-08,"phloem_n_files"
"17314","root12",29,5,"b4",7.32601436592303e-05,2.27859995319164,0.198078163226274,8.4791832938924e-08,"phloem_n_files"
"17315","root8",13,2,"b1",9.09254063881589e-05,0.46720225258918,0.169473648060271,1.05237738875184e-07,"phloem_n_files"
"17316","root29",6,2,"b4",3.26550884613394e-05,0.172432363792322,0.181718052139537,3.77952412746984e-08,"phloem_n_files"
"17317","root2",29,5,"b6",5.76592021459734e-05,3.15892634985743,0.249578477881673,6.67351876689507e-08,"phloem_n_files"
"17318","root17",29,4,"b1",6.68883395174165e-05,1.76064133139953,0.227083292925066,7.74170596266395e-08,"phloem_n_files"
"17319","root18",20,2,"b4",4.55740678389289e-05,0.793895633071559,0.132552889184042,5.2747763702464e-08,"phloem_n_files"
"17320","root16",29,5,"b6",7.81679061588559e-05,6.59890810163273,0.186243825175899,9.04721136097869e-08,"phloem_n_files"
"17321","root5",25,2,"b4",5.108807580567e-05,2.59686800842921,0.170529541521756,5.91297173676736e-08,"phloem_n_files"
"17322","root21",10,1,"b4",3.77467705250255e-05,0.018570401962261,0.151612438887233,4.36883918113721e-08,"phloem_n_files"
"17323","root4",13,2,"b4",4.04744853144436e-05,0.441513092854614,0.171987036047017,4.68454691139393e-08,"phloem_n_files"
"17324","root22",14,2,"b4",3.31984641989749e-05,0.0160293424879127,0.154906729587079,3.84241483784432e-08,"phloem_n_files"
"17325","root18",16,3,"b4",5.39008896959297e-05,0.331268897787139,0.145125879655137,6.23852889999186e-08,"phloem_n_files"
"17326","root21",26,3,"b5",7.74841338219723e-05,1.76539527960929,0.183550300522242,8.96807104420976e-08,"phloem_n_files"
"17327","root19",17,2,"b5",8.67913287164741e-05,1.03939148086504,0.232001634324857,1.00452926755178e-07,"phloem_n_files"
"17328","root23",7,1,"b5",6.3242454479793e-05,0.110452641937883,0.151349552788617,7.31972852775382e-08,"phloem_n_files"
"17329","root16",30,3,"b1",5.71575025372044e-05,2.54354972666746,0.282989969924888,6.6154516825468e-08,"phloem_n_files"
"17330","root15",27,3,"b6",5.87367804135203e-05,0.760223386364455,0.197724191901017,6.79823847378707e-08,"phloem_n_files"
"17331","root3",13,1,"b5",9.0618285472294e-05,0.0564127743027886,0.0990797494697526,1.04882274852192e-07,"phloem_n_files"
"17332","root16",13,3,"b6",6.67673741161305e-05,0.304005433588897,0.123427361701845,7.7277053375151e-08,"phloem_n_files"
"17333","root26",13,1,"b6",5.78587622305156e-05,0.0381416140613624,0.141724583887934,6.69661599890227e-08,"phloem_n_files"
"17334","root28",17,3,"b1",6.97594908331863e-05,0.0999949445208522,0.136412699022329,8.0740151427299e-08,"phloem_n_files"
"17335","root30",27,3,"b1",8.02193429084442e-05,5.50862764820885,0.267516645468933,9.28464616995882e-08,"phloem_n_files"
"17336","root4",27,3,"b4",4.90782308013842e-05,1.89889831448954,0.162969816292853,5.68035078719725e-08,"phloem_n_files"
"17337","root19",10,1,"b5",6.29046225193793e-05,0.194068009044917,0.125225013128061,7.28062760640964e-08,"phloem_n_files"
"17338","root19",4,1,"b6",5.57633967650467e-05,0.0368698569704695,0.121669060201741,6.45409684780633e-08,"phloem_n_files"
"17339","root26",30,4,"b1",8.85103599912567e-05,1.92263413824479,0.151233845339578,1.02442546286177e-07,"phloem_n_files"
"17340","root19",27,3,"b6",6.88421894416479e-05,1.40993851209421,0.134931010471905,7.96784600019073e-08,"phloem_n_files"
"17341","root15",18,2,"b4",4.05076801487515e-05,0.776621744527631,0.16612010239872,4.6883889061055e-08,"phloem_n_files"
"17342","root10",28,3,"b6",6.10772405241047e-05,1.06278283815036,0.175609426600288,7.06912506066027e-08,"phloem_n_files"
"17343","root25",22,2,"b6",6.09196866440081e-05,0.670131155192342,0.186267186527807,7.05088965787131e-08,"phloem_n_files"
"17344","root21",26,3,"b6",6.28616978437728e-05,1.76539527960929,0.183550300522242,7.27565947265889e-08,"phloem_n_files"
"17345","root21",4,1,"b6",5.2467420393499e-05,0.0627110761587371,0.119440906084734,6.07261810109942e-08,"phloem_n_files"
"17346","root23",10,1,"b5",5.65563160085485e-05,0.0173764626628775,0.139151378545823,6.54586990839682e-08,"phloem_n_files"
"17347","root1",19,1,"b5",7.4206269038886e-05,0.227354938372877,0.146861684961165,8.58868854616736e-08,"phloem_n_files"
"17348","root19",26,3,"b4",5.07424975007676e-05,1.98906246557041,0.16423667227454,5.87297424777403e-08,"phloem_n_files"
"17349","root23",13,1,"b6",4.79481131065871e-05,0.142302230348055,0.199094051176944,5.54955012807721e-08,"phloem_n_files"
"17350","root3",2,1,"b5",5.49708845949675e-05,0.109427695193115,0.12508399590024,6.36237090219531e-08,"phloem_n_files"
"17351","root15",28,4,"b1",8.80542636057099e-05,3.28056687726648,0.257635477001455,1.01914656951053e-07,"phloem_n_files"
"17352","root17",1,1,"b4",2.69137047165797e-05,0.0224258291602752,0.0960482086687471,3.1150121199745e-08,"phloem_n_files"
"17353","root25",7,1,"b4",3.74930092879545e-05,0.119903295693073,0.130149275046969,4.33946866758733e-08,"phloem_n_files"
"17354","root1",30,4,"b5",6.70049996063064e-05,2.57642574082788,0.233757038680675,7.75520828776694e-08,"phloem_n_files"
"17355","root12",26,3,"b5",8.59999177701853e-05,1.78105349950451,0.1833935868604,9.95369418636404e-08,"phloem_n_files"
"17356","root10",29,4,"b1",7.3776240712081e-05,4.19969882322558,0.233080098951691,8.53891674908345e-08,"phloem_n_files"
"17357","root19",23,4,"b1",0.000116442582991993,0.889506905162978,0.134362521388283,1.34771508092584e-07,"phloem_n_files"
"17358","root8",15,1,"b4",3.89402326744923e-05,0.0517031557509973,0.171329647715276,4.50697137436253e-08,"phloem_n_files"
"17359","root2",24,2,"b5",7.99043085651691e-05,1.051967218463,0.178651325786958,9.24818386170939e-08,"phloem_n_files"
"17360","root3",14,1,"b1",7.41190441320864e-05,0.0751885464517447,0.146992379401311,8.57859307084333e-08,"phloem_n_files"
"17361","root9",25,2,"b6",6.54879082758696e-05,1.99330982757288,0.187864519195833,7.57961901341083e-08,"phloem_n_files"
"17362","root29",26,3,"b6",6.27880623125429e-05,2.52906197688727,0.212742971399743,7.2671368417295e-08,"phloem_n_files"
"17363","root18",13,1,"b1",8.43176770597199e-05,0.569631042959961,0.122789810953205,9.75899040043054e-08,"phloem_n_files"
"17364","root29",14,1,"b1",6.44574011588165e-05,0.144561129002492,0.151869424230358,7.4603473563445e-08,"phloem_n_files"
"17365","root25",1,1,"b4",3.24720314201514e-05,0.0628775877941465,0.105538263833737,3.75833696992493e-08,"phloem_n_files"
"17366","root25",21,2,"b4",4.73503062472385e-05,2.08012061440321,0.154059280084312,5.48035951935631e-08,"phloem_n_files"
"17367","root19",9,1,"b5",7.42516556822981e-05,0.105225524144367,0.136619476098642,8.59394162989561e-08,"phloem_n_files"
"17368","root19",13,1,"b6",5.34332673580198e-05,0.211824752819491,0.166022055062679,6.18440594421525e-08,"phloem_n_files"
"17369","root15",11,1,"b1",0.000109867849486115,0.443616344620267,0.123876882303829,1.27161862831152e-07,"phloem_n_files"
"17370","root2",27,6,"b4",5.10758054986858e-05,2.50680880108795,0.187338876346017,5.91155156234789e-08,"phloem_n_files"
"17371","root1",29,4,"b1",0.000127995062749077,9.71795991596777,0.198659579628404,1.48142433737358e-07,"phloem_n_files"
"17372","root14",4,1,"b5",6.22232874313859e-05,0.0237308526711416,0.144815868996401,7.20176937863263e-08,"phloem_n_files"
"17373","root21",17,2,"b1",7.28702453948196e-05,0.0192329996341387,0.159140505027348,8.43405617995597e-08,"phloem_n_files"
"17374","root1",13,2,"b6",5.75793431730591e-05,0.132553819766498,0.149183359052664,6.66427583021517e-08,"phloem_n_files"
"17375","root5",4,1,"b1",6.79883271402466e-05,0.0085017880335553,0.133523014243306,7.86901934493595e-08,"phloem_n_files"
"17376","root23",17,2,"b5",7.33130176383452e-05,0.580537157488951,0.128935676599892,8.48530296740107e-08,"phloem_n_files"
"17377","root20",14,2,"b6",6.79397927149667e-05,0.142213662561463,0.129228484430572,7.86340193460263e-08,"phloem_n_files"
"17378","root6",28,3,"b4",8.91787969227193e-05,4.3647986049154,0.150527823292512,1.03216200142036e-07,"phloem_n_files"
"17379","root8",9,3,"b6",5.60097626516935e-05,0.0922957256412354,0.111223299992853,6.48261141802008e-08,"phloem_n_files"
"17380","root28",9,1,"b6",5.75647187039698e-05,0.0116814373607165,0.123100646455448,6.66258318332984e-08,"phloem_n_files"
"17381","root8",20,2,"b1",8.06914430267102e-05,0.427728770647941,0.172136499778553,9.33928738735072e-08,"phloem_n_files"
"17382","root10",22,3,"b5",8.50702367728012e-05,1.30781890806556,0.182456860692883,9.84609221907421e-08,"phloem_n_files"
"17383","root29",3,1,"b1",6.38127837608363e-05,0.0277472185174937,0.138012491497789,7.38573886120791e-08,"phloem_n_files"
"17384","root25",1,1,"b5",6.42641381948364e-05,0.0628775877941465,0.105538263833737,7.43797895773569e-08,"phloem_n_files"
"17385","root17",12,2,"b5",7.43396059010628e-05,0.193142804992241,0.106633304806847,8.60412105336375e-08,"phloem_n_files"
"17386","root16",20,2,"b6",5.17071177332936e-05,0.381521367492311,0.205371211390848,5.98462010802009e-08,"phloem_n_files"
"17387","root19",18,2,"b5",4.91018188728791e-05,0.0716797413486068,0.21219386915471,5.68308088806471e-08,"phloem_n_files"
"17388","root26",24,3,"b1",8.28901896434664e-05,0.288411028338241,0.130414244047106,9.59377194947528e-08,"phloem_n_files"
"17389","root6",22,2,"b5",7.09594384637574e-05,0.700350752525429,0.153936003674987,8.21289797034229e-08,"phloem_n_files"
"17390","root21",17,2,"b4",4.33939126405957e-05,0.0192329996341387,0.159140505027348,5.02244359266154e-08,"phloem_n_files"
"17391","root2",12,1,"b6",6.57251282552394e-05,0.0877748141667393,0.1077300324023,7.6070750295416e-08,"phloem_n_files"
"17392","root6",16,1,"b5",9.33582141640752e-05,1.21337928139057,0.188844200568442,1.08053488615828e-07,"phloem_n_files"
"17393","root12",7,1,"b1",6.88499227228122e-05,0.0285982994092612,0.146188943658166,7.96874105588104e-08,"phloem_n_files"
"17394","root29",27,2,"b4",5.12490916967605e-05,2.12049154680816,0.179751057119032,5.93160783527321e-08,"phloem_n_files"
"17395","root10",15,2,"b4",3.64128627121964e-05,0.0253966252591552,0.142154600518642,4.21445170280051e-08,"phloem_n_files"
"17396","root19",11,2,"b4",0.000113667832392854,0.0922455379360687,0.122838565768359,1.31559991195433e-07,"phloem_n_files"
"17397","root16",14,2,"b5",5.92779537358618e-05,0.00199009098586447,0.116767220022804,6.860874274984e-08,"phloem_n_files"
"17398","root18",30,3,"b5",5.73181481523081e-05,6.22359963444648,0.311615197484187,6.63404492503566e-08,"phloem_n_files"
"17399","root25",18,2,"b5",7.96689380922924e-05,0.33999840346875,0.120585727549358,9.22094190883014e-08,"phloem_n_files"
"17400","root21",7,1,"b5",4.65232126657028e-05,0.044093722295048,0.177896980799299,5.38463109556745e-08,"phloem_n_files"
"17401","root6",12,1,"b6",6.60201201335001e-05,0.0146465964599547,0.136038407282634,7.64121760804399e-08,"phloem_n_files"
"17402","root20",16,1,"b6",5.77378306138389e-05,0.178062958915418,0.204392362459714,6.68261928400913e-08,"phloem_n_files"
"17403","root10",2,1,"b5",6.44521644734606e-05,0.200412739842362,0.132966979268423,7.45974125850238e-08,"phloem_n_files"
"17404","root17",12,2,"b6",5.96815720344198e-05,0.193142804992241,0.106633304806847,6.90758935583562e-08,"phloem_n_files"
"17405","root6",7,1,"b6",4.43010638568208e-05,0.00264413397679092,0.137236786311363,5.1274379463913e-08,"phloem_n_files"
"17406","root2",23,2,"b5",6.44888854298005e-05,1.29402647428318,0.199599875192445,7.46399136918987e-08,"phloem_n_files"
"17407","root9",5,1,"b5",5.60640158499783e-05,0.0105598366281335,0.0988458320744704,6.48889072337712e-08,"phloem_n_files"
"17408","root28",23,2,"b4",5.0375495130001e-05,2.40756090161468,0.255082119511744,5.83049712152789e-08,"phloem_n_files"
"17409","root16",14,2,"b6",4.94989395397347e-05,0.00199009098586447,0.116767220022804,5.72904392821003e-08,"phloem_n_files"
"17410","root11",10,2,"b6",5.75980025927521e-05,0.28298435537243,0.133991960935948,6.66643548527223e-08,"phloem_n_files"
"17411","root11",30,3,"b1",0.000102235457001379,3.7798365136665,0.195464598634542,1.18328075233078e-07,"phloem_n_files"
"17412","root18",17,3,"b4",4.12667746597216e-05,0.406776915904938,0.201671955512863,4.77624706709741e-08,"phloem_n_files"
"17413","root19",11,2,"b5",0.000117584802589897,0.0922455379360687,0.122838565768359,1.36093521516084e-07,"phloem_n_files"
"17414","root23",7,1,"b1",6.89618074850194e-05,0.110452641937883,0.151349552788617,7.9816906811365e-08,"phloem_n_files"
"17415","root16",9,2,"b5",5.27971461067682e-05,0.0131222407427314,0.131472611192784,6.11078079939447e-08,"phloem_n_files"
"17416","root8",23,2,"b1",0.000101432487825614,1.14836957590291,0.162609314616362,1.17398712761127e-07,"phloem_n_files"
"17417","root21",27,2,"b6",6.91799273370643e-05,4.4908567666694,0.193899284132677,8.00693603438244e-08,"phloem_n_files"
"17418","root24",10,2,"b4",4.33034687299248e-05,0.562826962427593,0.124037740623309,5.011975547445e-08,"phloem_n_files"
"17419","root3",18,3,"b4",3.93722913043324e-05,0.208716305228046,0.150311060418192,4.55697816022366e-08,"phloem_n_files"
"17420","root26",4,1,"b4",3.48216068615441e-05,0.0211605604337131,0.1122210900987,4.03027857193797e-08,"phloem_n_files"
"17421","root2",25,3,"b4",4.68466160773132e-05,1.35527349435911,0.215223260981927,5.42206204598532e-08,"phloem_n_files"
"17422","root19",10,1,"b1",6.80081129660804e-05,0.194068009044917,0.125225013128061,7.87130937107412e-08,"phloem_n_files"
"17423","root3",24,4,"b1",6.75919542811517e-05,0.250310247729339,0.207298067747915,7.82314285661478e-08,"phloem_n_files"
"17424","root3",7,1,"b5",6.43294575136619e-05,0.00928198219557123,0.147865679864693,7.44553906408124e-08,"phloem_n_files"
"17425","root23",26,3,"b6",5.95704841463094e-05,2.16553820492773,0.186213195360888,6.8947319613784e-08,"phloem_n_files"
"17426","root16",21,2,"b4",4.77259034931697e-05,0.300715321435022,0.11279890948104,5.52383142282057e-08,"phloem_n_files"
"17427","root25",12,1,"b6",5.95130854481649e-05,0.246927593977918,0.129413738032938,6.8880885935376e-08,"phloem_n_files"
"17428","root22",14,2,"b1",5.45381752448363e-05,0.0160293424879127,0.154906729587079,6.31228880148568e-08,"phloem_n_files"
"17429","root24",24,3,"b5",6.29654974261597e-05,1.2107266833825,0.247338035086178,7.28767331321293e-08,"phloem_n_files"
"17430","root19",29,4,"b1",7.84334145724341e-05,4.55847144911835,0.248457875893473,9.07794150143913e-08,"phloem_n_files"
"17431","root20",21,2,"b5",7.28951017177596e-05,0.940554630374427,0.213236485857998,8.43693306918514e-08,"phloem_n_files"
"17432","root21",9,1,"b1",9.24763296816098e-05,0.378645130376095,0.14045728604848,1.07032788983345e-07,"phloem_n_files"
"17433","root21",11,1,"b6",4.33980885183836e-05,0.0538824420749172,0.177486654763998,5.02292691184995e-08,"phloem_n_files"
"17434","root6",6,1,"b5",7.22448953036705e-05,0.0254957464933415,0.143619732510257,8.36167769718409e-08,"phloem_n_files"
"17435","root4",27,3,"b1",9.77632569031551e-05,1.89889831448954,0.162969816292853,1.13151917711985e-07,"phloem_n_files"
"17436","root11",15,1,"b5",7.13114726623651e-05,0.124741853920612,0.129425245465746,8.25364266925522e-08,"phloem_n_files"
"17437","root19",19,2,"b1",0.000107337474249497,0.713285083950091,0.245271774501268,1.2423318778877e-07,"phloem_n_files"
"17438","root17",3,1,"b6",5.36956276332035e-05,0.0923763271787773,0.128735549068443,6.21477171680596e-08,"phloem_n_files"
"17439","root14",28,2,"b1",9.34042338282656e-05,3.69961581431242,0.206072359119091,1.08106752116048e-07,"phloem_n_files"
"17440","root17",25,2,"b6",5.47757416850815e-05,0.914940631473326,0.252584785615316,6.3397849172548e-08,"phloem_n_files"
"17441","root10",20,2,"b1",6.52612774313363e-05,0.470812730224553,0.191754138866408,7.55338859158985e-08,"phloem_n_files"
"17442","root4",22,2,"b6",7.30344520307883e-05,2.12847395130659,0.211909554833526,8.45306157763753e-08,"phloem_n_files"
"17443","root28",18,2,"b5",8.48461646505566e-05,0.895411566139812,0.175095914377274,9.82015794566627e-08,"phloem_n_files"
"17444","root20",25,3,"b1",8.45831037371145e-05,1.0830651414105,0.209709365310707,9.78971108068455e-08,"phloem_n_files"
"17445","root24",28,3,"b4",5.10522681847084e-05,3.36759095441771,0.226500360539522,5.9088273361931e-08,"phloem_n_files"
"17446","root1",30,4,"b1",7.15742087105957e-05,2.57642574082788,0.233757038680675,8.28405193409672e-08,"phloem_n_files"
"17447","root21",23,4,"b1",8.55408053015783e-05,1.38236989222747,0.201838960410473,9.90055616916415e-08,"phloem_n_files"
"17448","root29",18,1,"b5",6.60316431139617e-05,0.223370697784102,0.149433015126351,7.64255128633816e-08,"phloem_n_files"
"17449","root20",21,2,"b6",5.95453036447605e-05,0.940554630374427,0.213236485857998,6.89181755147691e-08,"phloem_n_files"
"17450","root30",18,2,"b5",8.40563895740545e-05,0.328618007092675,0.153095227026355,9.72874879329335e-08,"phloem_n_files"
"17451","root9",27,3,"b1",8.88095434539518e-05,4.16697744623539,0.234207316109943,1.02788823442074e-07,"phloem_n_files"
"17452","root30",23,3,"b5",8.55480779317155e-05,1.33013630326287,0.150829098992141,9.90139790876337e-08,"phloem_n_files"
"17453","root11",12,1,"b5",7.36994673677639e-05,0.0335347038603444,0.117379199253778,8.53003094534304e-08,"phloem_n_files"
"17454","root22",21,2,"b5",7.89285811137849e-05,1.47546392484208,0.246977983611797,9.1352524437251e-08,"phloem_n_files"
"17455","root12",11,2,"b6",4.2263938534402e-05,0.00731637824391418,0.145873701816699,4.89165955259282e-08,"phloem_n_files"
"17456","root12",27,3,"b6",7.37842164186749e-05,0.815909498907192,0.146015173474038,8.53983986327256e-08,"phloem_n_files"
"17457","root15",30,3,"b5",7.32412607171569e-05,3.97805029483305,0.240288048540741,8.47699776818946e-08,"phloem_n_files"
"17458","root23",22,3,"b6",7.39295785288813e-05,1.01773687189328,0.156930469314487,8.55666418158348e-08,"phloem_n_files"
"17459","root6",23,3,"b5",8.40602748107185e-05,1.37867819355287,0.173093136655111,9.72919847346279e-08,"phloem_n_files"
"17460","root10",20,2,"b4",3.85353111114811e-05,0.470812730224553,0.191754138866408,4.46010545271772e-08,"phloem_n_files"
"17461","root24",8,2,"b4",3.75300152669182e-05,0.24281423120837,0.116768085266279,4.34375176700442e-08,"phloem_n_files"
"17462","root8",0,1,"b4",2.43209698275912e-05,0.033332221134988,0.137696071751528,2.81492706337861e-08,"phloem_n_files"
"17463","root18",11,2,"b1",7.72098051915432e-05,0.0478091680353284,0.144426020896388,8.9363200453175e-08,"phloem_n_files"
"17464","root21",18,2,"b4",4.59255778900406e-05,0.403133707810836,0.177350032427492,5.31546040393988e-08,"phloem_n_files"
"17465","root20",27,4,"b1",5.427592253388e-05,0.660251878139463,0.28104889879004,6.28193547845833e-08,"phloem_n_files"
"17466","root12",28,4,"b1",8.71907722436227e-05,2.57123978616857,0.210353306689855,1.00915245652341e-07,"phloem_n_files"
"17467","root21",12,1,"b4",4.70538027346569e-05,0.187024021071564,0.348996017281832,5.44604198317788e-08,"phloem_n_files"
"17468","root6",0,1,"b5",7.76164849012211e-05,0.0291104649488388,0.0911455271073175,8.98338945615985e-08,"phloem_n_files"
"17469","root6",8,1,"b6",5.90588265581607e-05,0.0393546943142653,0.17362448353176,6.83551233312045e-08,"phloem_n_files"
"17470","root20",23,3,"b6",7.25920194193522e-05,1.46029676302155,0.158023560456246,8.40185409946206e-08,"phloem_n_files"
"17471","root25",9,1,"b1",8.39470824097948e-05,0.178999403222796,0.149202632885668,9.71609750113366e-08,"phloem_n_files"
"17472","root12",23,3,"b1",7.34781541827086e-05,0.858728649689077,0.175489958870018,8.50441599336905e-08,"phloem_n_files"
"17473","root26",26,3,"b6",7.25988433565709e-05,1.54265598705919,0.15919780985854,8.40264390701052e-08,"phloem_n_files"
"17474","root20",25,3,"b5",7.60018965183067e-05,1.0830651414105,0.209709365310707,8.79651580072994e-08,"phloem_n_files"
"17475","root10",18,1,"b4",5.04527167903837e-05,1.00542864363508,0.24511761734145,5.83943481370182e-08,"phloem_n_files"
"17476","root1",15,2,"b4",3.78705058671308e-05,0.121951718050355,0.15442779158032,4.38316040128829e-08,"phloem_n_files"
"17477","root19",7,2,"b6",5.25385865413712e-05,0.496233383373258,0.170084325176842,6.08085492376981e-08,"phloem_n_files"
"17478","root15",18,2,"b5",7.28867910196497e-05,0.776621744527631,0.16612010239872,8.43597118282983e-08,"phloem_n_files"
"17479","root12",8,1,"b4",3.0818427072599e-05,0.0227944926733421,0.144567706648085,3.56694757784711e-08,"phloem_n_files"
"17480","root16",1,1,"b6",6.26966765131918e-05,0.0492969328921385,0.112017990600113,7.25655978161942e-08,"phloem_n_files"
"17481","root18",11,2,"b4",4.19628391766415e-05,0.0478091680353284,0.144426020896388,4.85681008988906e-08,"phloem_n_files"
"17482","root9",16,3,"b4",4.7981648969188e-05,0.159829952014808,0.129424029857246,5.55343159365602e-08,"phloem_n_files"
"17483","root26",0,1,"b6",4.38126931238839e-05,0.0122682531999408,0.14645747111363,5.07091355600508e-08,"phloem_n_files"
"17484","root5",30,3,"b6",8.32497649822355e-05,2.68036997529205,0.15821707360772,9.63538946553652e-08,"phloem_n_files"
"17485","root14",17,1,"b5",7.51464184582714e-05,0.452764719066923,0.164097153136421,8.697502136374e-08,"phloem_n_files"
"17486","root18",25,4,"b4",4.79257885773489e-05,1.20141383671812,0.182519063930896,5.54696627052649e-08,"phloem_n_files"
"17487","root25",28,2,"b1",7.65377441425962e-05,6.65683002726819,0.301905240054769,8.85853520168938e-08,"phloem_n_files"
"17488","root20",16,1,"b4",4.6108899553062e-05,0.178062958915418,0.204392362459714,5.33667818901181e-08,"phloem_n_files"
"17489","root24",23,2,"b6",6.48473552897363e-05,1.53119261237588,0.177363136102659,7.50548093631207e-08,"phloem_n_files"
"17490","root29",12,1,"b5",5.8391701236941e-05,0.125687567444739,0.175780985419734,6.75829875427558e-08,"phloem_n_files"
"17491","root17",1,1,"b5",5.83104726915364e-05,0.0224258291602752,0.0960482086687471,6.74889730226116e-08,"phloem_n_files"
"17492","root2",12,1,"b5",8.37224427598354e-05,0.0877748141667393,0.1077300324023,9.69009754164762e-08,"phloem_n_files"
"17493","root2",30,5,"b5",8.16976941714043e-05,3.95673788162498,0.20523185046263,9.45575164020883e-08,"phloem_n_files"
"17494","root20",10,1,"b4",0.000123644352957261,0.179629055822093,0.120387736211848,1.4310688999683e-07,"phloem_n_files"
"17495","root23",14,4,"b4",3.47792544414903e-05,0.187756248720943,0.155922770355534,4.02537667146878e-08,"phloem_n_files"
"17496","root2",19,3,"b4",4.36553303261262e-05,0.184433321343889,0.132692103563658,5.05270026922757e-08,"phloem_n_files"
"17497","root20",22,3,"b5",6.8173996441067e-05,1.86312938614829,0.181984847879992,7.89050884734572e-08,"phloem_n_files"
"17498","root21",28,3,"b6",6.30239717955452e-05,3.66811906000608,0.220179533966006,7.29444118003995e-08,"phloem_n_files"
"17499","root1",30,4,"b6",5.57682120063539e-05,2.57642574082788,0.233757038680675,6.45465416740207e-08,"phloem_n_files"
"17500","root20",27,4,"b5",5.13367278458842e-05,0.660251878139463,0.28104889879004,5.94175090808845e-08,"phloem_n_files"
"17501","root17",26,3,"b5",0.000102568104416853,2.90974371863283,0.162486647426228,1.18713083815802e-07,"phloem_n_files"
"17502","root9",16,3,"b5",8.24512780574994e-05,0.159829952014808,0.129424029857246,9.54297199739576e-08,"phloem_n_files"
"17503","root3",15,2,"b6",6.21570626424015e-05,0.103013667139451,0.127742744087653,7.19410447250017e-08,"phloem_n_files"
"17504","root6",12,1,"b5",8.38457992026694e-05,0.0146465964599547,0.136038407282634,9.70437490771637e-08,"phloem_n_files"
"17505","root25",23,2,"b4",4.38909649569638e-05,0.591961608034998,0.178896389631872,5.07997279594488e-08,"phloem_n_files"
"17506","root4",10,1,"b6",4.74729562868035e-05,0.0174904802958512,0.136648677231682,5.49455512578744e-08,"phloem_n_files"
"17507","root5",22,2,"b6",6.05444493154392e-05,1.57242339168017,0.190367861021088,7.00745941150917e-08,"phloem_n_files"
"17508","root15",5,1,"b1",7.84079336848124e-05,0.065165750427321,0.137479922792906,9.07499232463106e-08,"phloem_n_files"
"17509","root26",25,4,"b6",5.85991854997194e-05,2.4791103884014,0.230955391850655,6.7823131365416e-08,"phloem_n_files"
"17510","root12",12,2,"b5",6.00778548834568e-05,0.129882607467252,0.159098704307225,6.95345542632602e-08,"phloem_n_files"
"17511","root10",17,2,"b1",7.38002775992144e-05,0.619456397569034,0.174479722850002,8.54169879620537e-08,"phloem_n_files"
"17512","root29",17,2,"b6",5.28637983411003e-05,0.0658046540133171,0.14402224064187,6.11849517836809e-08,"phloem_n_files"
"17513","root23",14,4,"b5",6.24661130635246e-05,0.187756248720943,0.155922770355534,7.2298741971672e-08,"phloem_n_files"
"17514","root21",19,2,"b1",8.31269445907387e-05,0.222303052389761,0.149868156901534,9.62117414244661e-08,"phloem_n_files"
"17515","root17",19,3,"b5",6.99066046082709e-05,0.516307926526899,0.163383679721443,8.09104220003135e-08,"phloem_n_files"
"17516","root4",12,3,"b5",6.60906331970614e-05,0.0573027776824194,0.131565948460825,7.64937884225248e-08,"phloem_n_files"
"17517","root26",7,1,"b5",6.27961145644716e-05,0.0231176726171759,0.127106430940676,7.26806881533236e-08,"phloem_n_files"
"17518","root3",4,1,"b4",2.96062533508522e-05,0.214088236614779,0.137981060779217,3.42664969338567e-08,"phloem_n_files"
"17519","root8",12,2,"b5",7.60566979522448e-05,0.135167734680142,0.139109765688259,8.80285855928759e-08,"phloem_n_files"
"17520","root1",5,2,"b1",8.69759125426494e-05,0.111938363804207,0.134405094888677,1.00666565442881e-07,"phloem_n_files"
