"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","z3","time2"
120886,120887,7,-1.2827,-4.8335,-32.4801,-1.287,-4.8248,-32.6806,0.1887,0.2007,0,0,205,5.5925,2,-53.0745,24.4075
120887,120888,7,-1.287,-4.8248,-32.6806,-1.2865,-4.8132,-32.8626,0.1887,0.1825,0,0,205,5.6329,2,-52.8925,24.3671
120888,120889,7,-1.2865,-4.8132,-32.8626,-1.288,-4.8038,-33.0447,0.1887,0.1823,0,0,205,5.6733,2,-52.7104,24.3267
120889,120890,7,-1.288,-4.8038,-33.0447,-1.2913,-4.8023,-33.2245,0.1887,0.1798,0,0,205,5.7134,2,-52.5306,24.2866
120890,120891,7,-1.2913,-4.8023,-33.2245,-1.307,-4.812,-33.3947,0.1887,0.1712,0,0,205,5.7516,2,-52.3604,24.2484
120891,120892,7,-1.307,-4.812,-33.3947,-1.2964,-4.8364,-33.5732,0.1887,0.1805,0,0,205,5.7921,2,-52.1819,24.2079
120892,120893,7,-1.2964,-4.8364,-33.5732,-1.2756,-4.8629,-33.7922,0.1887,0.2215,0,0,205,5.8419,2,-51.9629,24.1581
120893,120894,7,-1.2756,-4.8629,-33.7922,-1.2632,-4.8855,-34.0055,0.1887,0.2149,0,0,205,5.8904,2,-51.7496,24.1096
120894,120895,7,-1.2632,-4.8855,-34.0055,-1.2541,-4.9119,-34.2234,0.1887,0.2197,0,0,205,5.9401,2,-51.5317,24.0599
120895,120896,7,-1.2541,-4.9119,-34.2234,-1.2523,-4.9545,-34.4394,0.1887,0.2202,0,0,205,5.9902,2,-51.3157,24.0098
120896,120897,7,-1.2523,-4.9545,-34.4394,-1.2426,-4.9677,-34.6247,0.1887,0.186,0,0,205,6.0327,2,-51.1304,23.9673
120897,120898,7,-1.2426,-4.9677,-34.6247,-1.2281,-4.9844,-34.8395,0.1887,0.2159,0,0,205,6.0822,2,-50.9156,23.9178
120898,120899,7,-1.2281,-4.9844,-34.8395,-1.2075,-4.991,-35.0348,0.1887,0.1965,0,0,205,6.1274,2,-50.7203,23.8726
120899,120900,7,-1.2075,-4.991,-35.0348,-1.2051,-4.9865,-35.2282,0.1887,0.1935,0,0,205,6.172,2,-50.5269,23.828
120900,120901,7,-1.2051,-4.9865,-35.2282,-1.1854,-4.9919,-35.4518,0.1887,0.2246,0,0,205,6.2241,2,-50.3033,23.7759
120901,120902,7,-1.1854,-4.9919,-35.4518,-1.1915,-4.9798,-35.6496,0.1887,0.1983,0,0,205,6.2702,2,-50.1055,23.7298
120902,120903,7,-1.1915,-4.9798,-35.6496,-1.1928,-4.9797,-35.8723,0.1887,0.2228,0,0,205,6.3222,2,-49.8828,23.6778
120903,120904,7,-1.1928,-4.9797,-35.8723,-1.1862,-4.9845,-36.0784,0.1887,0.2062,0,0,205,6.3706,2,-49.6767,23.6294
120904,120905,7,-1.1862,-4.9845,-36.0784,-1.1813,-4.9888,-36.3283,0.1887,0.25,0,0,205,6.4294,2,-49.4268,23.5706
120905,120906,7,-1.1813,-4.9888,-36.3283,-1.173,-4.9949,-36.5068,0.1887,0.1789,0,0,205,6.4717,2,-49.2483,23.5283
120906,120907,7,-1.173,-4.9949,-36.5068,-1.1652,-4.9979,-36.7403,0.1887,0.2336,0,0,205,6.5272,2,-49.0148,23.4728
120907,120908,7,-1.1652,-4.9979,-36.7403,-1.1585,-5.0215,-36.9577,0.1887,0.2188,0,0,205,6.5793,2,-48.7974,23.4207
120908,120909,7,-1.1585,-5.0215,-36.9577,-1.1613,-5.0476,-37.1543,0.1887,0.1983,0,0,205,6.6268,2,-48.6008,23.3732
120909,120910,7,-1.1613,-5.0476,-37.1543,-1.1632,-5.0716,-37.3319,0.1887,0.1792,0,0,205,6.6698,2,-48.4232,23.3302
120910,120911,7,-1.1632,-5.0716,-37.3319,-1.1706,-5.0862,-37.5162,0.1887,0.1851,0,0,205,6.7144,2,-48.2389,23.2856
120911,120912,7,-1.1706,-5.0862,-37.5162,-1.1692,-5.0985,-37.6961,0.1887,0.1802,0,0,205,6.758,2,-48.059,23.242
120912,120913,7,-1.1692,-5.0985,-37.6961,-1.1695,-5.1104,-37.8993,0.1887,0.2036,0,0,205,6.8074,2,-47.8558,23.1926
120913,120914,7,-1.1695,-5.1104,-37.8993,-1.1658,-5.1151,-38.1072,0.1887,0.2079,0,0,205,6.8581,2,-47.6479,23.1419
120914,120915,7,-1.1658,-5.1151,-38.1072,-1.1582,-5.1201,-38.3011,0.1887,0.1942,0,0,205,6.9056,2,-47.454,23.0944
120915,120916,7,-1.1582,-5.1201,-38.3011,-1.1507,-5.1288,-38.552,0.1887,0.2511,0,0,205,6.9673,2,-47.2031,23.0327
120916,120917,7,-1.1507,-5.1288,-38.552,-1.1427,-5.1296,-38.7287,0.1887,0.1769,0,0,205,7.011,2,-47.0264,22.989
120917,120918,7,-1.1427,-5.1296,-38.7287,-1.1409,-5.1231,-38.9336,0.1887,0.205,0,0,205,7.0617,2,-46.8215,22.9383
120918,120919,7,-1.1409,-5.1231,-38.9336,-1.1428,-5.1138,-39.1328,0.1887,0.1994,0,0,205,7.1113,2,-46.6223,22.8887
120919,120920,7,-1.1428,-5.1138,-39.1328,-1.1482,-5.1151,-39.3334,0.1887,0.2007,0,0,205,7.1614,2,-46.4217,22.8386
120920,120921,7,-1.1482,-5.1151,-39.3334,-1.1544,-5.1227,-39.5131,0.1887,0.1799,0,0,205,7.2065,2,-46.242,22.7935
120921,120922,7,-1.1544,-5.1227,-39.5131,-1.1591,-5.1328,-39.707,0.1887,0.1943,0,0,205,7.2554,2,-46.0481,22.7446
120922,120923,7,-1.1591,-5.1328,-39.707,-1.1661,-5.1449,-39.9011,0.1887,0.1946,0,0,205,7.3045,2,-45.854,22.6955
120923,120924,7,-1.1661,-5.1449,-39.9011,-1.1708,-5.1412,-40.1075,0.1887,0.2065,0,0,205,7.3569,2,-45.6476,22.6431
120924,120925,7,-1.1708,-5.1412,-40.1075,-1.1762,-5.1359,-40.2853,0.1887,0.1779,0,0,205,7.4021,2,-45.4698,22.5979
120925,120926,7,-1.1762,-5.1359,-40.2853,-1.179,-5.1363,-40.5006,0.1887,0.2154,0,0,205,7.4572,2,-45.2545,22.5428
120926,120927,7,-1.179,-5.1363,-40.5006,-1.1784,-5.1352,-40.6874,0.1887,0.1868,0,0,205,7.5051,2,-45.0677,22.4949
120927,120928,7,-1.1784,-5.1352,-40.6874,-1.1806,-5.135,-40.897,0.1887,0.2096,0,0,205,7.5591,2,-44.8581,22.4409
120928,120929,7,-1.1806,-5.135,-40.897,-1.1843,-5.1423,-41.1,0.1887,0.2032,0,0,205,7.6116,2,-44.6551,22.3884
120929,120930,7,-1.1843,-5.1423,-41.1,-1.206,-5.1583,-41.2726,0.1887,0.1747,0,0,205,7.657,2,-44.4825,22.343
120930,120931,7,-1.206,-5.1583,-41.2726,-1.2205,-5.1888,-41.4825,0.1887,0.2126,0,0,205,7.7124,2,-44.2726,22.2876
120931,120932,7,-1.2205,-5.1888,-41.4825,-1.2317,-5.2201,-41.6915,0.1887,0.2117,0,0,205,7.7679,2,-44.0636,22.2321
120932,120933,7,-1.2317,-5.2201,-41.6915,-1.2265,-5.2374,-41.8675,0.1887,0.1769,0,0,205,7.8144,2,-43.8876,22.1856
120933,120934,7,-1.2265,-5.2374,-41.8675,-1.2184,-5.2596,-42.1222,0.1887,0.2558,0,0,205,7.8819,2,-43.6329,22.1181
120934,120935,7,-1.2184,-5.2596,-42.1222,-1.2171,-5.2583,-42.3439,0.1887,0.2217,0,0,205,7.9408,2,-43.4112,22.0592
120935,120936,7,-1.2171,-5.2583,-42.3439,-1.2175,-5.2542,-42.5638,0.1887,0.22,0,0,205,7.9995,2,-43.1913,22.0005
120936,120937,7,-1.2175,-5.2542,-42.5638,-1.2149,-5.2641,-42.7335,0.1887,0.1701,0,0,205,8.045,2,-43.0216,21.955
120937,120938,7,-1.2149,-5.2641,-42.7335,-1.2081,-5.2569,-42.929,0.1887,0.1957,0,0,205,8.0976,2,-42.8261,21.9024
120938,120939,7,-1.2081,-5.2569,-42.929,-1.2088,-5.2521,-43.1518,0.1887,0.2228,0,0,205,8.1578,2,-42.6033,21.8422
120939,120940,7,-1.2088,-5.2521,-43.1518,-1.2176,-5.2472,-43.3157,0.1887,0.1642,0,0,205,8.2023,2,-42.4394,21.7977
120940,120941,7,-1.2176,-5.2472,-43.3157,-1.2176,-5.2534,-43.5315,0.1887,0.2159,0,0,205,8.2611,2,-42.2236,21.7389
120941,120942,7,-1.2176,-5.2534,-43.5315,-1.2151,-5.2735,-43.7399,0.1887,0.2094,0,0,205,8.3184,2,-42.0152,21.6816
120942,120943,7,-1.2151,-5.2735,-43.7399,-1.2028,-5.2841,-43.9708,0.1887,0.2314,0,0,205,8.382,2,-41.7843,21.618
120943,120944,7,-1.2028,-5.2841,-43.9708,-1.2075,-5.2759,-44.1612,0.1887,0.1906,0,0,205,8.4346,2,-41.5939,21.5654
120944,120945,7,-1.2075,-5.2759,-44.1612,-1.216,-5.2754,-44.3855,0.1887,0.2245,0,0,205,8.4969,2,-41.3696,21.5031
120945,120946,7,-1.216,-5.2754,-44.3855,-1.2164,-5.2609,-44.5957,0.1887,0.2107,0,0,205,8.5556,2,-41.1594,21.4444
120946,120947,7,-1.2164,-5.2609,-44.5957,-1.2159,-5.2492,-44.7796,0.1887,0.1843,0,0,205,8.6072,2,-40.9755,21.3928
120947,120948,7,-1.2159,-5.2492,-44.7796,-1.2192,-5.2384,-44.962,0.1887,0.1827,0,0,205,8.6586,2,-40.7931,21.3414
120948,120949,7,-1.2192,-5.2384,-44.962,-1.2072,-5.2402,-45.1674,0.1887,0.2057,0,0,205,8.7167,2,-40.5877,21.2833
120949,120950,7,-1.2072,-5.2402,-45.1674,-1.2015,-5.2462,-45.341,0.1887,0.1739,0,0,205,8.766,2,-40.4141,21.234
120950,120951,7,-1.2015,-5.2462,-45.341,-1.2073,-5.2486,-45.5165,0.1887,0.1756,0,0,205,8.816,2,-40.2386,21.184
120951,120952,7,-1.2073,-5.2486,-45.5165,-1.2103,-5.2545,-45.7165,0.1887,0.2001,0,0,205,8.8732,2,-40.0386,21.1268
120952,120953,7,-1.2103,-5.2545,-45.7165,-1.2025,-5.2776,-45.9408,0.1887,0.2256,0,0,205,8.938,2,-39.8143,21.062
120953,120954,7,-1.2025,-5.2776,-45.9408,-1.1939,-5.2825,-46.1314,0.1887,0.1908,0,0,205,8.993,2,-39.6237,21.007
120954,120955,7,-1.1939,-5.2825,-46.1314,-1.1856,-5.2868,-46.3297,0.1887,0.1986,0,0,205,9.0506,2,-39.4254,20.9494
120955,120956,7,-1.1856,-5.2868,-46.3297,-1.189,-5.285,-46.5407,0.1887,0.211,0,0,205,9.1121,2,-39.2144,20.8879
120956,120957,7,-1.189,-5.285,-46.5407,-1.1901,-5.2978,-46.7255,0.1887,0.1853,0,0,205,9.1663,2,-39.0296,20.8337
120957,120958,7,-1.1901,-5.2978,-46.7255,-1.1842,-5.3059,-46.9031,0.1887,0.1778,0,0,205,9.2185,2,-38.852,20.7815
120958,120959,7,-1.1842,-5.3059,-46.9031,-1.1568,-5.3093,-47.1071,0.1887,0.2058,0,0,205,9.2793,2,-38.648,20.7207
120959,120960,7,-1.1568,-5.3093,-47.1071,-1.1303,-5.3086,-47.3271,0.1887,0.2216,0,0,205,9.345,2,-38.428,20.655
120960,120961,7,-1.1303,-5.3086,-47.3271,-1.1021,-5.3058,-47.5378,0.1887,0.2126,0,0,205,9.4084,2,-38.2173,20.5916
120961,120962,7,-1.1021,-5.3058,-47.5378,-1.0996,-5.3101,-47.7214,0.1887,0.1837,0,0,205,9.4635,2,-38.0337,20.5365
120962,120963,7,-1.0996,-5.3101,-47.7214,-1.1111,-5.3105,-47.9335,0.1887,0.2124,0,0,205,9.5274,2,-37.8216,20.4726
120963,120964,7,-1.1111,-5.3105,-47.9335,-1.101,-5.322,-48.1324,0.1887,0.1995,0,0,205,9.5877,2,-37.6227,20.4123
120964,120965,7,-1.101,-5.322,-48.1324,-1.0933,-5.3241,-48.3258,0.1887,0.1936,0,0,205,9.6466,2,-37.4293,20.3534
120965,120966,7,-1.0933,-5.3241,-48.3258,-1.0929,-5.3463,-48.5004,0.1887,0.176,0,0,205,9.7003,2,-37.2547,20.2997
120966,120967,7,-1.0929,-5.3463,-48.5004,-1.1046,-5.3781,-48.6803,0.1887,0.183,0,0,205,9.7564,2,-37.0748,20.2436
120967,120968,7,-1.1046,-5.3781,-48.6803,-1.1015,-5.4029,-48.876,0.1887,0.1973,0,0,205,9.8172,2,-36.8791,20.1828
120968,120969,7,-1.1015,-5.4029,-48.876,-1.1025,-5.4276,-49.0406,0.1887,0.1664,0,0,205,9.8687,2,-36.7145,20.1313
120969,120970,7,-1.1025,-5.4276,-49.0406,-1.1024,-5.4616,-49.2264,0.1887,0.189,0,0,205,9.9274,2,-36.5287,20.0726
120970,120971,7,-1.1024,-5.4616,-49.2264,-1.0851,-5.4984,-49.4067,0.1887,0.1848,0,0,205,9.9851,2,-36.3484,20.0149
120971,120972,7,-1.0851,-5.4984,-49.4067,-1.0594,-5.5696,-49.5813,0.1887,0.1903,0,0,205,10.0448,2,-36.1738,19.9552
120972,120973,7,-1.0594,-5.5696,-49.5813,-1.0331,-5.6545,-49.7976,0.1887,0.2339,0,0,205,10.1185,2,-35.9575,19.8815
120973,120974,7,-1.0331,-5.6545,-49.7976,-0.9756,-5.7206,-50.0195,0.1887,0.2385,0,0,205,10.1942,2,-35.7356,19.8058
120974,120975,7,-0.9756,-5.7206,-50.0195,-0.9269,-5.7735,-50.1972,0.1887,0.1918,0,0,205,10.2553,2,-35.5579,19.7447
120975,120976,7,-0.9269,-5.7735,-50.1972,-0.8697,-5.8345,-50.4024,0.1887,0.2216,0,0,205,10.3264,2,-35.3527,19.6736
120976,120977,7,-0.8697,-5.8345,-50.4024,-0.8248,-5.8923,-50.5792,0.1887,0.1914,0,0,205,10.388,2,-35.1759,19.612
120977,120978,7,-0.8248,-5.8923,-50.5792,-0.7864,-5.9355,-50.7907,0.1887,0.2192,0,0,205,10.459,2,-34.9644,19.541
120978,120979,7,-0.7864,-5.9355,-50.7907,-0.7579,-5.9727,-50.9955,0.1887,0.2101,0,0,205,10.5275,2,-34.7596,19.4725
120979,120980,7,-0.7579,-5.9727,-50.9955,-0.7324,-5.996,-51.1952,0.1887,0.2027,0,0,205,10.5939,2,-34.5599,19.4061
120980,120981,7,-0.7324,-5.996,-51.1952,-0.7051,-6.0214,-51.3989,0.1887,0.207,0,0,205,10.6621,2,-34.3562,19.3379
120981,120982,7,-0.7051,-6.0214,-51.3989,-0.6803,-6.0434,-51.581,0.1887,0.1851,0,0,205,10.7233,2,-34.1741,19.2767
120982,120983,7,-0.6803,-6.0434,-51.581,-0.6757,-6.0673,-51.8047,0.1887,0.225,0,0,205,10.7982,2,-33.9504,19.2018
120983,120984,7,-0.6757,-6.0673,-51.8047,-0.6536,-6.0835,-52.0052,0.1887,0.2024,0,0,205,10.8659,2,-33.7499,19.1341
120984,120985,7,-0.6536,-6.0835,-52.0052,-0.6394,-6.1039,-52.1713,0.1887,0.168,0,0,205,10.9224,2,-33.5838,19.0776
120985,120986,7,-0.6394,-6.1039,-52.1713,-0.6336,-6.1467,-52.3645,0.1887,0.1979,0,0,205,10.9893,2,-33.3906,19.0107
120986,120987,7,-0.6336,-6.1467,-52.3645,-0.6394,-6.1767,-52.5329,0.1887,0.1711,0,0,205,11.0474,2,-33.2222,18.9526
120987,120988,7,-0.6394,-6.1767,-52.5329,-0.6376,-6.1966,-52.7355,0.1887,0.2037,0,0,205,11.117,2,-33.0196,18.883
120988,120989,7,-0.6376,-6.1966,-52.7355,-0.6452,-6.1982,-52.9105,0.1887,0.1752,0,0,205,11.1771,2,-32.8446,18.8229
120989,120990,7,-0.6452,-6.1982,-52.9105,-0.6533,-6.1921,-53.1278,0.1887,0.2175,0,0,205,11.2521,2,-32.6273,18.7479
120990,120991,7,-0.6533,-6.1921,-53.1278,-0.6605,-6.2051,-53.3268,0.1887,0.1995,0,0,205,11.3213,2,-32.4283,18.6787
120991,120992,7,-0.6605,-6.2051,-53.3268,-0.6607,-6.2155,-53.5381,0.1887,0.2116,0,0,205,11.3952,2,-32.217,18.6048
120992,120993,7,-0.6607,-6.2155,-53.5381,-0.6695,-6.2465,-53.7685,0.1887,0.2326,0,0,205,11.4768,2,-31.9866,18.5232
120993,120994,7,-0.6695,-6.2465,-53.7685,-0.6641,-6.2607,-53.9876,0.1887,0.2196,0,0,205,11.5544,2,-31.7675,18.4456
120994,120995,7,-0.6641,-6.2607,-53.9876,-0.6732,-6.2601,-54.2165,0.1887,0.2291,0,0,205,11.6358,2,-31.5386,18.3642
120995,120996,7,-0.6732,-6.2601,-54.2165,-0.6732,-6.2595,-54.4431,0.1887,0.2267,0,0,205,11.717,2,-31.312,18.283
120996,120997,7,-0.6732,-6.2595,-54.4431,-0.696,-6.256,-54.6538,0.1887,0.2119,0,0,205,11.7933,2,-31.1013,18.2067
120997,120998,7,-0.696,-6.256,-54.6538,-0.7112,-6.2528,-54.8656,0.1887,0.2124,0,0,205,11.8702,2,-30.8895,18.1298
120998,120999,7,-0.7112,-6.2528,-54.8656,-0.7199,-6.2464,-55.0546,0.1887,0.1893,0,0,205,11.9392,2,-30.7005,18.0608
120999,121000,7,-0.7199,-6.2464,-55.0546,-0.7532,-6.2423,-55.2789,0.1887,0.2269,0,0,205,12.0223,2,-30.4762,17.9777
121000,121001,7,-0.7532,-6.2423,-55.2789,-0.7797,-6.2526,-55.4662,0.1887,0.1894,0,0,205,12.0922,2,-30.2889,17.9078
121001,121002,7,-0.7797,-6.2526,-55.4662,-0.8109,-6.2647,-55.6846,0.1887,0.221,0,0,205,12.1742,2,-30.0705,17.8258
121002,121003,7,-0.8109,-6.2647,-55.6846,-0.8307,-6.2545,-55.8576,0.1887,0.1744,0,0,205,12.2392,2,-29.8975,17.7608
121003,121004,7,-0.8307,-6.2545,-55.8576,-0.8477,-6.2603,-56.0775,0.1887,0.2207,0,0,205,12.3221,2,-29.6776,17.6779
121004,121005,7,-0.8477,-6.2603,-56.0775,-0.859,-6.272,-56.2988,0.1887,0.2219,0,0,205,12.4059,2,-29.4563,17.5941
121005,121006,7,-0.859,-6.272,-56.2988,-0.8639,-6.2912,-56.4788,0.1887,0.1811,0,0,205,12.4748,2,-29.2763,17.5252
121006,121007,7,-0.8639,-6.2912,-56.4788,-0.8737,-6.3037,-56.655,0.1887,0.177,0,0,205,12.5424,2,-29.1001,17.4576
121007,121008,7,-0.8737,-6.3037,-56.655,-0.8816,-6.3169,-56.8441,0.1887,0.1897,0,0,205,12.6153,2,-28.911,17.3847
121008,121009,7,-0.8816,-6.3169,-56.8441,-0.8941,-6.334,-57.0609,0.1887,0.2179,0,0,205,12.6996,2,-28.6942,17.3004
121009,121010,7,-0.8941,-6.334,-57.0609,-0.9002,-6.3471,-57.2359,0.1887,0.1756,0,0,205,12.7679,2,-28.5192,17.2321
121010,121011,7,-0.9002,-6.3471,-57.2359,-0.9037,-6.3616,-57.4378,0.1887,0.2025,0,0,205,12.8472,2,-28.3173,17.1528
121011,121012,7,-0.9037,-6.3616,-57.4378,-0.9115,-6.383,-57.6123,0.1887,0.176,0,0,205,12.9165,2,-28.1428,17.0835
121012,121013,7,-0.9115,-6.383,-57.6123,-0.9188,-6.4148,-57.7795,0.1887,0.1703,0,0,205,12.9839,2,-27.9756,17.0161
121013,121014,7,-0.9188,-6.4148,-57.7795,-0.9355,-6.4216,-58.0072,0.1887,0.2285,0,0,205,13.0749,2,-27.7479,16.9251
121014,121015,7,-0.9355,-6.4216,-58.0072,-0.9522,-6.4443,-58.2318,0.1887,0.2263,0,0,205,13.1657,2,-27.5233,16.8343
121015,121016,7,-0.9522,-6.4443,-58.2318,-0.9641,-6.4605,-58.4075,0.1887,0.1769,0,0,205,13.2371,2,-27.3476,16.7629
121016,121017,7,-0.9641,-6.4605,-58.4075,-0.9577,-6.4617,-58.5951,0.1887,0.1877,0,0,205,13.3134,2,-27.16,16.6866
121017,121018,7,-0.9577,-6.4617,-58.5951,-0.953,-6.4628,-58.8013,0.1887,0.2063,0,0,205,13.3977,2,-26.9538,16.6023
121018,121019,7,-0.953,-6.4628,-58.8013,-0.9502,-6.461,-59.0192,0.1887,0.2179,0,0,205,13.4874,2,-26.7359,16.5126
121019,121020,7,-0.9502,-6.461,-59.0192,-0.9461,-6.4533,-59.2316,0.1887,0.2125,0,0,205,13.5755,2,-26.5235,16.4245
121020,121021,7,-0.9461,-6.4533,-59.2316,-0.9409,-6.4531,-59.4126,0.1887,0.1811,0,0,205,13.651,2,-26.3425,16.349
121021,121022,7,-0.9409,-6.4531,-59.4126,-0.9366,-6.4581,-59.5773,0.1887,0.1648,0,0,205,13.7202,2,-26.1778,16.2798
121022,121023,7,-0.9366,-6.4581,-59.5773,-0.9243,-6.4558,-59.7894,0.1887,0.2125,0,0,205,13.81,2,-25.9657,16.19
121023,121024,7,-0.9243,-6.4558,-59.7894,-0.9102,-6.4539,-60.0056,0.1887,0.2167,0,0,205,13.9021,2,-25.7495,16.0979
121024,121025,7,-0.9102,-6.4539,-60.0056,-0.8994,-6.454,-60.1898,0.1887,0.1845,0,0,205,13.9812,2,-25.5653,16.0188
121025,121026,7,-0.8994,-6.454,-60.1898,-0.9075,-6.4583,-60.3946,0.1887,0.205,0,0,205,14.0695,2,-25.3605,15.9305
121026,121027,7,-0.9075,-6.4583,-60.3946,-0.9607,-6.4662,-60.6063,0.1887,0.2184,0,0,205,14.1644,2,-25.1488,15.8356
121027,121028,7,-0.9607,-6.4662,-60.6063,-1.0079,-6.4698,-60.7978,0.1887,0.1973,0,0,205,14.2507,2,-24.9573,15.7493
121028,121029,7,-1.0079,-6.4698,-60.7978,-1.0524,-6.4879,-60.9902,0.1887,0.1983,0,0,205,14.338,2,-24.7649,15.662
121029,121030,7,-1.0524,-6.4879,-60.9902,-1.0923,-6.5026,-61.1754,0.1887,0.1901,0,0,205,14.4222,2,-24.5797,15.5778
121030,121031,7,-1.0923,-6.5026,-61.1754,-1.1014,-6.5481,-61.3584,0.1887,0.1888,0,0,205,14.5065,2,-24.3967,15.4935
121031,121032,7,-1.1014,-6.5481,-61.3584,-1.0856,-6.5795,-61.5625,0.1887,0.2071,0,0,205,14.5996,2,-24.1926,15.4004
121032,121033,7,-1.0856,-6.5795,-61.5625,-1.0685,-6.6103,-61.7643,0.1887,0.2048,0,0,205,14.6924,2,-23.9908,15.3076
121033,121034,7,-1.0685,-6.6103,-61.7643,-1.0459,-6.6412,-61.931,0.1887,0.1711,0,0,205,14.7704,2,-23.8241,15.2296
121034,121035,7,-1.0459,-6.6412,-61.931,-1.0186,-6.6831,-62.1542,0.1887,0.2286,0,0,205,14.8754,2,-23.6009,15.1246
121035,121036,7,-1.0186,-6.6831,-62.1542,-0.998,-6.7175,-62.3418,0.1887,0.1918,0,0,205,14.9642,2,-23.4133,15.0358
121036,121037,7,-0.998,-6.7175,-62.3418,-0.9947,-6.7508,-62.5141,0.1887,0.1756,0,0,205,15.046,2,-23.241,14.954
121037,121038,7,-0.9947,-6.7508,-62.5141,-0.979,-6.7749,-62.7393,0.1887,0.227,0,0,205,15.1525,2,-23.0158,14.8475
121038,121039,7,-0.979,-6.7749,-62.7393,-0.9651,-6.7951,-62.9303,0.1887,0.1926,0,0,205,15.2437,2,-22.8248,14.7563
121039,121040,7,-0.9651,-6.7951,-62.9303,-0.945,-6.8141,-63.1462,0.1887,0.2176,0,0,205,15.3474,2,-22.6089,14.6526
121040,121041,7,-0.945,-6.8141,-63.1462,-0.9237,-6.8407,-63.3655,0.1887,0.222,0,0,205,15.4541,2,-22.3896,14.5459
121041,121042,7,-0.9237,-6.8407,-63.3655,-0.903,-6.8667,-63.5777,0.1887,0.2148,0,0,205,15.5583,2,-22.1774,14.4417
121042,121043,7,-0.903,-6.8667,-63.5777,-0.9028,-6.8675,-63.7842,0.1887,0.2065,0,0,205,15.6592,2,-21.9709,14.3408
121043,121044,7,-0.9028,-6.8675,-63.7842,-0.9092,-6.8764,-63.973,0.1887,0.1892,0,0,205,15.7524,2,-21.7821,14.2476
121044,121045,7,-0.9092,-6.8764,-63.973,-0.9176,-6.8755,-64.1789,0.1887,0.206,0,0,205,15.8546,2,-21.5762,14.1454
121045,121046,7,-0.9176,-6.8755,-64.1789,-0.9231,-6.8757,-64.3579,0.1887,0.1791,0,0,205,15.9442,2,-21.3972,14.0558
121046,121047,7,-0.9231,-6.8757,-64.3579,-0.911,-6.8809,-64.5773,0.1887,0.2198,0,0,205,16.055,2,-21.1778,13.945
121047,121048,7,-0.911,-6.8809,-64.5773,-0.9007,-6.8843,-64.7554,0.1887,0.1785,0,0,205,16.1457,2,-20.9997,13.8543
121048,121049,7,-0.9007,-6.8843,-64.7554,-0.9075,-6.8653,-64.9543,0.1887,0.1999,0,0,205,16.2481,2,-20.8008,13.7519
121049,121050,7,-0.9075,-6.8653,-64.9543,-0.8753,-6.8665,-65.1889,0.1887,0.2369,0,0,205,16.3705,2,-20.5662,13.6295
121050,121051,7,-0.8753,-6.8665,-65.1889,-0.844,-6.8621,-65.3844,0.1887,0.198,0,0,205,16.4737,2,-20.3707,13.5263
121051,121052,7,-0.844,-6.8621,-65.3844,-0.8203,-6.8467,-65.5991,0.1887,0.2166,0,0,205,16.5876,2,-20.156,13.4124
121052,121053,7,-0.8203,-6.8467,-65.5991,-0.804,-6.8356,-65.7428,0.1887,0.145,0,0,205,16.6644,2,-20.0123,13.3356
121053,121054,7,-0.804,-6.8356,-65.7428,-0.7747,-6.8075,-65.9416,0.1887,0.203,0,0,205,16.7728,2,-19.8135,13.2272
121054,121055,7,-0.7747,-6.8075,-65.9416,-0.7422,-6.7763,-66.159,0.1887,0.222,0,0,205,16.8923,2,-19.5961,13.1077
121055,121056,7,-0.7422,-6.7763,-66.159,-0.7082,-6.7464,-66.3718,0.1887,0.2175,0,0,205,17.0106,2,-19.3833,12.9894
121056,121057,7,-0.7082,-6.7464,-66.3718,-0.6981,-6.7299,-66.5986,0.1887,0.2277,0,0,205,17.1356,2,-19.1565,12.8644
121057,121058,7,-0.6981,-6.7299,-66.5986,-0.6965,-6.744,-66.7754,0.1887,0.1773,0,0,205,17.2338,2,-18.9797,12.7662
121058,121059,7,-0.6965,-6.744,-66.7754,-0.7078,-6.7573,-66.9509,0.1887,0.1765,0,0,205,17.3323,2,-18.8042,12.6677
121059,121060,7,-0.7078,-6.7573,-66.9509,-0.7092,-6.7688,-67.0929,0.1887,0.1424,0,0,205,17.4124,2,-18.6622,12.5876
121060,121061,7,-0.7092,-6.7688,-67.0929,-0.7131,-6.7728,-67.2939,0.1887,0.201,0,0,205,17.5262,2,-18.4612,12.4738
121061,121062,7,-0.7131,-6.7728,-67.2939,-0.7046,-6.791,-67.4687,0.1887,0.176,0,0,205,17.6268,2,-18.2864,12.3732
121062,121063,7,-0.7046,-6.791,-67.4687,-0.7005,-6.7977,-67.7289,0.1887,0.2603,0,0,205,17.777,2,-18.0262,12.223
121063,121064,7,-0.7005,-6.7977,-67.7289,-0.6915,-6.7791,-67.9385,0.1887,0.2107,0,0,205,17.8999,2,-17.8166,12.1001
121064,121065,7,-0.6915,-6.7791,-67.9385,-0.6846,-6.7583,-68.1551,0.1887,0.2177,0,0,205,18.0281,2,-17.6,11.9719
121065,121066,7,-0.6846,-6.7583,-68.1551,-0.6528,-6.7737,-68.3605,0.1887,0.2084,0,0,205,18.1521,2,-17.3946,11.8479
